,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
388,4,8:51.0,,A. Tolliver misses 2-pt jump shot from 17 ft,96,111
389,4,8:47.0,Defensive rebound by M. Morris,,96,111
390,4,8:42.0,P. George misses 3-pt jump shot from 28 ft,,96,111
391,4,8:38.0,,Defensive rebound by K. Bates-Diop,96,111
392,4,8:26.0,,A. Tolliver misses 3-pt jump shot from 26 ft,96,111
393,4,8:23.0,Defensive rebound by M. Morris,,96,111
394,4,8:16.0,P. George misses 2-pt jump shot from 8 ft,,96,111
395,4,8:13.0,Offensive rebound by P. George,,96,111
396,4,8:04.0,M. Morris misses 2-pt jump shot from 11 ft,,96,111
397,4,8:01.0,,Defensive rebound by K. Towns,96,111
398,4,7:51.0,,D. Rose misses 2-pt jump shot from 2 ft,96,111
399,4,7:49.0,Defensive rebound by N. Noel,,96,111
400,4,7:42.0,P. George makes 3-pt jump shot from 25 ft,,99,111
401,4,7:41.0,,Minnesota full timeout,99,111
402,4,7:41.0,S. Adams enters the game for R. Felton,,99,111
403,4,7:41.0,D. Schröder enters the game for N. Noel,,99,111
404,4,7:41.0,,T. Gibson enters the game for T. Jones,99,111
405,4,7:41.0,,J. Okogie enters the game for D. Rose,99,111
406,4,7:41.0,,D. Šarić enters the game for A. Tolliver,99,111
407,4,7:41.0,,J. Teague enters the game for K. Towns,99,111
408,4,7:25.0,,J. Teague makes 2-pt jump shot from 8 ft,99,113
409,4,7:08.0,P. George misses 3-pt jump shot from 26 ft,,99,113
410,4,7:07.0,Offensive rebound by Team,,99,113
411,4,7:07.0,,Loose ball foul by T. Gibson (drawn by S. Adams),99,113
412,4,7:07.0,,A. Wiggins enters the game for K. Bates-Diop,99,113
413,4,6:58.0,M. Morris misses 3-pt jump shot from 23 ft,,99,113
414,4,6:56.0,,Defensive rebound by T. Gibson,99,113
415,4,6:39.0,,A. Wiggins misses 2-pt jump shot from 8 ft,99,113
416,4,6:37.0,Defensive rebound by P. George,,99,113
417,4,6:31.0,Turnover by P. George (lost ball; steal by T. Gibson),,99,113
418,4,6:25.0,,T. Gibson makes 2-pt layup from 3 ft (assist by J. Teague),99,115
419,4,6:08.0,R. Westbrook misses 2-pt jump shot from 13 ft,,99,115
420,4,6:06.0,,Defensive rebound by J. Teague,99,115
421,4,6:06.0,J. Grant enters the game for M. Morris,,99,115
422,4,5:48.0,,T. Gibson misses 2-pt layup from 3 ft,99,115
423,4,5:46.0,Defensive rebound by R. Westbrook,,99,115
424,4,5:41.0,P. George makes 3-pt jump shot from 25 ft,,102,115
425,4,5:15.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Okogie),102,117
426,4,5:01.0,Turnover by D. Schröder (bad pass; steal by J. Teague),,102,117
427,4,4:58.0,,Shooting foul by D. Schröder (drawn by J. Okogie),102,117
428,4,4:58.0,,J. Okogie misses free throw 1 of 2,102,117
429,4,4:58.0,,Offensive rebound by Team,102,117
430,4,4:58.0,,K. Towns enters the game for D. Šarić,102,117
431,4,4:58.0,Oklahoma City full timeout,,102,117
432,4,4:58.0,,J. Okogie misses free throw 2 of 2,102,117
433,4,4:58.0,Defensive rebound by R. Westbrook,,102,117
434,4,4:38.0,R. Westbrook misses 3-pt jump shot from 25 ft,,102,117
435,4,4:36.0,,Defensive rebound by T. Gibson,102,117
436,4,4:21.0,,K. Towns misses 2-pt layup from 1 ft,102,117
437,4,4:19.0,Defensive rebound by P. George,,102,117
438,4,4:14.0,P. George misses 3-pt jump shot from 24 ft,,102,117
439,4,4:13.0,,Defensive rebound by J. Teague,102,117
440,4,4:03.0,,A. Wiggins misses 3-pt jump shot from 26 ft,102,117
441,4,4:01.0,Defensive rebound by R. Westbrook,,102,117
442,4,3:55.0,Shooting foul by A. Wiggins (drawn by P. George),,102,117
443,4,3:55.0,P. George makes free throw 1 of 2,,103,117
444,4,3:55.0,P. George makes free throw 2 of 2,,104,117
445,4,3:35.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Teague),104,119
446,4,3:18.0,J. Grant makes 3-pt jump shot from 23 ft (assist by P. George),,107,119
447,4,3:13.0,,Personal foul by D. Schröder (drawn by J. Teague),107,119
448,4,3:13.0,,J. Teague misses free throw 1 of 2,107,119
449,4,3:13.0,,Offensive rebound by Team,107,119
450,4,3:13.0,,J. Teague makes free throw 2 of 2,107,120
451,4,3:09.0,R. Westbrook makes 2-pt layup from 1 ft,,109,120
452,4,3:09.0,Shooting foul by J. Okogie (drawn by R. Westbrook),,109,120
453,4,3:09.0,R. Westbrook makes free throw 1 of 1,,110,120
454,4,2:49.0,,K. Towns misses 2-pt layup from 7 ft,110,120
455,4,2:46.0,,Offensive rebound by K. Towns,110,120
456,4,2:46.0,,K. Towns misses 2-pt layup from 1 ft,110,120
457,4,2:46.0,,Offensive rebound by K. Towns,110,120
458,4,2:46.0,,K. Towns misses 2-pt layup from 1 ft,110,120
459,4,2:46.0,Defensive rebound by Team,,110,120
460,4,2:46.0,,Loose ball foul by K. Towns (drawn by S. Adams),110,120
461,4,2:46.0,S. Adams misses free throw 1 of 2,,110,120
462,4,2:46.0,Offensive rebound by Team,,110,120
463,4,2:46.0,S. Adams misses free throw 2 of 2,,110,120
464,4,2:43.0,,Defensive rebound by A. Wiggins,110,120
465,4,2:22.0,,J. Teague makes 3-pt jump shot from 26 ft,110,123
466,4,2:13.0,R. Westbrook makes 2-pt layup from 2 ft,,112,123
467,4,1:55.0,,A. Wiggins misses 2-pt layup from 2 ft (block by S. Adams),112,123
468,4,1:52.0,,Offensive rebound by K. Towns,112,123
469,4,1:52.0,,K. Towns makes 2-pt dunk from 1 ft,112,125
470,4,1:52.0,Offensive foul by D. Schröder (drawn by J. Okogie),,112,125
471,4,1:52.0,Turnover by D. Schröder (offensive foul),,112,125
472,4,1:34.0,,K. Towns misses 3-pt jump shot from 27 ft,112,125
473,4,1:32.0,Defensive rebound by D. Schröder,,112,125
474,4,1:23.0,D. Schröder misses 2-pt layup from 1 ft,,112,125
475,4,1:21.0,Offensive rebound by S. Adams,,112,125
476,4,1:14.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,115,125
477,4,1:02.0,,Shooting foul by J. Grant (drawn by T. Gibson),115,125
478,4,1:02.0,,T. Gibson makes free throw 1 of 2,115,126
479,4,1:02.0,,T. Gibson makes free throw 2 of 2,115,127
480,4,0:54.0,R. Westbrook misses 2-pt layup from 2 ft,,115,127
481,4,0:53.0,Offensive rebound by S. Adams,,115,127
482,4,0:51.0,R. Westbrook makes 3-pt jump shot from 23 ft (assist by S. Adams),,118,127
483,4,0:46.0,,Personal take foul by R. Westbrook (drawn by K. Towns),118,127
484,4,0:46.0,,K. Towns makes free throw 1 of 2,118,128
485,4,0:46.0,,T. Jones enters the game for J. Teague,118,128
486,4,0:46.0,,K. Towns makes free throw 2 of 2,118,129
487,4,0:40.0,Shooting foul by J. Okogie (drawn by P. George),,118,129
488,4,0:40.0,P. George misses free throw 1 of 3,,118,129
489,4,0:40.0,Offensive rebound by Team,,118,129
490,4,0:40.0,P. George makes free throw 2 of 3,,119,129
491,4,0:40.0,P. George makes free throw 3 of 3,,120,129
492,4,0:32.0,,K. Towns makes 2-pt dunk from 2 ft (assist by A. Wiggins),120,131
493,4,0:25.0,J. Grant misses 3-pt jump shot from 25 ft,,120,131
494,4,0:24.0,Offensive rebound by S. Adams,,120,131
495,4,0:20.0,Turnover by S. Adams (bad pass; steal by A. Wiggins),,120,131
