,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
386,4,7:39.0,,M. Williams enters the game for J. Lamb,91,93
387,4,7:24.0,Shooting foul by W. Hernangómez (drawn by J. Green),,91,93
388,4,7:24.0,J. Green makes free throw 1 of 2,,92,93
389,4,7:24.0,J. Green makes free throw 2 of 2,,93,93
390,4,7:03.0,,W. Hernangómez makes 2-pt layup from 1 ft,93,95
391,4,6:50.0,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,96,95
392,4,6:36.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by N. Batum),96,98
393,4,6:22.0,J. Parker misses 3-pt jump shot from 24 ft,,96,98
394,4,6:20.0,Offensive rebound by B. Beal,,96,98
395,4,6:14.0,J. Green makes 2-pt jump shot from 5 ft,,98,98
396,4,6:00.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),98,101
397,4,5:36.0,J. Parker makes 2-pt dunk from 2 ft (assist by T. Ariza),,100,101
398,4,5:14.0,,K. Walker makes 2-pt jump shot from 19 ft,100,103
399,4,4:57.0,T. Ariza misses 3-pt jump shot from 26 ft,,100,103
400,4,4:55.0,,Defensive rebound by W. Hernangómez,100,103
401,4,4:50.0,,K. Walker misses 2-pt layup from 2 ft,100,103
402,4,4:47.0,,Offensive rebound by W. Hernangómez,100,103
403,4,4:45.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),100,106
404,4,4:44.0,Washington full timeout,,100,106
405,4,4:44.0,,C. Zeller enters the game for W. Hernangómez,100,106
406,4,4:24.0,B. Beal misses 2-pt jump shot from 13 ft,,100,106
407,4,4:18.0,Offensive rebound by J. Parker,,100,106
408,4,4:18.0,J. Parker misses 2-pt layup from 1 ft,,100,106
409,4,4:16.0,Offensive rebound by J. Parker,,100,106
410,4,4:16.0,J. Parker makes 2-pt layup from 1 ft,,102,106
411,4,3:58.0,,M. Williams makes 2-pt hook shot from 5 ft,102,108
412,4,3:48.0,J. Green misses 3-pt jump shot from 26 ft,,102,108
413,4,3:46.0,Offensive rebound by T. Satoranský,,102,108
414,4,3:46.0,Personal foul by K. Walker (drawn by T. Satoranský),,102,108
415,4,3:46.0,B. Portis enters the game for J. Parker,,102,108
416,4,3:32.0,J. Green makes 2-pt layup from 1 ft,,104,108
417,4,3:32.0,,Charlotte full timeout,104,108
418,4,3:32.0,,J. Lamb enters the game for D. Bacon,104,108
419,4,3:21.0,,N. Batum misses 2-pt jump shot from 14 ft,104,108
420,4,3:18.0,Defensive rebound by T. Ariza,,104,108
421,4,3:15.0,T. Satoranský makes 2-pt layup from 1 ft (assist by B. Beal),,106,108
422,4,2:56.0,,Turnover by K. Walker (lost ball; steal by T. Ariza),106,108
423,4,2:51.0,B. Portis makes 2-pt dunk from 1 ft (assist by T. Satoranský),,108,108
424,4,2:33.0,,C. Zeller misses 2-pt jump shot from 7 ft,108,108
425,4,2:33.0,Defensive rebound by Team,,108,108
426,4,2:19.0,B. Portis makes 3-pt jump shot from 26 ft (assist by B. Beal),,111,108
427,4,2:04.0,,Shooting foul by B. Portis (drawn by K. Walker),111,108
428,4,2:04.0,,K. Walker misses free throw 1 of 2,111,108
429,4,2:04.0,,Offensive rebound by Team,111,108
430,4,2:04.0,,K. Walker makes free throw 2 of 2,111,109
431,4,1:50.0,B. Portis misses 2-pt layup from 5 ft (block by C. Zeller),,111,109
432,4,1:47.0,Offensive rebound by B. Portis,,111,109
433,4,1:45.0,J. Green misses 3-pt jump shot from 25 ft,,111,109
434,4,1:43.0,Offensive rebound by T. Satoranský,,111,109
435,4,1:42.0,T. Satoranský misses 2-pt layup from 2 ft (block by J. Lamb),,111,109
436,4,1:38.0,,Defensive rebound by J. Lamb,111,109
437,4,1:37.0,,J. Lamb misses 2-pt layup from 4 ft (block by B. Beal),111,109
438,4,1:37.0,,Offensive rebound by Team,111,109
439,4,1:17.0,,K. Walker misses 2-pt jump shot from 20 ft,111,109
440,4,1:14.0,Defensive rebound by J. Green,,111,109
441,4,0:57.0,B. Beal misses 2-pt jump shot from 10 ft,,111,109
442,4,0:55.0,,Defensive rebound by J. Lamb,111,109
443,4,0:51.0,,J. Lamb makes 3-pt jump shot from 26 ft (assist by N. Batum),111,112
444,4,0:50.0,Washington full timeout,,111,112
445,4,0:50.0,,D. Bacon enters the game for C. Zeller,111,112
446,4,0:42.0,B. Beal misses 3-pt jump shot from 26 ft,,111,112
447,4,0:39.0,Offensive rebound by B. Beal,,111,112
448,4,0:33.0,B. Portis misses 2-pt hook shot from 3 ft (block by J. Lamb),,111,112
449,4,0:30.0,,Defensive rebound by N. Batum,111,112
450,4,0:22.0,,Charlotte full timeout,111,112
451,4,0:22.0,,C. Zeller enters the game for D. Bacon,111,112
452,4,0:17.0,,K. Walker misses 3-pt jump shot from 25 ft,111,112
453,4,0:13.0,Defensive rebound by T. Satoranský,,111,112
454,4,0:11.0,Washington full timeout,,111,112
455,4,0:11.0,,D. Bacon enters the game for C. Zeller,111,112
456,4,0:03.0,B. Beal misses 2-pt layup from 5 ft,,111,112
457,4,0:03.0,,Defensive rebound by N. Batum,111,112
458,4,0:00.0,,Personal foul by T. Satoranský (drawn by N. Batum),111,112
459,4,0:00.0,,Charlotte full timeout,111,112
