,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MIAMI_ACTION,HOUSTON_SCORE,MIAMI_SCORE
394,4,6:48.0,,Turnover by J. Richardson (lost ball; steal by J. Harden),87,90
395,4,6:42.0,Shooting foul by B. Adebayo (drawn by J. Harden),,87,90
396,4,6:42.0,Houston full timeout,,87,90
397,4,6:42.0,J. Harden makes free throw 1 of 2,,88,90
398,4,6:42.0,J. Harden makes free throw 2 of 2,,89,90
399,4,6:25.0,,B. Adebayo misses 2-pt layup from 2 ft (block by N. Hilário),89,90
400,4,6:21.0,,Offensive rebound by D. Jones,89,90
401,4,6:21.0,,J. Richardson misses 3-pt jump shot from 25 ft,89,90
402,4,6:21.0,,Offensive rebound by Team,89,90
403,4,6:21.0,Loose ball foul by J. Harden (drawn by B. Adebayo),,89,90
404,4,6:21.0,,B. Adebayo misses free throw 1 of 2,89,90
405,4,6:21.0,,Offensive rebound by Team,89,90
406,4,6:21.0,C. Capela enters the game for N. Hilário,,89,90
407,4,6:21.0,,B. Adebayo makes free throw 2 of 2,89,91
408,4,6:04.0,E. Gordon misses 3-pt jump shot from 25 ft,,89,91
409,4,6:04.0,Offensive rebound by P. Tucker,,89,91
410,4,6:04.0,Personal foul by K. Olynyk (drawn by P. Tucker),,89,91
411,4,6:04.0,P. Tucker makes free throw 1 of 2,,90,91
412,4,6:04.0,D. House enters the game for B. Knight,,90,91
413,4,6:04.0,,R. McGruder enters the game for B. Adebayo,90,91
414,4,6:04.0,,H. Whiteside enters the game for K. Olynyk,90,91
415,4,6:04.0,P. Tucker misses free throw 2 of 2,,90,91
416,4,6:02.0,,Defensive rebound by H. Whiteside,90,91
417,4,5:46.0,,Shooting foul by P. Tucker (drawn by H. Whiteside),90,91
418,4,5:46.0,,H. Whiteside misses free throw 1 of 2,90,91
419,4,5:46.0,,Offensive rebound by Team,90,91
420,4,5:46.0,,H. Whiteside misses free throw 2 of 2,90,91
421,4,5:43.0,Defensive rebound by P. Tucker,,90,91
422,4,5:25.0,J. Harden misses 2-pt layup from 2 ft,,90,91
423,4,5:22.0,,Defensive rebound by H. Whiteside,90,91
424,4,5:18.0,,T. Johnson misses 2-pt jump shot from 21 ft,90,91
425,4,5:16.0,Defensive rebound by C. Capela,,90,91
426,4,4:53.0,P. Tucker misses 3-pt jump shot from 23 ft,,90,91
427,4,4:53.0,,Defensive rebound by J. Richardson,90,91
428,4,4:36.0,,Turnover by H. Whiteside (bad pass; steal by D. House),90,91
429,4,4:26.0,Shooting foul by R. McGruder (drawn by J. Harden),,90,91
430,4,4:26.0,J. Harden makes free throw 1 of 2,,91,91
431,4,4:26.0,J. Harden makes free throw 2 of 2,,92,91
432,4,4:26.0,,Miami full timeout,92,91
433,4,4:13.0,,D. Jones misses 3-pt jump shot from 23 ft,92,91
434,4,4:10.0,,Offensive rebound by H. Whiteside,92,91
435,4,4:07.0,,H. Whiteside misses 2-pt layup from 8 ft,92,91
436,4,4:04.0,Defensive rebound by C. Capela,,92,91
437,4,3:53.0,E. Gordon misses 2-pt layup from 1 ft,,92,91
438,4,3:53.0,Offensive rebound by C. Capela,,92,91
439,4,3:51.0,C. Capela misses 2-pt layup from 2 ft,,92,91
440,4,3:50.0,Offensive rebound by C. Capela,,92,91
441,4,3:43.0,D. House misses 3-pt jump shot from 23 ft,,92,91
442,4,3:39.0,,Defensive rebound by J. Richardson,92,91
443,4,3:34.0,,T. Johnson makes 2-pt layup from 2 ft,92,93
444,4,3:15.0,J. Harden misses 2-pt layup from 2 ft (block by T. Johnson),,92,93
445,4,3:12.0,,Defensive rebound by H. Whiteside,92,93
446,4,2:56.0,,J. Richardson misses 3-pt jump shot from 26 ft,92,93
447,4,2:53.0,,Offensive rebound by H. Whiteside,92,93
448,4,2:45.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Richardson),92,96
449,4,2:45.0,Houston full timeout,,92,96
450,4,2:45.0,G. Green enters the game for D. House,,92,96
451,4,2:45.0,,D. Wade enters the game for R. McGruder,92,96
452,4,2:24.0,P. Tucker misses 3-pt jump shot from 24 ft,,92,96
453,4,2:21.0,,Defensive rebound by H. Whiteside,92,96
454,4,2:17.0,,Personal take foul by C. Capela (drawn by H. Whiteside),92,96
455,4,2:17.0,,H. Whiteside makes free throw 1 of 2,92,97
456,4,2:17.0,N. Hilário enters the game for C. Capela,,92,97
457,4,2:17.0,,H. Whiteside misses free throw 2 of 2,92,97
458,4,2:15.0,Defensive rebound by P. Tucker,,92,97
459,4,2:00.0,P. Tucker makes 2-pt jump shot from 11 ft (assist by J. Harden),,94,97
460,4,1:51.0,,Shooting foul by P. Tucker (drawn by T. Johnson),94,97
461,4,1:51.0,,T. Johnson makes free throw 1 of 3,94,98
462,4,1:51.0,,T. Johnson misses free throw 2 of 3,94,98
463,4,1:51.0,,Offensive rebound by Team,94,98
464,4,1:51.0,,T. Johnson makes free throw 3 of 3,94,99
465,4,1:36.0,Shooting foul by J. Richardson (drawn by J. Harden),,94,99
466,4,1:36.0,J. Harden misses free throw 1 of 3,,94,99
467,4,1:36.0,Offensive rebound by Team,,94,99
468,4,1:36.0,J. Harden makes free throw 2 of 3,,95,99
469,4,1:36.0,J. Harden makes free throw 3 of 3,,96,99
470,4,1:20.0,,Shooting foul by E. Gordon (drawn by D. Wade),96,99
471,4,1:20.0,,D. Wade makes free throw 1 of 2,96,100
472,4,1:20.0,,D. Wade makes free throw 2 of 2,96,101
473,4,1:06.0,J. Harden misses 3-pt jump shot from 27 ft,,96,101
474,4,1:03.0,,Defensive rebound by J. Richardson,96,101
475,4,0:51.0,,J. Richardson misses 3-pt jump shot from 25 ft,96,101
476,4,0:45.0,Defensive rebound by E. Gordon,,96,101
477,4,0:37.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by J. Harden),,99,101
478,4,0:20.0,,D. Wade misses 2-pt jump shot from 15 ft,99,101
479,4,0:18.0,,Offensive rebound by H. Whiteside,99,101
480,4,0:04.0,,D. Wade misses 2-pt jump shot from 7 ft,99,101
481,4,0:03.0,Defensive rebound by G. Green,,99,101
482,4,0:03.0,Houston full timeout,,99,101
483,4,0:00.0,E. Gordon misses 3-pt jump shot from 25 ft,,99,101
484,4,0:00.0,Offensive rebound by Team,,99,101
