,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
383,4,6:32.0,,Defensive rebound by J. Lamb,75,81
384,4,6:29.0,,Charlotte full timeout,75,81
385,4,6:29.0,A. Drummond enters the game for J. Calderón,,75,81
386,4,6:29.0,R. Jackson enters the game for J. Leuer,,75,81
387,4,6:29.0,,N. Batum enters the game for T. Parker,75,81
388,4,6:29.0,,M. Kidd-Gilchrist enters the game for M. Williams,75,81
389,4,6:19.0,,Turnover by N. Batum (bad pass; steal by A. Drummond),75,81
390,4,6:02.0,Personal foul by N. Batum (drawn by A. Drummond),,75,81
391,4,5:47.0,Turnover by Team (shot clock),,75,81
392,4,5:35.0,,Personal foul by B. Griffin (drawn by K. Walker),75,81
393,4,5:22.0,,K. Walker misses 2-pt jump shot from 12 ft,75,81
394,4,5:20.0,,Offensive rebound by Team,75,81
395,4,5:20.0,,Turnover by Team (shot clock),75,81
396,4,5:05.0,R. Jackson makes 2-pt jump shot from 8 ft,,77,81
397,4,5:05.0,Shooting foul by C. Zeller (drawn by R. Jackson),,77,81
398,4,5:05.0,,M. Williams enters the game for M. Kidd-Gilchrist,77,81
399,4,5:05.0,R. Jackson makes free throw 1 of 1,,78,81
400,4,4:43.0,,J. Lamb makes 2-pt layup from 2 ft (assist by K. Walker),78,83
401,4,4:29.0,R. Jackson misses 2-pt layup from 2 ft,,78,83
402,4,4:26.0,Offensive rebound by R. Jackson,,78,83
403,4,4:23.0,R. Jackson misses 3-pt jump shot from 25 ft,,78,83
404,4,4:21.0,,Defensive rebound by K. Walker,78,83
405,4,4:17.0,,Offensive foul by C. Zeller (drawn by A. Drummond),78,83
406,4,4:17.0,,Turnover by C. Zeller (offensive foul),78,83
407,4,4:17.0,Detroit full timeout,,78,83
408,4,4:17.0,,W. Hernangómez enters the game for C. Zeller,78,83
409,4,4:02.0,Offensive foul by B. Griffin (drawn by K. Walker),,78,83
410,4,4:02.0,Turnover by B. Griffin (offensive foul),,78,83
411,4,3:49.0,,J. Lamb misses 2-pt jump shot from 3 ft,78,83
412,4,3:47.0,,Offensive rebound by W. Hernangómez,78,83
413,4,3:38.0,,J. Lamb makes 3-pt jump shot from 25 ft,78,86
414,4,3:18.0,R. Jackson misses 3-pt jump shot from 26 ft,,78,86
415,4,3:15.0,,Defensive rebound by M. Williams,78,86
416,4,3:03.0,,Personal foul by S. Johnson (drawn by J. Lamb),78,86
417,4,3:03.0,,J. Lamb misses free throw 1 of 2,78,86
418,4,3:03.0,,Offensive rebound by Team,78,86
419,4,3:03.0,,J. Lamb makes free throw 2 of 2,78,87
420,4,2:49.0,A. Drummond misses 2-pt layup from 2 ft (block by K. Walker),,78,87
421,4,2:45.0,,Defensive rebound by J. Lamb,78,87
422,4,2:39.0,,K. Walker makes 3-pt jump shot from 26 ft,78,90
423,4,2:38.0,Detroit full timeout,,78,90
424,4,2:22.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by B. Griffin),,81,90
425,4,1:56.0,,K. Walker makes 3-pt jump shot from 25 ft,81,93
426,4,1:45.0,B. Griffin makes 2-pt hook shot from 6 ft,,83,93
427,4,1:45.0,Shooting foul by M. Williams (drawn by B. Griffin),,83,93
428,4,1:45.0,B. Griffin makes free throw 1 of 1,,84,93
429,4,1:24.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by W. Hernangómez),84,96
430,4,1:11.0,B. Griffin makes 2-pt layup from 1 ft,,86,96
431,4,0:52.0,,N. Batum makes 2-pt layup from 1 ft (assist by M. Williams),86,98
432,4,0:42.0,R. Jackson misses 3-pt jump shot from 28 ft,,86,98
433,4,0:41.0,,Defensive rebound by Team,86,98
434,4,0:31.0,,Personal foul by A. Drummond (drawn by N. Batum),86,98
435,4,0:31.0,,N. Batum misses free throw 1 of 2,86,98
436,4,0:31.0,,Offensive rebound by Team,86,98
437,4,0:31.0,,N. Batum misses free throw 2 of 2,86,98
438,4,0:29.0,,Offensive rebound by W. Hernangómez,86,98
439,4,0:23.0,,Turnover by W. Hernangómez (bad pass; steal by R. Bullock),86,98
440,4,0:21.0,R. Bullock misses 3-pt jump shot from 23 ft,,86,98
441,4,0:17.0,,Defensive rebound by Team,86,98
