,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
385,4,1:27.0,C. Sexton enters the game for T. Thompson,,114,101
386,4,1:27.0,,M. Muscala enters the game for J. Embiid,114,101
387,4,1:16.0,R. Hood misses 3-pt jump shot from 23 ft,,114,101
388,4,1:12.0,,Defensive rebound by W. Chandler,114,101
389,4,1:09.0,,B. Simmons makes 2-pt layup from 1 ft,114,103
390,4,1:09.0,,Shooting foul by A. Harrison (drawn by B. Simmons),114,103
391,4,1:09.0,T. Thompson enters the game for C. Sexton,,114,103
392,4,1:09.0,,B. Simmons misses free throw 1 of 1,114,103
393,4,1:09.0,Defensive rebound by C. Osman,,114,103
394,4,0:48.0,J. Clarkson makes 2-pt layup from 2 ft,,116,103
395,4,0:48.0,,Philadelphia full timeout,116,103
396,4,0:48.0,C. Sexton enters the game for T. Thompson,,116,103
397,4,0:44.0,,J. Redick misses 3-pt jump shot from 26 ft,116,103
398,4,0:42.0,,Offensive rebound by B. Simmons,116,103
399,4,0:42.0,,Personal foul by C. Osman (drawn by B. Simmons),116,103
400,4,0:42.0,,B. Simmons makes free throw 1 of 2,116,104
401,4,0:42.0,T. Thompson enters the game for C. Sexton,,116,104
402,4,0:42.0,,T. McConnell enters the game for M. Muscala,116,104
403,4,0:42.0,,B. Simmons makes free throw 2 of 2,116,105
404,4,0:33.0,Turnover by J. Clarkson (lost ball; steal by T. McConnell),,116,105
405,4,0:31.0,,B. Simmons makes 2-pt dunk from 2 ft (assist by J. Redick),116,107
406,4,0:31.0,Cleveland full timeout,,116,107
407,4,0:31.0,C. Sexton enters the game for T. Thompson,,116,107
408,4,0:20.0,Personal foul by B. Simmons (drawn by C. Sexton),,116,107
409,4,0:20.0,T. Thompson enters the game for J. Clarkson,,116,107
410,4,0:20.0,C. Sexton misses free throw 1 of 2,,116,107
411,4,0:20.0,Offensive rebound by Team,,116,107
412,4,0:20.0,C. Sexton makes free throw 2 of 2,,117,107
413,4,0:14.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by B. Simmons),117,110
414,4,0:07.0,Personal foul by J. Redick (drawn by C. Osman),,117,110
415,4,0:07.0,C. Osman makes free throw 1 of 2,,118,110
416,4,0:07.0,C. Osman makes free throw 2 of 2,,119,110
417,4,0:02.0,,B. Simmons makes 2-pt layup from 2 ft,119,112
418,4,0:02.0,Personal foul by J. Redick (drawn by T. Thompson),,119,112
419,4,0:02.0,,M. Muscala enters the game for J. Redick,119,112
420,4,0:02.0,T. Thompson makes free throw 1 of 2,,120,112
421,4,0:02.0,T. Thompson makes free throw 2 of 2,,121,112
