,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
383,4,4:11.0,Y. Watanabe enters the game for D. Wright,,78,105
384,4,4:11.0,D. Hannahs makes free throw 1 of 2,,79,105
385,4,4:11.0,D. Hannahs makes free throw 2 of 2,,80,105
386,4,3:54.0,,S. Labissière misses 2-pt layup from 2 ft (block by I. Rabb),80,105
387,4,3:54.0,Defensive rebound by J. Carter,,80,105
388,4,3:41.0,J. Carter misses 2-pt layup from 3 ft,,80,105
389,4,3:38.0,Offensive rebound by Team,,80,105
390,4,3:31.0,D. Hannahs misses 2-pt jump shot from 8 ft,,80,105
391,4,3:30.0,,Defensive rebound by Z. Collins,80,105
392,4,3:18.0,,A. Simons misses 3-pt jump shot from 26 ft,80,105
393,4,3:15.0,Defensive rebound by I. Rabb,,80,105
394,4,3:04.0,Y. Watanabe makes 2-pt jump shot from 7 ft,,82,105
395,4,2:45.0,,G. Trent misses 3-pt jump shot from 25 ft,82,105
396,4,2:42.0,Defensive rebound by I. Rabb,,82,105
397,4,2:34.0,J. Carter misses 3-pt jump shot from 27 ft,,82,105
398,4,2:32.0,,Defensive rebound by E. Turner,82,105
399,4,2:22.0,,Z. Collins makes 3-pt jump shot from 26 ft (assist by E. Turner),82,108
400,4,2:05.0,Y. Watanabe misses 2-pt hook shot from 4 ft,,82,108
401,4,2:03.0,,Defensive rebound by S. Labissière,82,108
402,4,1:57.0,,A. Simons makes 3-pt jump shot from 23 ft (assist by E. Turner),82,111
403,4,1:54.0,D. Hannahs misses 3-pt jump shot from 23 ft,,82,111
404,4,1:51.0,,Defensive rebound by Z. Collins,82,111
405,4,1:34.0,,Z. Collins makes 3-pt jump shot from 23 ft (assist by E. Turner),82,114
406,4,1:30.0,Personal take foul by A. Simons (drawn by J. Carter),,82,114
407,4,1:30.0,J. Carter makes free throw 1 of 2,,83,114
408,4,1:30.0,,J. Layman enters the game for E. Turner,83,114
409,4,1:30.0,J. Carter makes free throw 2 of 2,,84,114
410,4,1:17.0,,Turnover by G. Trent (bad pass),84,114
411,4,1:06.0,Turnover by J. Carter (bad pass),,84,114
412,4,0:46.0,,Z. Collins makes 2-pt dunk from 2 ft (assist by G. Trent),84,116
413,4,0:36.0,I. Rabb makes 3-pt jump shot from 25 ft (assist by D. Hannahs),,87,116
414,4,0:25.0,,A. Simons misses 3-pt jump shot from 25 ft,87,116
415,4,0:23.0,Defensive rebound by Y. Watanabe,,87,116
416,4,0:19.0,Y. Watanabe misses 2-pt layup from 2 ft,,87,116
417,4,0:19.0,Offensive rebound by I. Rabb,,87,116
418,4,0:19.0,I. Rabb makes 2-pt dunk from 1 ft,,89,116
