,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
386,4,7:59.0,T. Prince misses 3-pt jump shot from 25 ft,,104,89
387,4,7:54.0,,Defensive rebound by B. Portis,104,89
388,4,7:53.0,,W. Selden makes 2-pt layup from 1 ft (assist by B. Portis),104,91
389,4,7:53.0,,Shooting foul by T. Prince (drawn by W. Selden),104,91
390,4,7:53.0,,W. Selden misses free throw 1 of 1,104,91
391,4,7:48.0,Defensive rebound by J. Collins,,104,91
392,4,7:38.0,J. Collins makes 3-pt jump shot from 26 ft (assist by D. Dedmon),,107,91
393,4,7:38.0,A. Len enters the game for D. Dedmon,,107,91
394,4,7:10.0,,Turnover by B. Portis (lost ball; steal by T. Prince),107,91
395,4,6:49.0,T. Young misses 2-pt jump shot from 18 ft,,107,91
396,4,6:47.0,Offensive rebound by T. Young,,107,91
397,4,6:34.0,Turnover by J. Lin (lost ball; steal by C. Hutchison),,107,91
398,4,6:22.0,,Z. LaVine misses 3-pt jump shot from 26 ft,107,91
399,4,6:15.0,Defensive rebound by J. Collins,,107,91
400,4,6:07.0,T. Young misses 3-pt jump shot from 28 ft (block by K. Dunn),,107,91
401,4,6:03.0,Offensive rebound by J. Collins,,107,91
402,4,5:59.0,T. Prince makes 3-pt jump shot from 24 ft (assist by J. Lin),,110,91
403,4,5:57.0,,Chicago full timeout,110,91
404,4,5:57.0,O. Spellman enters the game for J. Collins,,110,91
405,4,5:57.0,,L. Markkanen enters the game for B. Portis,110,91
406,4,5:47.0,,K. Dunn misses 3-pt jump shot from 25 ft,110,91
407,4,5:43.0,Defensive rebound by O. Spellman,,110,91
408,4,5:27.0,J. Lin misses 3-pt jump shot from 27 ft,,110,91
409,4,5:24.0,Offensive rebound by A. Len,,110,91
410,4,5:23.0,T. Young misses 3-pt jump shot from 26 ft,,110,91
411,4,5:20.0,,Defensive rebound by C. Hutchison,110,91
412,4,5:15.0,,Turnover by W. Selden (out of bounds lost ball),110,91
413,4,4:58.0,T. Prince makes 3-pt jump shot from 22 ft (assist by J. Lin),,113,91
414,4,4:38.0,,W. Selden misses 3-pt jump shot from 25 ft,113,91
415,4,4:35.0,,Offensive rebound by C. Hutchison,113,91
416,4,4:35.0,J. Anderson enters the game for T. Prince,,113,91
417,4,4:35.0,D. Bembry enters the game for T. Young,,113,91
418,4,4:33.0,,L. Markkanen misses 3-pt jump shot from 25 ft,113,91
419,4,4:31.0,Defensive rebound by Team,,113,91
420,4,4:13.0,Shooting foul by Z. LaVine (drawn by A. Len),,113,91
421,4,4:13.0,A. Len makes free throw 1 of 2,,114,91
422,4,4:13.0,A. Len makes free throw 2 of 2,,115,91
423,4,3:56.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),115,94
424,4,3:38.0,Turnover by A. Len (bad pass),,115,94
425,4,3:38.0,,B. Portis enters the game for W. Selden,115,94
426,4,3:30.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),115,97
427,4,3:28.0,Atlanta full timeout,,115,97
428,4,3:28.0,,A. Blakeney enters the game for K. Dunn,115,97
429,4,3:28.0,,C. Felício enters the game for Z. LaVine,115,97
430,4,3:28.0,,S. Harrison enters the game for L. Markkanen,115,97
431,4,3:14.0,A. Len makes 2-pt dunk from 1 ft (assist by J. Lin),,117,97
432,4,2:45.0,,Turnover by C. Hutchison (bad pass; steal by J. Anderson),117,97
433,4,2:27.0,J. Anderson misses 3-pt jump shot from 26 ft,,117,97
434,4,2:23.0,,Defensive rebound by S. Harrison,117,97
435,4,2:09.0,,S. Harrison makes 2-pt layup from 2 ft (assist by C. Felício),117,99
436,4,1:52.0,J. Lin misses 2-pt layup from 3 ft,,117,99
437,4,1:52.0,Offensive rebound by Team,,117,99
438,4,1:52.0,T. Dorsey enters the game for J. Lin,,117,99
439,4,1:46.0,O. Spellman makes 2-pt dunk at rim (assist by D. Bembry),,119,99
440,4,1:30.0,,A. Blakeney makes 2-pt jump shot from 12 ft,119,101
441,4,1:16.0,T. Dorsey misses 3-pt jump shot from 23 ft,,119,101
442,4,1:13.0,,Defensive rebound by S. Harrison,119,101
443,4,1:00.0,,Turnover by C. Felício (bad pass; steal by J. Anderson),119,101
444,4,0:58.0,Personal foul by B. Portis (drawn by O. Spellman),,119,101
445,4,0:58.0,D. Hamilton enters the game for D. Bembry,,119,101
446,4,0:47.0,J. Anderson misses 3-pt jump shot from 26 ft,,119,101
447,4,0:43.0,,Defensive rebound by B. Portis,119,101
448,4,0:29.0,,C. Felício misses 2-pt jump shot from 17 ft,119,101
449,4,0:25.0,,Offensive rebound by B. Portis,119,101
450,4,0:25.0,,B. Portis misses 2-pt layup from 1 ft,119,101
451,4,0:24.0,Defensive rebound by J. Anderson,,119,101
452,4,0:11.0,Shooting foul by C. Hutchison (drawn by J. Anderson),,119,101
453,4,0:11.0,J. Anderson makes free throw 1 of 2,,120,101
454,4,0:11.0,J. Anderson makes free throw 2 of 2,,121,101
455,4,0:11.0,,Loose ball foul by B. Portis (drawn by A. Len),121,101
456,4,0:11.0,A. Len misses free throw 1 of 1,,121,101
457,4,0:06.0,,Defensive rebound by C. Hutchison,121,101
