,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BROOKLYN_ACTION,OKLAHOMA CITY_SCORE,BROOKLYN_SCORE
384,3,0:42.0,,A. Crabbe misses 3-pt jump shot from 24 ft,75,93
385,3,0:42.0,Defensive rebound by R. Westbrook,,75,93
386,3,0:30.0,Turnover by D. Burton (out of bounds lost ball),,75,93
387,3,0:06.0,,S. Dinwiddie misses 2-pt jump shot from 14 ft,75,93
388,3,0:03.0,Defensive rebound by N. Noel,,75,93
389,3,0:00.0,D. Schröder misses 3-pt jump shot from 25 ft (block by J. Dudley),,75,93
390,3,0:00.0,Offensive rebound by Team,,75,93
391,4,11:44.0,D. Burton misses 2-pt jump shot from 13 ft,,75,93
392,4,11:40.0,,Defensive rebound by D. Carroll,75,93
393,4,11:29.0,,Shooting foul by D. Burton (drawn by J. Harris),75,93
394,4,11:29.0,,J. Harris makes free throw 1 of 2,75,94
395,4,11:29.0,H. Diallo enters the game for D. Burton,,75,94
396,4,11:29.0,,J. Harris makes free throw 2 of 2,75,95
397,4,11:20.0,Shooting foul by J. Harris (drawn by H. Diallo),,75,95
398,4,11:20.0,H. Diallo misses free throw 1 of 2,,75,95
399,4,11:20.0,Offensive rebound by Team,,75,95
400,4,11:20.0,,A. Crabbe enters the game for J. Harris,75,95
401,4,11:20.0,H. Diallo makes free throw 2 of 2,,76,95
402,4,11:02.0,,Turnover by D. Russell (lost ball; steal by N. Noel),76,95
403,4,11:00.0,Personal foul by J. Dudley (drawn by H. Diallo),,76,95
404,4,10:47.0,N. Noel makes 2-pt jump shot from 14 ft (assist by D. Schröder),,78,95
405,4,10:24.0,,Turnover by J. Dudley (bad pass; steal by Á. Abrines),78,95
406,4,10:21.0,Personal foul by D. Carroll (drawn by D. Schröder),,78,95
407,4,10:14.0,D. Schröder makes 2-pt jump shot from 17 ft,,80,95
408,4,9:50.0,,D. Russell makes 2-pt layup from 2 ft,80,97
409,4,9:38.0,N. Noel misses 2-pt jump shot from 8 ft,,80,97
410,4,9:36.0,,Defensive rebound by E. Davis,80,97
411,4,9:16.0,,D. Carroll misses 2-pt jump shot from 20 ft,80,97
412,4,9:11.0,Defensive rebound by N. Noel,,80,97
413,4,8:54.0,D. Schröder misses 2-pt jump shot from 22 ft,,80,97
414,4,8:53.0,,Defensive rebound by D. Carroll,80,97
415,4,8:53.0,,Brooklyn full timeout,80,97
416,4,8:53.0,P. George enters the game for Á. Abrines,,80,97
417,4,8:53.0,R. Westbrook enters the game for H. Diallo,,80,97
418,4,8:53.0,,J. Allen enters the game for D. Carroll,80,97
419,4,8:53.0,,S. Dinwiddie enters the game for E. Davis,80,97
420,4,8:35.0,,J. Allen makes 2-pt hook shot from 2 ft,80,99
421,4,8:24.0,T. Ferguson makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,83,99
422,4,8:08.0,,J. Allen misses 2-pt hook shot from 2 ft,83,99
423,4,8:07.0,Defensive rebound by D. Schröder,,83,99
424,4,8:03.0,Personal foul by J. Allen (drawn by P. George),,83,99
425,4,8:03.0,S. Adams enters the game for N. Noel,,83,99
426,4,7:56.0,T. Ferguson misses 2-pt jump shot from 18 ft,,83,99
427,4,7:50.0,Offensive rebound by S. Adams,,83,99
428,4,7:47.0,S. Adams makes 2-pt layup at rim (assist by D. Schröder),,85,99
429,4,7:31.0,,Personal foul by T. Ferguson (drawn by J. Allen),85,99
430,4,7:25.0,,Shooting foul by T. Ferguson (drawn by D. Russell),85,99
431,4,7:25.0,,D. Russell makes free throw 1 of 2,85,100
432,4,7:25.0,,D. Russell makes free throw 2 of 2,85,101
433,4,7:16.0,T. Ferguson misses 3-pt jump shot from 23 ft,,85,101
434,4,7:15.0,Offensive rebound by Team,,85,101
435,4,7:11.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,88,101
436,4,6:58.0,,Personal foul by R. Westbrook (drawn by J. Allen),88,101
437,4,6:58.0,,J. Harris enters the game for J. Dudley,88,101
438,4,6:49.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,88,101
439,4,6:46.0,Defensive rebound by P. George,,88,101
440,4,6:42.0,P. George makes 3-pt jump shot from 25 ft,,91,101
441,4,6:23.0,,D. Russell makes 2-pt jump shot from 19 ft,91,103
442,4,6:17.0,Shooting foul by J. Allen (drawn by S. Adams),,91,103
443,4,6:17.0,S. Adams misses free throw 1 of 2,,91,103
444,4,6:17.0,Offensive rebound by Team,,91,103
445,4,6:17.0,J. Grant enters the game for T. Ferguson,,91,103
446,4,6:17.0,S. Adams makes free throw 2 of 2,,92,103
447,4,6:03.0,,Personal foul by P. George (drawn by J. Allen),92,103
448,4,6:03.0,,J. Allen makes free throw 1 of 2,92,104
449,4,6:03.0,,J. Allen makes free throw 2 of 2,92,105
450,4,5:59.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,95,105
451,4,5:39.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Grant),95,105
452,4,5:34.0,P. George makes 2-pt layup from 1 ft (assist by J. Grant),,97,105
453,4,5:34.0,,Brooklyn full timeout,97,105
454,4,5:21.0,,J. Harris makes 2-pt layup from 1 ft (assist by J. Allen),97,107
455,4,5:10.0,P. George makes 2-pt dunk from 1 ft (assist by R. Westbrook),,99,107
456,4,4:47.0,,D. Russell misses 2-pt jump shot from 8 ft,99,107
457,4,4:44.0,Defensive rebound by S. Adams,,99,107
458,4,4:37.0,P. George makes 2-pt layup from 3 ft,,101,107
459,4,4:17.0,,A. Crabbe misses 3-pt jump shot from 25 ft,101,107
460,4,4:14.0,Defensive rebound by P. George,,101,107
461,4,4:14.0,P. George misses 3-pt jump shot from 25 ft,,101,107
462,4,4:10.0,Offensive rebound by S. Adams,,101,107
463,4,4:06.0,P. George makes 2-pt jump shot from 8 ft (assist by S. Adams),,103,107
464,4,4:06.0,Shooting foul by A. Crabbe (drawn by P. George),,103,107
465,4,4:06.0,P. George misses free throw 1 of 1,,103,107
466,4,4:02.0,Offensive rebound by P. George,,103,107
467,4,3:59.0,Personal foul by S. Dinwiddie (drawn by P. George),,103,107
468,4,3:59.0,P. George misses free throw 1 of 2,,103,107
469,4,3:59.0,Offensive rebound by Team,,103,107
470,4,3:59.0,P. George makes free throw 2 of 2,,104,107
471,4,3:39.0,,J. Harris misses 2-pt layup from 1 ft,104,107
472,4,3:35.0,Defensive rebound by J. Grant,,104,107
473,4,3:29.0,R. Westbrook misses 3-pt jump shot from 25 ft,,104,107
474,4,3:26.0,Offensive rebound by P. George,,104,107
475,4,3:26.0,Turnover by P. George (back court),,104,107
476,4,3:08.0,,S. Dinwiddie makes 2-pt dunk at rim,104,109
477,4,3:08.0,Oklahoma City full timeout,,104,109
478,4,2:52.0,J. Grant makes 3-pt jump shot from 22 ft (assist by P. George),,107,109
479,4,2:23.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by A. Crabbe),107,112
480,4,2:13.0,Personal foul by A. Crabbe (drawn by P. George),,107,112
481,4,2:13.0,P. George makes free throw 1 of 2,,108,112
482,4,2:13.0,T. Ferguson enters the game for S. Adams,,108,112
483,4,2:13.0,P. George makes free throw 2 of 2,,109,112
484,4,1:50.0,,J. Harris misses 2-pt layup from 3 ft,109,112
485,4,1:47.0,Defensive rebound by P. George,,109,112
486,4,1:43.0,P. George makes 2-pt layup from 2 ft,,111,112
487,4,1:21.0,,Turnover by A. Crabbe (step out of bounds),111,112
488,4,1:21.0,,R. Hollis-Jefferson enters the game for D. Russell,111,112
489,4,1:14.0,P. George misses 3-pt jump shot from 25 ft,,111,112
490,4,1:10.0,Offensive rebound by D. Schröder,,111,112
491,4,0:59.0,P. George misses 2-pt jump shot from 22 ft,,111,112
492,4,0:58.0,,Defensive rebound by Team,111,112
493,4,0:58.0,,D. Russell enters the game for R. Hollis-Jefferson,111,112
494,4,0:39.0,,D. Russell misses 3-pt jump shot from 22 ft,111,112
495,4,0:33.0,Defensive rebound by J. Grant,,111,112
496,4,0:28.0,R. Westbrook misses 2-pt layup from 1 ft,,111,112
497,4,0:25.0,,Defensive rebound by D. Russell,111,112
498,4,0:10.0,,D. Russell misses 3-pt jump shot from 26 ft,111,112
499,4,0:08.0,Defensive rebound by P. George,,111,112
500,4,0:08.0,Oklahoma City full timeout,,111,112
501,4,0:08.0,Oklahoma City full timeout,,111,112
502,4,0:08.0,S. Adams enters the game for T. Ferguson,,111,112
503,4,0:08.0,,R. Hollis-Jefferson enters the game for D. Russell,111,112
504,4,0:03.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,114,112
505,4,0:03.0,,Brooklyn full timeout,114,112
506,4,0:03.0,T. Ferguson enters the game for S. Adams,,114,112
507,4,0:03.0,,J. Dudley enters the game for J. Allen,114,112
508,4,0:03.0,,D. Russell enters the game for R. Hollis-Jefferson,114,112
509,4,0:00.0,,Brooklyn full timeout,114,112
