,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
387,4,8:10.0,L. Kornet misses 3-pt jump shot from 26 ft,,73,106
388,4,8:08.0,Offensive rebound by H. Ellenson,,73,106
389,4,8:05.0,H. Ellenson misses 3-pt jump shot from 26 ft,,73,106
390,4,8:03.0,Offensive rebound by L. Kornet,,73,106
391,4,8:03.0,L. Kornet makes 2-pt layup from 1 ft,,75,106
392,4,8:03.0,Shooting foul by J. Lin (drawn by L. Kornet),,75,106
393,4,8:03.0,K. Allen enters the game for E. Mudiay,,75,106
394,4,8:03.0,,M. Miller enters the game for O. Anunoby,75,106
395,4,8:03.0,L. Kornet makes free throw 1 of 1,,76,106
396,4,7:50.0,,J. Lin makes 2-pt jump shot from 3 ft (assist by N. Powell),76,108
397,4,7:22.0,H. Ellenson misses 2-pt layup from 6 ft,,76,108
398,4,7:21.0,Offensive rebound by A. Trier,,76,108
399,4,7:18.0,A. Trier makes 2-pt layup from 2 ft,,78,108
400,4,7:02.0,,E. Moreland makes 2-pt hook shot from 4 ft,78,110
401,4,6:35.0,K. Allen misses 2-pt jump shot from 18 ft,,78,110
402,4,6:32.0,,Defensive rebound by E. Moreland,78,110
403,4,6:28.0,,M. Miller misses 3-pt jump shot from 23 ft,78,110
404,4,6:28.0,Defensive rebound by H. Ellenson,,78,110
405,4,6:20.0,H. Ellenson makes 2-pt layup at rim,,80,110
406,4,6:20.0,,Toronto full timeout,80,110
407,4,6:20.0,J. Jenkins enters the game for A. Trier,,80,110
408,4,6:20.0,,C. Boucher enters the game for N. Powell,80,110
409,4,6:08.0,,J. Lin makes 2-pt jump shot from 12 ft,80,112
410,4,5:53.0,L. Kornet misses 3-pt jump shot from 26 ft,,80,112
411,4,5:51.0,,Defensive rebound by J. Lin,80,112
412,4,5:47.0,,J. Lin misses 3-pt jump shot from 27 ft,80,112
413,4,5:44.0,Defensive rebound by K. Knox,,80,112
414,4,5:37.0,K. Knox misses 2-pt hook shot from 4 ft,,80,112
415,4,5:35.0,Offensive rebound by K. Knox,,80,112
416,4,5:30.0,K. Knox misses 2-pt jump shot from 21 ft,,80,112
417,4,5:27.0,,Defensive rebound by E. Moreland,80,112
418,4,5:12.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by E. Moreland),80,115
419,4,4:52.0,Turnover by H. Ellenson (bad pass; steal by P. McCaw),,80,115
420,4,4:47.0,,M. Miller makes 3-pt jump shot from 30 ft (assist by P. McCaw),80,118
421,4,4:18.0,L. Kornet makes 2-pt jump shot from 11 ft,,82,118
422,4,4:00.0,,Turnover by E. Moreland (bad pass; steal by K. Allen),82,118
423,4,3:57.0,K. Allen misses 2-pt layup from 1 ft,,82,118
424,4,3:56.0,,Defensive rebound by E. Moreland,82,118
425,4,3:52.0,,J. Lin makes 2-pt jump shot from 21 ft (assist by E. Moreland),82,120
426,4,3:33.0,J. Jenkins makes 2-pt jump shot from 17 ft (assist by H. Ellenson),,84,120
427,4,3:22.0,,Turnover by J. Lin (bad pass; steal by K. Knox),84,120
428,4,3:18.0,K. Knox makes 2-pt layup from 1 ft,,86,120
429,4,2:57.0,,J. Lin makes 2-pt jump shot from 20 ft,86,122
430,4,2:37.0,K. Knox misses 2-pt layup from 7 ft,,86,122
431,4,2:34.0,,Defensive rebound by M. Miller,86,122
432,4,2:32.0,,Shooting foul by K. Allen (drawn by J. Lin),86,122
433,4,2:32.0,New York full timeout,,86,122
434,4,2:32.0,,J. Lin makes free throw 1 of 3,86,123
435,4,2:32.0,,J. Lin misses free throw 2 of 3,86,123
436,4,2:32.0,,Offensive rebound by Team,86,123
437,4,2:32.0,,J. Lin makes free throw 3 of 3,86,124
438,4,2:21.0,Shooting foul by C. Boucher (drawn by J. Jenkins),,86,124
439,4,2:21.0,J. Jenkins makes free throw 1 of 2,,87,124
440,4,2:21.0,J. Jenkins makes free throw 2 of 2,,88,124
441,4,2:06.0,,P. McCaw makes 2-pt dunk from 1 ft (assist by E. Moreland),88,126
442,4,1:49.0,Turnover by K. Knox (bad pass; steal by C. Boucher),,88,126
443,4,1:32.0,,C. Boucher misses 3-pt jump shot from 23 ft,88,126
444,4,1:29.0,Defensive rebound by K. Knox,,88,126
445,4,1:24.0,H. Ellenson makes 2-pt layup from 1 ft (assist by K. Knox),,90,126
446,4,1:09.0,,Turnover by P. McCaw (offensive foul),90,126
447,4,1:09.0,,Offensive foul by P. McCaw (drawn by J. Jenkins),90,126
448,4,0:57.0,K. Knox misses 3-pt jump shot from 26 ft,,90,126
449,4,0:55.0,,Defensive rebound by C. Boucher,90,126
450,4,0:42.0,,J. Lin misses 3-pt jump shot from 29 ft,90,126
451,4,0:40.0,Defensive rebound by K. Knox,,90,126
452,4,0:38.0,Clear path foul by J. Lin,,90,126
453,4,0:38.0,H. Ellenson makes clear path free throw 1 of 2,,91,126
454,4,0:38.0,H. Ellenson makes clear path free throw 2 of 2,,92,126
455,4,0:31.0,L. Kornet misses 3-pt jump shot from 26 ft,,92,126
456,4,0:28.0,,Defensive rebound by P. McCaw,92,126
457,4,0:16.0,,C. Boucher makes 2-pt layup from 1 ft (assist by J. Lin),92,128
458,4,0:08.0,K. Allen misses 3-pt jump shot from 25 ft,,92,128
459,4,0:05.0,,Defensive rebound by C. Boucher,92,128
