,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
387,4,7:11.0,L. James makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,96,95
388,4,6:53.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by R. Gay),96,97
389,4,6:37.0,Turnover by J. Hart (traveling),,96,97
390,4,6:37.0,J. Williams enters the game for J. McGee,,96,97
391,4,6:37.0,,San Antonio full timeout,96,97
392,4,6:37.0,K. Kuzma enters the game for L. James,,96,97
393,4,6:37.0,,D. DeRozan enters the game for M. Belinelli,96,97
394,4,6:37.0,,P. Gasol enters the game for D. Cunningham,96,97
395,4,6:25.0,,D. DeRozan misses 2-pt jump shot from 15 ft,96,97
396,4,6:22.0,Defensive rebound by K. Kuzma,,96,97
397,4,6:10.0,J. Hart misses 2-pt jump shot from 19 ft,,96,97
398,4,6:10.0,Offensive rebound by R. Rondo,,96,97
399,4,6:03.0,K. Kuzma misses 3-pt jump shot from 25 ft,,96,97
400,4,5:59.0,,Defensive rebound by D. DeRozan,96,97
401,4,5:54.0,,Shooting foul by J. Williams (drawn by L. Aldridge),96,97
402,4,5:54.0,,L. Aldridge misses free throw 1 of 2,96,97
403,4,5:54.0,,Offensive rebound by Team,96,97
404,4,5:54.0,L. Ball enters the game for L. Stephenson,,96,97
405,4,5:54.0,,L. Aldridge makes free throw 2 of 2,96,98
406,4,5:47.0,Turnover by L. Ball (bad pass; steal by D. DeRozan),,96,98
407,4,5:34.0,,R. Gay makes 2-pt dunk from 2 ft (assist by L. Aldridge),96,100
408,4,5:17.0,L. Ball misses 2-pt jump shot from 18 ft,,96,100
409,4,5:17.0,,Defensive rebound by D. DeRozan,96,100
410,4,5:12.0,,Personal foul by J. Williams (drawn by L. Aldridge),96,100
411,4,5:12.0,L. James enters the game for J. Williams,,96,100
412,4,5:01.0,,D. DeRozan makes 2-pt jump shot from 14 ft (assist by R. Gay),96,102
413,4,4:36.0,L. James misses 3-pt jump shot from 24 ft,,96,102
414,4,4:34.0,,Defensive rebound by Team,96,102
415,4,4:34.0,Loose ball foul by K. Kuzma (drawn by L. Aldridge),,96,102
416,4,4:24.0,,Offensive foul by D. DeRozan (drawn by J. Hart),96,102
417,4,4:24.0,,Turnover by D. DeRozan (offensive foul),96,102
418,4,4:24.0,LA Lakers full timeout,,96,102
419,4,4:24.0,,M. Belinelli enters the game for P. Gasol,96,102
420,4,4:06.0,R. Rondo misses 2-pt layup from 1 ft (block by L. Aldridge),,96,102
421,4,4:06.0,,Defensive rebound by Team,96,102
422,4,4:06.0,,P. Mills enters the game for M. Belinelli,96,102
423,4,3:55.0,,D. DeRozan misses 2-pt jump shot from 19 ft,96,102
424,4,3:51.0,Defensive rebound by R. Rondo,,96,102
425,4,3:48.0,K. Kuzma misses 2-pt layup from 1 ft,,96,102
426,4,3:45.0,,Defensive rebound by D. DeRozan,96,102
427,4,3:36.0,,R. Gay misses 3-pt jump shot from 26 ft,96,102
428,4,3:32.0,Defensive rebound by J. Hart,,96,102
429,4,3:27.0,L. James makes 2-pt dunk from 1 ft (assist by R. Rondo),,98,102
430,4,3:27.0,,San Antonio full timeout,98,102
431,4,3:27.0,J. McGee enters the game for L. Ball,,98,102
432,4,3:09.0,,B. Forbes misses 2-pt jump shot from 12 ft,98,102
433,4,3:07.0,Defensive rebound by L. James,,98,102
434,4,3:03.0,J. Hart misses 2-pt layup from 2 ft (block by D. DeRozan),,98,102
435,4,3:03.0,,Defensive rebound by L. Aldridge,98,102
436,4,2:45.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. DeRozan),98,104
437,4,2:25.0,J. Hart misses 3-pt jump shot from 24 ft,,98,104
438,4,2:23.0,,Defensive rebound by B. Forbes,98,104
439,4,2:06.0,,D. DeRozan misses 2-pt jump shot from 16 ft,98,104
440,4,2:05.0,,Offensive rebound by L. Aldridge,98,104
441,4,2:05.0,,L. Aldridge misses 2-pt layup from 1 ft,98,104
442,4,2:05.0,Defensive rebound by L. James,,98,104
443,4,1:54.0,Turnover by J. McGee (step out of bounds),,98,104
444,4,1:34.0,,R. Gay makes 2-pt jump shot from 11 ft,98,106
445,4,1:34.0,LA Lakers full timeout,,98,106
446,4,1:34.0,L. Ball enters the game for J. McGee,,98,106
447,4,1:31.0,L. James makes 2-pt layup from 1 ft (assist by R. Rondo),,100,106
448,4,1:11.0,,D. DeRozan misses 2-pt jump shot from 15 ft,100,106
449,4,1:09.0,Defensive rebound by R. Rondo,,100,106
450,4,1:05.0,Shooting foul by D. DeRozan (drawn by L. James),,100,106
451,4,1:05.0,L. James makes free throw 1 of 2,,101,106
452,4,1:05.0,L. James makes free throw 2 of 2,,102,106
453,4,0:45.0,,L. Aldridge misses 2-pt jump shot from 14 ft,102,106
454,4,0:42.0,Defensive rebound by L. Ball,,102,106
455,4,0:37.0,J. Hart makes 3-pt jump shot from 26 ft (assist by L. James),,105,106
456,4,0:15.0,,D. DeRozan makes 2-pt jump shot from 16 ft,105,108
457,4,0:15.0,LA Lakers full timeout,,105,108
458,4,0:15.0,,D. Cunningham enters the game for L. Aldridge,105,108
459,4,0:05.0,L. James misses 3-pt jump shot from 31 ft,,105,108
460,4,0:03.0,Offensive rebound by Team,,105,108
461,4,0:03.0,,Loose ball foul by D. DeRozan (drawn by J. Hart),105,108
462,4,0:03.0,J. Hart makes free throw 1 of 2,,106,108
463,4,0:03.0,J. McGee enters the game for K. Kuzma,,106,108
464,4,0:03.0,,L. Aldridge enters the game for D. Cunningham,106,108
465,4,0:03.0,,P. Gasol enters the game for R. Gay,106,108
466,4,0:03.0,J. Hart misses free throw 2 of 2,,106,108
467,4,0:02.0,,Defensive rebound by P. Gasol,106,108
468,4,0:02.0,,Personal foul by R. Rondo (drawn by P. Gasol),106,108
469,4,0:02.0,,P. Gasol makes free throw 1 of 2,106,109
470,4,0:02.0,,D. Cunningham enters the game for L. Aldridge,106,109
471,4,0:02.0,,P. Gasol makes free throw 2 of 2,106,110
472,4,0:00.0,Turnover by R. Rondo (bad pass; steal by D. Cunningham),,106,110
