,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
387,4,6:02.0,,Offensive rebound by Team,84,106
388,4,6:02.0,,M. Gasol misses free throw 2 of 2,84,106
389,4,6:00.0,Defensive rebound by S. Ojeleye,,84,106
390,4,5:45.0,J. Brown misses 3-pt jump shot from 26 ft,,84,106
391,4,5:42.0,,Defensive rebound by J. Meeks,84,106
392,4,5:30.0,,O. Anunoby misses 3-pt jump shot from 26 ft,84,106
393,4,5:26.0,Defensive rebound by J. Brown,,84,106
394,4,5:19.0,Turnover by T. Rozier (bad pass; steal by K. Lowry),,84,106
395,4,5:13.0,,J. Meeks makes 3-pt jump shot from 23 ft (assist by K. Lowry),84,109
396,4,4:58.0,J. Brown misses 2-pt jump shot from 21 ft,,84,109
397,4,4:55.0,,Defensive rebound by P. Siakam,84,109
398,4,4:50.0,,J. Meeks misses 3-pt jump shot from 23 ft,84,109
399,4,4:47.0,Defensive rebound by G. Hayward,,84,109
400,4,4:39.0,Personal foul by K. Lowry (drawn by G. Hayward),,84,109
401,4,4:39.0,G. Hayward makes free throw 1 of 2,,85,109
402,4,4:39.0,G. Yabusele enters the game for J. Brown,,85,109
403,4,4:39.0,,C. Boucher enters the game for M. Gasol,85,109
404,4,4:39.0,,J. Lin enters the game for K. Lowry,85,109
405,4,4:39.0,,M. Miller enters the game for P. Siakam,85,109
406,4,4:39.0,G. Hayward makes free throw 2 of 2,,86,109
407,4,4:37.0,,Personal take foul by T. Rozier (drawn by J. Lin),86,109
408,4,4:37.0,D. Theis enters the game for G. Hayward,,86,109
409,4,4:30.0,,Personal foul by S. Ojeleye (drawn by J. Meeks),86,109
410,4,4:16.0,,J. Lin makes 2-pt jump shot from 13 ft,86,111
411,4,3:59.0,R. Williams misses 2-pt jump shot from 15 ft,,86,111
412,4,3:56.0,Offensive rebound by G. Yabusele,,86,111
413,4,3:53.0,T. Rozier misses 3-pt jump shot from 23 ft,,86,111
414,4,3:50.0,Offensive rebound by R. Williams,,86,111
415,4,3:50.0,Turnover by R. Williams (bad pass),,86,111
416,4,3:39.0,,C. Boucher misses 3-pt jump shot from 26 ft,86,111
417,4,3:36.0,Defensive rebound by Team,,86,111
418,4,3:18.0,Shooting foul by C. Boucher (drawn by T. Rozier),,86,111
419,4,3:18.0,T. Rozier makes free throw 1 of 2,,87,111
420,4,3:18.0,,P. McCaw enters the game for O. Anunoby,87,111
421,4,3:18.0,T. Rozier makes free throw 2 of 2,,88,111
422,4,3:08.0,,J. Meeks makes 2-pt layup from 1 ft (assist by J. Lin),88,113
423,4,2:49.0,G. Yabusele makes 2-pt jump shot from 1 ft (assist by T. Rozier),,90,113
424,4,2:39.0,,J. Lin misses 2-pt hook shot from 3 ft,90,113
425,4,2:37.0,Defensive rebound by T. Rozier,,90,113
426,4,2:33.0,G. Yabusele makes 2-pt layup from 1 ft (assist by T. Rozier),,92,113
427,4,2:17.0,,P. McCaw misses 2-pt jump shot from 12 ft,92,113
428,4,2:14.0,Defensive rebound by D. Theis,,92,113
429,4,1:58.0,G. Yabusele misses 2-pt layup from 3 ft (block by C. Boucher),,92,113
430,4,1:55.0,,Defensive rebound by P. McCaw,92,113
431,4,1:51.0,,C. Boucher misses 2-pt layup at rim (block by D. Theis),92,113
432,4,1:48.0,,Offensive rebound by J. Lin,92,113
433,4,1:46.0,,J. Meeks misses 3-pt jump shot from 24 ft (block by S. Ojeleye),92,113
434,4,1:42.0,,Offensive rebound by C. Boucher,92,113
435,4,1:42.0,,M. Miller makes 3-pt jump shot from 27 ft (assist by P. McCaw),92,116
436,4,1:25.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,92,116
437,4,1:23.0,,Defensive rebound by M. Miller,92,116
438,4,1:13.0,,M. Miller misses 3-pt jump shot from 27 ft,92,116
439,4,1:09.0,Defensive rebound by G. Yabusele,,92,116
440,4,1:01.0,G. Yabusele misses 3-pt jump shot from 26 ft (block by C. Boucher),,92,116
441,4,0:59.0,,Defensive rebound by J. Meeks,92,116
442,4,0:58.0,,C. Boucher makes 2-pt dunk at rim (assist by J. Meeks),92,118
443,4,0:46.0,G. Yabusele misses 3-pt jump shot from 26 ft,,92,118
444,4,0:44.0,Offensive rebound by R. Williams,,92,118
445,4,0:44.0,Shooting foul by J. Meeks (drawn by R. Williams),,92,118
446,4,0:44.0,Boston full timeout,,92,118
447,4,0:44.0,R. Williams makes free throw 1 of 2,,93,118
448,4,0:44.0,R. Williams makes free throw 2 of 2,,94,118
449,4,0:24.0,,M. Miller misses 2-pt layup from 3 ft,94,118
450,4,0:24.0,Defensive rebound by G. Yabusele,,94,118
451,4,0:15.0,Personal foul by J. Lin (drawn by G. Yabusele),,94,118
452,4,0:15.0,G. Yabusele makes free throw 1 of 2,,95,118
453,4,0:15.0,G. Yabusele misses free throw 2 of 2,,95,118
454,4,0:13.0,,Defensive rebound by C. Boucher,95,118
