,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
375,4,7:14.0,,Personal foul by D. Green (drawn by J. Jackson),108,105
376,4,7:14.0,K. Thompson enters the game for D. Green,,108,105
377,4,7:14.0,,B. Hield enters the game for B. McLemore,108,105
378,4,7:04.0,,Turnover by W. Cauley-Stein (bad pass; steal by S. Curry),108,105
379,4,6:54.0,K. Durant makes 3-pt jump shot from 26 ft (assist by A. McKinnie),,111,105
380,4,6:29.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by B. Hield),111,108
381,4,6:06.0,Turnover by S. Curry (traveling),,111,108
382,4,6:06.0,A. Iguodala enters the game for A. McKinnie,,111,108
383,4,5:52.0,,D. Fox makes 2-pt jump shot from 17 ft,111,110
384,4,5:30.0,K. Durant misses 2-pt jump shot from 11 ft,,111,110
385,4,5:26.0,Offensive rebound by K. Looney,,111,110
386,4,5:23.0,K. Durant misses 3-pt jump shot from 26 ft,,111,110
387,4,5:19.0,,Defensive rebound by J. Jackson,111,110
388,4,5:14.0,,J. Jackson makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),111,113
389,4,4:57.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),,114,113
390,4,4:37.0,,J. Jackson makes 2-pt jump shot from 7 ft (assist by W. Cauley-Stein),114,115
391,4,4:28.0,S. Curry makes 2-pt jump shot from 4 ft,,116,115
392,4,4:28.0,Shooting foul by W. Cauley-Stein (drawn by S. Curry),,116,115
393,4,4:28.0,,N. Bjelica enters the game for B. Bogdanović,116,115
394,4,4:28.0,S. Curry makes free throw 1 of 1,,117,115
395,4,4:13.0,,J. Jackson misses 2-pt layup from 3 ft (block by K. Thompson),117,115
396,4,4:11.0,Defensive rebound by A. Iguodala,,117,115
397,4,4:11.0,Personal take foul by B. Hield (drawn by A. Iguodala),,117,115
398,4,3:55.0,S. Curry misses 2-pt jump shot from 22 ft,,117,115
399,4,3:52.0,,Defensive rebound by Team,117,115
400,4,3:44.0,,Shooting foul by K. Looney (drawn by W. Cauley-Stein),117,115
401,4,3:44.0,,Offensive rebound by Team,117,115
402,4,3:44.0,,W. Cauley-Stein misses free throw 1 of 2,117,115
403,4,3:44.0,D. Green enters the game for K. Looney,,117,115
404,4,3:44.0,,W. Cauley-Stein makes free throw 2 of 2,117,116
405,4,3:23.0,Turnover by D. Green (bad pass; steal by W. Cauley-Stein),,117,116
406,4,3:18.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by B. Hield),117,119
407,4,3:01.0,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Durant),,120,119
408,4,2:40.0,,D. Fox makes 2-pt layup from 1 ft,120,121
409,4,2:21.0,S. Curry misses 3-pt jump shot from 25 ft,,120,121
410,4,2:17.0,,Defensive rebound by J. Jackson,120,121
411,4,2:14.0,,J. Jackson misses 3-pt jump shot from 26 ft,120,121
412,4,2:09.0,Defensive rebound by S. Curry,,120,121
413,4,2:03.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,122,121
414,4,2:03.0,Shooting foul by N. Bjelica (drawn by S. Curry),,122,121
415,4,2:03.0,Golden State full timeout,,122,121
416,4,2:03.0,,B. Bogdanović enters the game for N. Bjelica,122,121
417,4,2:03.0,S. Curry makes free throw 1 of 1,,123,121
418,4,1:40.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,123,121
419,4,1:37.0,Defensive rebound by A. Iguodala,,123,121
420,4,1:37.0,,N. Bjelica enters the game for B. Bogdanović,123,121
421,4,1:15.0,S. Curry misses 3-pt jump shot from 26 ft,,123,121
422,4,1:12.0,,Defensive rebound by W. Cauley-Stein,123,121
423,4,1:00.0,,Turnover by D. Fox (bad pass; steal by D. Green),123,121
424,4,0:56.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),,125,121
425,4,0:56.0,,Sacramento full timeout,125,121
426,4,0:56.0,,B. Bogdanović enters the game for N. Bjelica,125,121
427,4,0:42.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,125,121
428,4,0:39.0,Defensive rebound by K. Durant,,125,121
429,4,0:19.0,S. Curry misses 3-pt jump shot from 23 ft,,125,121
430,4,0:16.0,,Defensive rebound by B. Hield,125,121
431,4,0:13.0,,D. Fox misses 3-pt jump shot from 25 ft,125,121
432,4,0:09.0,,Offensive rebound by W. Cauley-Stein,125,121
433,4,0:09.0,,J. Jackson makes 2-pt jump shot from 2 ft,125,123
434,4,0:09.0,Personal take foul by B. Hield (drawn by S. Curry),,125,123
435,4,0:09.0,S. Curry makes free throw 1 of 2,,126,123
436,4,0:09.0,S. Curry makes free throw 2 of 2,,127,123
437,4,0:09.0,,Sacramento full timeout,127,123
438,4,0:09.0,,N. Bjelica enters the game for J. Jackson,127,123
439,4,0:07.0,,B. Hield misses 3-pt jump shot from 29 ft (block by D. Green),127,123
440,4,0:02.0,Defensive rebound by S. Curry,,127,123
