,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
389,4,7:12.0,Turnover by N. Jokić (lost ball; steal by P. Mills),,91,101
390,4,7:08.0,,B. Forbes misses 2-pt layup from 7 ft,91,101
391,4,7:07.0,,Offensive rebound by L. Aldridge,91,101
392,4,7:07.0,,L. Aldridge makes 2-pt dunk from 1 ft,91,103
393,4,6:46.0,Turnover by M. Plumlee (bad pass),,91,103
394,4,6:46.0,P. Millsap enters the game for M. Morris,,91,103
395,4,6:46.0,J. Murray enters the game for M. Plumlee,,91,103
396,4,6:46.0,,D. DeRozan enters the game for M. Belinelli,91,103
397,4,6:35.0,,L. Aldridge makes 2-pt layup from 4 ft,91,105
398,4,6:35.0,Denver full timeout,,91,105
399,4,6:35.0,,D. White enters the game for P. Mills,91,105
400,4,6:21.0,G. Harris misses 3-pt jump shot from 25 ft,,91,105
401,4,6:16.0,,Defensive rebound by L. Aldridge,91,105
402,4,5:57.0,,D. White makes 3-pt jump shot from 25 ft (assist by D. DeRozan),91,108
403,4,5:44.0,J. Murray makes 3-pt jump shot from 27 ft (assist by N. Jokić),,94,108
404,4,5:27.0,,D. White makes 2-pt layup from 2 ft,94,110
405,4,5:14.0,M. Beasley misses 2-pt jump shot from 10 ft,,94,110
406,4,5:13.0,,Defensive rebound by Team,94,110
407,4,4:49.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by D. White),94,112
408,4,4:43.0,Denver full timeout,,94,112
409,4,4:31.0,Turnover by J. Murray (bad pass; steal by J. Poeltl),,94,112
410,4,4:14.0,,D. White makes 2-pt jump shot from 20 ft (assist by J. Poeltl),94,114
411,4,4:13.0,Denver full timeout,,94,114
412,4,4:13.0,T. Craig enters the game for G. Harris,,94,114
413,4,4:13.0,J. Hernangómez enters the game for N. Jokić,,94,114
414,4,4:13.0,M. Morris enters the game for P. Millsap,,94,114
415,4,4:13.0,M. Plumlee enters the game for J. Murray,,94,114
416,4,4:13.0,,R. Gay enters the game for L. Aldridge,94,114
417,4,4:13.0,,D. Motiejūnas enters the game for J. Poeltl,94,114
418,4,3:57.0,M. Beasley misses 2-pt jump shot from 17 ft,,94,114
419,4,3:53.0,,Defensive rebound by D. White,94,114
420,4,3:41.0,,D. White misses 3-pt jump shot from 25 ft,94,114
421,4,3:37.0,Defensive rebound by M. Beasley,,94,114
422,4,3:30.0,T. Craig makes 3-pt jump shot from 24 ft (assist by M. Beasley),,97,114
423,4,3:14.0,,D. Motiejūnas makes 2-pt jump shot from 8 ft (assist by D. DeRozan),97,116
424,4,3:01.0,M. Plumlee makes 2-pt layup from 4 ft (assist by M. Morris),,99,116
425,4,2:33.0,,R. Gay misses 2-pt hook shot from 6 ft,99,116
426,4,2:32.0,Defensive rebound by Team,,99,116
427,4,2:32.0,,Loose ball foul by R. Gay (drawn by M. Plumlee),99,116
428,4,2:32.0,T. Lyles enters the game for M. Plumlee,,99,116
429,4,2:32.0,,P. Mills enters the game for D. White,99,116
430,4,2:13.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by T. Lyles),,102,116
431,4,1:51.0,,D. DeRozan misses 2-pt jump shot from 11 ft,102,116
432,4,1:49.0,Defensive rebound by Team,,102,116
433,4,1:49.0,J. Vanderbilt enters the game for M. Morris,,102,116
434,4,1:37.0,T. Craig makes 3-pt jump shot from 28 ft (assist by M. Beasley),,105,116
435,4,1:17.0,,D. DeRozan makes 2-pt layup from 5 ft,105,118
436,4,1:08.0,T. Craig misses 3-pt jump shot from 28 ft,,105,118
437,4,1:06.0,Offensive rebound by M. Beasley,,105,118
438,4,1:04.0,M. Beasley misses 2-pt jump shot from 14 ft,,105,118
439,4,1:04.0,,Defensive rebound by D. Motiejūnas,105,118
440,4,0:53.0,,San Antonio full timeout,105,118
441,4,0:53.0,,D. Bertāns enters the game for D. DeRozan,105,118
442,4,0:53.0,,D. Cunningham enters the game for B. Forbes,105,118
443,4,0:53.0,,Q. Pondexter enters the game for R. Gay,105,118
444,4,0:53.0,,L. Walker enters the game for P. Mills,105,118
445,4,0:45.0,,L. Walker misses 2-pt jump shot from 9 ft,105,118
446,4,0:42.0,,Offensive rebound by D. Cunningham,105,118
447,4,0:27.0,,L. Walker misses 2-pt jump shot from 18 ft,105,118
448,4,0:25.0,Defensive rebound by J. Hernangómez,,105,118
449,4,0:20.0,M. Beasley makes 3-pt jump shot from 28 ft (assist by T. Lyles),,108,118
