,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
387,4,9:37.0,,K. Bazemore misses 3-pt jump shot from 26 ft,98,105
388,4,9:35.0,Defensive rebound by Team,,98,105
389,4,9:10.0,B. Simmons makes 2-pt layup from 1 ft,,100,105
390,4,9:04.0,,Turnover by D. Bembry (lost ball; steal by B. Simmons),100,105
391,4,8:56.0,B. Simmons misses 2-pt layup from 4 ft (block by A. Len),,100,105
392,4,8:52.0,,Defensive rebound by D. Bembry,100,105
393,4,8:45.0,,D. Bembry makes 2-pt layup from 1 ft,100,107
394,4,8:28.0,J. Redick misses 2-pt jump shot from 17 ft,,100,107
395,4,8:24.0,Offensive rebound by T. Harris,,100,107
396,4,8:21.0,T. Harris misses 2-pt jump shot from 12 ft,,100,107
397,4,8:18.0,Offensive rebound by A. Johnson,,100,107
398,4,8:18.0,A. Johnson makes 2-pt dunk from 1 ft,,102,107
399,4,8:05.0,,D. Bembry makes 2-pt jump shot from 13 ft,102,109
400,4,7:46.0,B. Simmons makes 2-pt layup from 1 ft (assist by J. Redick),,104,109
401,4,7:44.0,Technical foul by B. Simmons,,104,109
402,4,7:44.0,,T. Prince makes technical free throw,104,110
403,4,7:44.0,J. Butler enters the game for J. Redick,,104,110
404,4,7:44.0,T. McConnell enters the game for B. Simmons,,104,110
405,4,7:44.0,,J. Anderson enters the game for J. Adams,104,110
406,4,7:44.0,,J. Collins enters the game for K. Bazemore,104,110
407,4,7:44.0,,K. Huerter enters the game for D. Bembry,104,110
408,4,7:44.0,,T. Young enters the game for A. Len,104,110
409,4,7:31.0,,T. Young makes 2-pt jump shot from 11 ft,104,112
410,4,7:14.0,J. Butler misses 2-pt jump shot from 10 ft,,104,112
411,4,7:11.0,,Defensive rebound by J. Collins,104,112
412,4,6:58.0,,J. Anderson makes 3-pt jump shot from 23 ft (assist by K. Huerter),104,115
413,4,6:56.0,Philadelphia full timeout,,104,115
414,4,6:43.0,Personal foul by T. Prince (drawn by A. Johnson),,104,115
415,4,6:41.0,T. Harris misses 3-pt jump shot from 26 ft,,104,115
416,4,6:38.0,,Defensive rebound by T. Young,104,115
417,4,6:22.0,,K. Huerter makes 2-pt jump shot from 12 ft,104,117
418,4,6:12.0,T. McConnell misses 2-pt jump shot from 19 ft,,104,117
419,4,6:09.0,Offensive rebound by A. Johnson,,104,117
420,4,6:09.0,A. Johnson makes 2-pt layup at rim,,106,117
421,4,5:44.0,,J. Collins misses 2-pt jump shot from 11 ft,106,117
422,4,5:44.0,,Offensive rebound by Team,106,117
423,4,5:44.0,Loose ball foul by T. Harris (drawn by T. Prince),,106,117
424,4,5:44.0,J. Bolden enters the game for A. Johnson,,106,117
425,4,5:44.0,B. Simmons enters the game for T. McConnell,,106,117
426,4,5:40.0,,T. Young misses 3-pt jump shot from 30 ft,106,117
427,4,5:36.0,,Offensive rebound by T. Young,106,117
428,4,5:35.0,,T. Young makes 2-pt layup from 1 ft,106,119
429,4,5:35.0,Philadelphia full timeout,,106,119
430,4,5:35.0,J. Redick enters the game for M. Scott,,106,119
431,4,5:35.0,,D. Davis enters the game for J. Anderson,106,119
432,4,5:25.0,J. Butler makes 2-pt layup from 1 ft,,108,119
433,4,5:01.0,,K. Huerter misses 3-pt jump shot from 26 ft,108,119
434,4,5:01.0,Defensive rebound by Team,,108,119
435,4,4:51.0,J. Bolden misses 3-pt jump shot from 23 ft,,108,119
436,4,4:46.0,Offensive rebound by T. Harris,,108,119
437,4,4:45.0,T. Harris misses 2-pt dunk at rim (block by J. Collins),,108,119
438,4,4:45.0,,Defensive rebound by D. Davis,108,119
439,4,4:35.0,,J. Collins misses 2-pt dunk from 2 ft,108,119
440,4,4:30.0,Defensive rebound by T. Harris,,108,119
441,4,4:26.0,J. Bolden misses 3-pt jump shot from 24 ft,,108,119
442,4,4:23.0,,Defensive rebound by J. Collins,108,119
443,4,4:10.0,,Personal foul by J. Bolden (drawn by T. Young),108,119
444,4,3:59.0,,D. Davis misses 2-pt jump shot from 16 ft,108,119
445,4,3:55.0,Defensive rebound by B. Simmons,,108,119
446,4,3:52.0,Shooting foul by T. Prince (drawn by J. Bolden),,108,119
447,4,3:52.0,J. Bolden misses free throw 1 of 2,,108,119
448,4,3:52.0,Offensive rebound by Team,,108,119
449,4,3:52.0,J. Bolden misses free throw 2 of 2,,108,119
450,4,3:49.0,,Defensive rebound by T. Young,108,119
451,4,3:39.0,,T. Young misses 3-pt jump shot from 26 ft,108,119
452,4,3:37.0,Defensive rebound by B. Simmons,,108,119
453,4,3:37.0,Personal foul by T. Young (drawn by B. Simmons),,108,119
454,4,3:31.0,Shooting foul by J. Collins (drawn by T. Harris),,108,119
455,4,3:31.0,T. Harris makes free throw 1 of 3,,109,119
456,4,3:31.0,T. Harris makes free throw 2 of 3,,110,119
457,4,3:31.0,,D. Bembry enters the game for D. Davis,110,119
458,4,3:31.0,T. Harris makes free throw 3 of 3,,111,119
459,4,3:19.0,,T. Young misses 2-pt jump shot from 9 ft,111,119
460,4,3:14.0,,Offensive rebound by J. Collins,111,119
461,4,3:14.0,,J. Collins makes 2-pt layup at rim,111,121
462,4,3:07.0,Shooting foul by J. Collins (drawn by T. Harris),,111,121
463,4,3:07.0,T. Harris makes free throw 1 of 2,,112,121
464,4,3:07.0,T. Harris makes free throw 2 of 2,,113,121
465,4,3:00.0,,Personal foul by J. Redick (drawn by T. Young),113,121
466,4,3:00.0,,T. Young makes free throw 1 of 2,113,122
467,4,3:00.0,,T. Young makes free throw 2 of 2,113,123
468,4,2:51.0,T. Harris misses 3-pt jump shot from 25 ft,,113,123
469,4,2:48.0,Offensive rebound by J. Bolden,,113,123
470,4,2:46.0,J. Butler misses 3-pt jump shot from 23 ft,,113,123
471,4,2:46.0,Offensive rebound by Team,,113,123
472,4,2:46.0,,Loose ball foul by T. Prince (drawn by J. Bolden),113,123
473,4,2:46.0,J. Bolden makes free throw 1 of 2,,114,123
474,4,2:46.0,J. Bolden makes free throw 2 of 2,,115,123
475,4,2:38.0,,Shooting foul by T. Harris (drawn by D. Bembry),115,123
476,4,2:38.0,,D. Bembry misses free throw 1 of 2,115,123
477,4,2:38.0,,Offensive rebound by Team,115,123
478,4,2:38.0,,D. Bembry makes free throw 2 of 2,115,124
479,4,2:24.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Bolden),,118,124
480,4,2:22.0,,Atlanta full timeout,118,124
481,4,1:59.0,,T. Prince misses 3-pt jump shot from 25 ft,118,124
482,4,1:56.0,Defensive rebound by T. Harris,,118,124
483,4,1:43.0,Personal foul by D. Bembry (drawn by J. Redick),,118,124
484,4,1:43.0,J. Redick misses free throw 1 of 2,,118,124
485,4,1:43.0,Offensive rebound by Team,,118,124
486,4,1:43.0,J. Redick makes free throw 2 of 2,,119,124
487,4,1:32.0,,T. Young makes 3-pt jump shot from 26 ft (assist by K. Huerter),119,127
488,4,1:20.0,J. Redick misses 3-pt jump shot from 25 ft,,119,127
489,4,1:16.0,Offensive rebound by J. Bolden,,119,127
490,4,1:12.0,B. Simmons misses 2-pt layup from 1 ft,,119,127
491,4,1:11.0,Offensive rebound by B. Simmons,,119,127
492,4,1:11.0,B. Simmons makes 2-pt dunk from 1 ft,,121,127
493,4,0:52.0,,Turnover by T. Young (lost ball; steal by J. Bolden),121,127
494,4,0:51.0,Personal take foul by T. Young (drawn by J. Bolden),,121,127
495,4,0:51.0,J. Bolden misses free throw 1 of 2,,121,127
496,4,0:51.0,Offensive rebound by Team,,121,127
497,4,0:51.0,J. Bolden makes free throw 2 of 2,,122,127
498,4,0:32.0,Flagrant foul type 1 by T. Young (drawn by J. Butler),,122,127
499,4,0:32.0,,Turnover by T. Young (turnover),122,127
500,4,0:32.0,J. Butler misses flagrant free throw 1 of 2,,122,127
501,4,0:32.0,Offensive rebound by Team,,122,127
502,4,0:32.0,J. Butler misses flagrant free throw 2 of 2,,122,127
503,4,0:32.0,Offensive rebound by Team,,122,127
504,4,0:26.0,J. Butler misses 3-pt jump shot from 25 ft,,122,127
505,4,0:22.0,,Defensive rebound by J. Collins,122,127
506,4,0:20.0,,Personal foul by J. Butler (drawn by T. Young),122,127
507,4,0:20.0,,T. Young makes free throw 1 of 2,122,128
508,4,0:20.0,,T. Young makes free throw 2 of 2,122,129
509,4,0:17.0,T. Harris misses 3-pt jump shot from 25 ft,,122,129
510,4,0:13.0,,Defensive rebound by D. Bembry,122,129
511,4,0:09.0,,Personal take foul by B. Simmons (drawn by K. Huerter),122,129
512,4,0:09.0,,K. Huerter makes free throw 1 of 2,122,130
513,4,0:09.0,,K. Huerter misses free throw 2 of 2,122,130
514,4,0:05.0,Defensive rebound by B. Simmons,,122,130
