,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
385,4,5:19.0,R. Hood misses 3-pt jump shot from 26 ft,,87,92
386,4,5:16.0,,Defensive rebound by Z. LaVine,87,92
387,4,5:08.0,,A. Blakeney misses 2-pt jump shot from 16 ft,87,92
388,4,5:05.0,Defensive rebound by L. Nance,,87,92
389,4,4:54.0,C. Sexton misses 2-pt layup from 3 ft,,87,92
390,4,4:52.0,,Defensive rebound by C. Hutchison,87,92
391,4,4:44.0,,A. Blakeney misses 2-pt layup from 8 ft (block by L. Nance),87,92
392,4,4:44.0,,Offensive rebound by A. Blakeney,87,92
393,4,4:44.0,,A. Blakeney misses 2-pt layup from 1 ft,87,92
394,4,4:43.0,Defensive rebound by Team,,87,92
395,4,4:43.0,Cleveland full timeout,,87,92
396,4,4:43.0,,W. Carter enters the game for A. Blakeney,87,92
397,4,4:43.0,,J. Holiday enters the game for C. Hutchison,87,92
398,4,4:43.0,,J. Parker enters the game for R. Lopez,87,92
399,4,4:27.0,T. Thompson makes 2-pt layup from 2 ft (assist by C. Sexton),,89,92
400,4,4:05.0,,J. Parker makes 2-pt hook shot from 5 ft (assist by R. Arcidiacono),89,94
401,4,3:48.0,R. Hood makes 3-pt jump shot from 24 ft (assist by J. Smith),,92,94
402,4,3:33.0,,J. Parker makes 2-pt jump shot from 16 ft,92,96
403,4,3:09.0,Shooting foul by R. Arcidiacono (drawn by L. Nance),,92,96
404,4,3:09.0,L. Nance misses free throw 1 of 2,,92,96
405,4,3:09.0,Offensive rebound by Team,,92,96
406,4,3:09.0,L. Nance misses free throw 2 of 2,,92,96
407,4,3:06.0,,Defensive rebound by Z. LaVine,92,96
408,4,2:51.0,,Shooting foul by C. Sexton (drawn by J. Parker),92,96
409,4,2:51.0,,J. Parker misses free throw 1 of 2,92,96
410,4,2:51.0,,Offensive rebound by Team,92,96
411,4,2:51.0,,J. Parker makes free throw 2 of 2,92,97
412,4,2:42.0,R. Hood misses 3-pt jump shot from 25 ft,,92,97
413,4,2:38.0,Offensive rebound by L. Nance,,92,97
414,4,2:25.0,C. Sexton misses 2-pt jump shot from 22 ft,,92,97
415,4,2:21.0,,Defensive rebound by R. Arcidiacono,92,97
416,4,2:19.0,,Turnover by R. Arcidiacono (lost ball; steal by L. Nance),92,97
417,4,2:03.0,T. Thompson misses 2-pt jump shot from 4 ft (block by W. Carter),,92,97
418,4,2:00.0,Offensive rebound by T. Thompson,,92,97
419,4,2:00.0,T. Thompson makes 2-pt layup from 3 ft,,94,97
420,4,1:45.0,,Shooting foul by L. Nance (drawn by W. Carter),94,97
421,4,1:45.0,,W. Carter makes free throw 1 of 2,94,98
422,4,1:45.0,,W. Carter makes free throw 2 of 2,94,99
423,4,1:33.0,R. Hood makes 2-pt jump shot from 20 ft,,96,99
424,4,1:18.0,,Z. LaVine misses 2-pt layup from 2 ft,96,99
425,4,1:16.0,Defensive rebound by L. Nance,,96,99
426,4,1:13.0,R. Hood makes 2-pt dunk at rim,,98,99
427,4,0:53.0,,Z. LaVine misses 2-pt jump shot from 21 ft,98,99
428,4,0:53.0,Defensive rebound by L. Nance,,98,99
429,4,0:35.0,R. Hood misses 2-pt jump shot from 16 ft,,98,99
430,4,0:29.0,,Defensive rebound by J. Holiday,98,99
431,4,0:13.0,,Turnover by Z. LaVine (bad pass; steal by T. Thompson),98,99
432,4,0:13.0,Cleveland full timeout,,98,99
433,4,0:13.0,J. Clarkson enters the game for L. Nance,,98,99
434,4,0:13.0,K. Korver enters the game for T. Thompson,,98,99
435,4,0:13.0,,C. Hutchison enters the game for W. Carter,98,99
436,4,0:03.0,C. Sexton misses 2-pt layup from 3 ft,,98,99
437,4,0:00.0,Offensive rebound by C. Sexton,,98,99
438,4,0:00.0,C. Sexton misses 2-pt layup from 3 ft (block by J. Parker),,98,99
439,4,0:00.0,Offensive rebound by Team,,98,99
