,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,PHOENIX_ACTION,PHILADELPHIA_SCORE,PHOENIX_SCORE
387,3,0:00.0,T. McConnell misses 2-pt jump shot from 21 ft,,104,87
388,3,0:00.0,Offensive rebound by Team,,104,87
389,4,11:41.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by E. Okobo),104,89
390,4,11:18.0,J. Redick misses 3-pt jump shot from 26 ft,,104,89
391,4,11:17.0,Offensive rebound by T. McConnell,,104,89
392,4,11:14.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by T. McConnell),,107,89
393,4,11:04.0,,E. Okobo misses 2-pt jump shot from 10 ft,107,89
394,4,11:04.0,,Offensive rebound by R. Holmes,107,89
395,4,11:04.0,,Shooting foul by L. Shamet (drawn by R. Holmes),107,89
396,4,11:04.0,,R. Holmes makes free throw 1 of 2,107,90
397,4,11:04.0,,R. Holmes makes free throw 2 of 2,107,91
398,4,10:39.0,Turnover by Team (shot clock),,107,91
399,4,10:25.0,,J. Jackson misses 2-pt jump shot from 20 ft,107,91
400,4,10:21.0,Defensive rebound by J. Embiid,,107,91
401,4,10:16.0,B. Simmons makes 2-pt layup from 1 ft,,109,91
402,4,10:16.0,Shooting foul by T. Daniels (drawn by B. Simmons),,109,91
403,4,10:16.0,B. Simmons makes free throw 1 of 1,,110,91
404,4,10:05.0,,K. Oubre makes 2-pt jump shot from 6 ft,110,93
405,4,9:49.0,Shooting foul by K. Oubre (drawn by B. Simmons),,110,93
406,4,9:49.0,B. Simmons makes free throw 1 of 2,,111,93
407,4,9:49.0,B. Simmons misses free throw 2 of 2,,111,93
408,4,9:47.0,,Defensive rebound by J. Jackson,111,93
409,4,9:35.0,,T. Daniels misses 3-pt jump shot from 25 ft,111,93
410,4,9:32.0,Defensive rebound by T. McConnell,,111,93
411,4,9:26.0,Turnover by J. Embiid (traveling),,111,93
412,4,9:04.0,,J. Jackson misses 2-pt jump shot from 2 ft,111,93
413,4,9:01.0,,Offensive rebound by R. Holmes,111,93
414,4,9:01.0,,R. Holmes makes 2-pt dunk at rim,111,95
415,4,8:44.0,T. McConnell misses 2-pt jump shot from 15 ft,,111,95
416,4,8:43.0,Offensive rebound by J. Embiid,,111,95
417,4,8:43.0,J. Embiid makes 2-pt layup from 1 ft,,113,95
418,4,8:26.0,,E. Okobo makes 3-pt jump shot from 26 ft (assist by R. Holmes),113,98
419,4,8:26.0,,D. Ayton enters the game for R. Holmes,113,98
420,4,8:26.0,,M. Bridges enters the game for K. Oubre,113,98
421,4,8:06.0,Philadelphia full timeout,,113,98
422,4,7:59.0,J. Embiid misses 2-pt layup from 2 ft (block by J. Jackson),,113,98
423,4,7:54.0,,Defensive rebound by E. Okobo,113,98
424,4,7:53.0,,Turnover by E. Okobo (bad pass; steal by J. Redick),113,98
425,4,7:36.0,Turnover by J. Embiid (bad pass; steal by T. Daniels),,113,98
426,4,7:32.0,,T. Daniels misses 3-pt jump shot from 26 ft,113,98
427,4,7:28.0,,Offensive rebound by M. Bridges,113,98
428,4,7:25.0,,J. Jackson misses 2-pt dunk from 1 ft,113,98
429,4,7:19.0,,Offensive rebound by D. Ayton,113,98
430,4,7:18.0,,D. Ayton makes 2-pt layup at rim,113,100
431,4,7:10.0,Personal foul by T. Daniels (drawn by L. Shamet),,113,100
432,4,7:10.0,F. Korkmaz enters the game for J. Embiid,,113,100
433,4,7:10.0,M. Muscala enters the game for J. Redick,,113,100
434,4,6:55.0,B. Simmons misses 2-pt hook shot from 9 ft,,113,100
435,4,6:55.0,,Defensive rebound by D. Ayton,113,100
436,4,6:47.0,,Offensive foul by D. Ayton (drawn by L. Shamet),113,100
437,4,6:47.0,,Turnover by D. Ayton (offensive foul),113,100
438,4,6:29.0,L. Shamet misses 3-pt jump shot from 28 ft,,113,100
439,4,6:28.0,,Defensive rebound by Team,113,100
440,4,6:28.0,Loose ball foul by M. Muscala (drawn by D. Ayton),,113,100
441,4,6:16.0,,J. Jackson makes 2-pt layup from 2 ft,113,102
442,4,5:59.0,Offensive foul by F. Korkmaz (drawn by T. Daniels),,113,102
443,4,5:59.0,Turnover by F. Korkmaz (offensive foul),,113,102
444,4,5:59.0,J. Embiid enters the game for F. Korkmaz,,113,102
445,4,5:59.0,J. Redick enters the game for T. McConnell,,113,102
446,4,5:44.0,,J. Jackson makes 2-pt jump shot from 11 ft,113,104
447,4,5:32.0,Personal foul by T. Daniels (drawn by B. Simmons),,113,104
448,4,5:32.0,F. Korkmaz enters the game for L. Shamet,,113,104
449,4,5:23.0,J. Embiid makes 2-pt jump shot from 16 ft (assist by J. Redick),,115,104
450,4,5:23.0,Shooting foul by D. Ayton (drawn by J. Embiid),,115,104
451,4,5:23.0,,D. Booker enters the game for E. Okobo,115,104
452,4,5:23.0,J. Embiid makes free throw 1 of 1,,116,104
453,4,5:09.0,,D. Ayton misses 2-pt jump shot from 19 ft,116,104
454,4,5:07.0,Defensive rebound by J. Redick,,116,104
455,4,4:55.0,Turnover by J. Redick (lost ball; steal by T. Daniels),,116,104
456,4,4:48.0,,J. Jackson makes 2-pt jump shot from 2 ft,116,106
457,4,4:40.0,Offensive foul by B. Simmons (drawn by J. Jackson),,116,106
458,4,4:40.0,Turnover by B. Simmons (offensive foul),,116,106
459,4,4:27.0,,J. Jackson misses 3-pt jump shot from 25 ft,116,106
460,4,4:23.0,,Offensive rebound by M. Bridges,116,106
461,4,4:22.0,,M. Bridges makes 2-pt layup from 1 ft,116,108
462,4,4:22.0,Philadelphia full timeout,,116,108
463,4,3:59.0,J. Embiid misses 2-pt jump shot from 15 ft,,116,108
464,4,3:56.0,,Defensive rebound by D. Booker,116,108
465,4,3:43.0,,J. Jackson makes 2-pt layup from 2 ft (assist by D. Booker),116,110
466,4,3:24.0,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by M. Muscala),,119,110
467,4,3:08.0,,M. Bridges misses 3-pt jump shot from 23 ft,119,110
468,4,3:06.0,Defensive rebound by F. Korkmaz,,119,110
469,4,2:53.0,J. Redick misses 3-pt jump shot from 27 ft,,119,110
470,4,2:48.0,,Defensive rebound by T. Daniels,119,110
471,4,2:44.0,,Turnover by J. Jackson (out of bounds lost ball),119,110
472,4,2:29.0,J. Embiid makes 2-pt dunk from 2 ft (assist by F. Korkmaz),,121,110
473,4,2:29.0,,Phoenix full timeout,121,110
474,4,2:12.0,,T. Daniels misses 3-pt jump shot from 27 ft,121,110
475,4,2:10.0,Defensive rebound by J. Redick,,121,110
476,4,2:05.0,Personal take foul by J. Jackson (drawn by B. Simmons),,121,110
477,4,2:05.0,B. Simmons makes free throw 1 of 2,,122,110
478,4,2:05.0,B. Simmons makes free throw 2 of 2,,123,110
479,4,1:53.0,,Shooting foul by F. Korkmaz (drawn by D. Booker),123,110
480,4,1:53.0,,D. Booker makes free throw 1 of 3,123,111
481,4,1:53.0,,D. Booker makes free throw 2 of 3,123,112
482,4,1:53.0,,D. Booker makes free throw 3 of 3,123,113
483,4,1:48.0,Personal take foul by J. Jackson (drawn by B. Simmons),,123,113
484,4,1:48.0,B. Simmons makes free throw 1 of 2,,124,113
485,4,1:48.0,B. Simmons makes free throw 2 of 2,,125,113
486,4,1:40.0,,Shooting foul by J. Embiid (drawn by D. Ayton),125,113
487,4,1:40.0,,D. Ayton makes free throw 1 of 2,125,114
488,4,1:40.0,,D. Ayton makes free throw 2 of 2,125,115
489,4,1:32.0,Personal foul by M. Bridges (drawn by B. Simmons),,125,115
490,4,1:32.0,B. Simmons makes free throw 1 of 2,,126,115
491,4,1:32.0,B. Simmons misses free throw 2 of 2,,126,115
492,4,1:30.0,,Defensive rebound by J. Jackson,126,115
493,4,1:24.0,,J. Jackson makes 3-pt jump shot from 25 ft,126,118
494,4,1:12.0,Personal foul by M. Bridges (drawn by J. Redick),,126,118
495,4,1:12.0,J. Redick makes free throw 1 of 2,,127,118
496,4,1:12.0,T. McConnell enters the game for M. Muscala,,127,118
497,4,1:12.0,J. Redick makes free throw 2 of 2,,128,118
498,4,1:01.0,,D. Booker makes 2-pt jump shot from 3 ft,128,120
499,4,1:01.0,Philadelphia full timeout,,128,120
500,4,0:45.0,J. Embiid misses 2-pt jump shot from 13 ft,,128,120
501,4,0:42.0,,Defensive rebound by J. Jackson,128,120
502,4,0:37.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by J. Jackson),128,122
503,4,0:33.0,Personal take foul by J. Jackson (drawn by T. McConnell),,128,122
504,4,0:33.0,T. McConnell misses free throw 1 of 2,,128,122
505,4,0:33.0,Offensive rebound by Team,,128,122
506,4,0:33.0,T. McConnell makes free throw 2 of 2,,129,122
507,4,0:22.0,,T. Daniels misses 3-pt jump shot from 24 ft,129,122
508,4,0:18.0,Defensive rebound by B. Simmons,,129,122
509,4,0:17.0,Personal take foul by D. Booker (drawn by B. Simmons),,129,122
510,4,0:17.0,B. Simmons misses free throw 1 of 2,,129,122
511,4,0:17.0,Offensive rebound by Team,,129,122
512,4,0:17.0,J. Bolden enters the game for J. Embiid,,129,122
513,4,0:17.0,B. Simmons misses free throw 2 of 2,,129,122
514,4,0:16.0,,Defensive rebound by M. Bridges,129,122
515,4,0:16.0,,Phoenix full timeout,129,122
516,4,0:16.0,J. Embiid enters the game for J. Bolden,,129,122
517,4,0:16.0,M. Muscala enters the game for F. Korkmaz,,129,122
518,4,0:14.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by M. Bridges),129,125
519,4,0:13.0,Philadelphia full timeout,,129,125
520,4,0:13.0,F. Korkmaz enters the game for M. Muscala,,129,125
521,4,0:13.0,Personal take foul by J. Jackson (drawn by J. Redick),,129,125
522,4,0:13.0,,E. Okobo enters the game for J. Jackson,129,125
523,4,0:13.0,J. Redick misses free throw 1 of 2,,129,125
524,4,0:13.0,Offensive rebound by Team,,129,125
525,4,0:13.0,J. Redick makes free throw 2 of 2,,130,125
526,4,0:09.0,,D. Booker misses 3-pt jump shot from 36 ft,130,125
527,4,0:06.0,,Offensive rebound by D. Booker,130,125
528,4,0:05.0,,D. Booker makes 2-pt layup from 1 ft,130,127
529,4,0:04.0,Personal take foul by E. Okobo (drawn by J. Redick),,130,127
530,4,0:04.0,J. Redick makes free throw 1 of 2,,131,127
531,4,0:04.0,J. Redick makes free throw 2 of 2,,132,127
532,4,0:00.0,,M. Bridges misses 3-pt jump shot from 27 ft (block by B. Simmons),132,127
533,4,0:00.0,Defensive rebound by J. Embiid,,132,127
