,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
382,4,7:43.0,,M. Conley enters the game for J. Carter,87,77
383,4,7:43.0,,M. Gasol enters the game for S. Mack,87,77
384,4,7:32.0,,Personal foul by W. Cauley-Stein (drawn by M. Gasol),87,77
385,4,7:32.0,H. Giles enters the game for W. Cauley-Stein,,87,77
386,4,7:25.0,,M. Gasol misses 2-pt hook shot from 9 ft,87,77
387,4,7:22.0,,Offensive rebound by M. Gasol,87,77
388,4,7:17.0,,M. Gasol makes 2-pt dunk from 1 ft,87,79
389,4,6:58.0,Offensive foul by D. Fox (drawn by M. Gasol),,87,79
390,4,6:58.0,Turnover by D. Fox (offensive foul),,87,79
391,4,6:45.0,,M. Gasol misses 2-pt layup at rim,87,79
392,4,6:42.0,Defensive rebound by M. Bagley,,87,79
393,4,6:38.0,D. Fox misses 2-pt jump shot from 22 ft,,87,79
394,4,6:38.0,,Defensive rebound by Team,87,79
395,4,6:24.0,,Turnover by M. Conley (bad pass; steal by J. Jackson),87,79
396,4,6:17.0,Turnover by B. Bogdanović (bad pass; steal by O. Casspi),,87,79
397,4,6:14.0,,O. Casspi makes 2-pt dunk from 1 ft (assist by M. Conley),87,81
398,4,6:13.0,Sacramento full timeout,,87,81
399,4,5:57.0,M. Bagley misses 2-pt jump shot from 7 ft,,87,81
400,4,5:54.0,,Defensive rebound by M. Conley,87,81
401,4,5:38.0,,Memphis full timeout,87,81
402,4,5:38.0,I. Shumpert enters the game for B. Bogdanović,,87,81
403,4,5:33.0,,M. Gasol makes 2-pt hook shot from 7 ft,87,83
404,4,5:18.0,D. Fox misses 2-pt jump shot from 8 ft,,87,83
405,4,5:14.0,Offensive rebound by M. Bagley,,87,83
406,4,5:14.0,M. Bagley makes 2-pt layup at rim,,89,83
407,4,5:08.0,,Personal foul by H. Giles (drawn by M. Gasol),89,83
408,4,5:03.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by M. Conley),89,85
409,4,4:42.0,J. Jackson misses 2-pt jump shot from 18 ft,,89,85
410,4,4:40.0,,Defensive rebound by O. Casspi,89,85
411,4,4:31.0,,Offensive foul by M. Gasol (drawn by D. Fox),89,85
412,4,4:31.0,,Turnover by M. Gasol (offensive foul),89,85
413,4,4:31.0,N. Bjelica enters the game for M. Bagley,,89,85
414,4,4:31.0,B. Hield enters the game for J. Jackson,,89,85
415,4,4:19.0,B. Hield misses 3-pt jump shot from 25 ft,,89,85
416,4,4:15.0,,Defensive rebound by J. Jackson,89,85
417,4,4:04.0,,J. Jackson misses 2-pt layup at rim,89,85
418,4,4:02.0,,Offensive rebound by J. Jackson,89,85
419,4,4:02.0,,Shooting foul by N. Bjelica (drawn by J. Jackson),89,85
420,4,4:02.0,,J. Jackson misses free throw 1 of 2,89,85
421,4,4:02.0,,Offensive rebound by Team,89,85
422,4,4:02.0,,S. Mack enters the game for O. Casspi,89,85
423,4,4:02.0,,J. Jackson makes free throw 2 of 2,89,86
424,4,3:46.0,D. Fox misses 2-pt jump shot from 13 ft,,89,86
425,4,3:45.0,,Defensive rebound by Team,89,86
426,4,3:45.0,Loose ball foul by H. Giles (drawn by M. Gasol),,89,86
427,4,3:45.0,,M. Gasol makes free throw 1 of 2,89,87
428,4,3:45.0,W. Cauley-Stein enters the game for H. Giles,,89,87
429,4,3:45.0,,M. Gasol makes free throw 2 of 2,89,88
430,4,3:37.0,D. Fox misses 2-pt layup from 2 ft,,89,88
431,4,3:37.0,,Defensive rebound by M. Gasol,89,88
432,4,3:26.0,,Turnover by S. Mack (bad pass; steal by N. Bjelica),89,88
433,4,3:10.0,I. Shumpert misses 3-pt jump shot from 25 ft,,89,88
434,4,3:06.0,Offensive rebound by W. Cauley-Stein,,89,88
435,4,3:02.0,Personal foul by J. Jackson (drawn by N. Bjelica),,89,88
436,4,2:51.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),,91,88
437,4,2:32.0,,M. Conley makes 2-pt layup from 1 ft,91,90
438,4,2:17.0,Personal foul by M. Conley (drawn by D. Fox),,91,90
439,4,2:10.0,B. Hield makes 2-pt jump shot from 15 ft,,93,90
440,4,1:57.0,,Turnover by M. Gasol (lost ball; steal by D. Fox),93,90
441,4,1:40.0,D. Fox misses 2-pt jump shot from 19 ft,,93,90
442,4,1:37.0,Offensive rebound by B. Hield,,93,90
443,4,1:36.0,B. Hield misses 2-pt layup from 2 ft (block by J. Green),,93,90
444,4,1:36.0,Offensive rebound by N. Bjelica,,93,90
445,4,1:21.0,Turnover by D. Fox (bad pass; steal by S. Mack),,93,90
446,4,1:16.0,,Shooting foul by N. Bjelica (drawn by J. Jackson),93,90
447,4,1:16.0,M. Bagley enters the game for N. Bjelica,,93,90
448,4,1:16.0,,J. Jackson makes free throw 1 of 2,93,91
449,4,1:16.0,,J. Jackson makes free throw 2 of 2,93,92
450,4,1:02.0,Shooting foul by J. Green (drawn by I. Shumpert),,93,92
451,4,1:02.0,I. Shumpert makes free throw 1 of 2,,94,92
452,4,1:02.0,,O. Casspi enters the game for S. Mack,94,92
453,4,1:02.0,I. Shumpert misses free throw 2 of 2,,94,92
454,4,1:00.0,,Defensive rebound by M. Gasol,94,92
455,4,0:40.0,,Turnover by M. Conley (bad pass; steal by M. Bagley),94,92
456,4,0:39.0,Personal foul by J. Jackson (drawn by D. Fox),,94,92
457,4,0:39.0,D. Fox makes free throw 1 of 2,,95,92
458,4,0:39.0,,S. Mack enters the game for O. Casspi,95,92
459,4,0:39.0,D. Fox makes free throw 2 of 2,,96,92
460,4,0:32.0,,S. Mack makes 2-pt layup from 1 ft,96,94
461,4,0:11.0,D. Fox makes 2-pt jump shot from 19 ft,,98,94
462,4,0:11.0,,Memphis full timeout,98,94
463,4,0:06.0,,M. Conley makes 2-pt layup from 1 ft,98,96
464,4,0:04.0,Personal foul by S. Mack (drawn by B. Hield),,98,96
465,4,0:04.0,B. Hield misses free throw 1 of 2,,98,96
466,4,0:04.0,Offensive rebound by Team,,98,96
467,4,0:04.0,B. Hield makes free throw 2 of 2,,99,96
