,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
380,4,4:13.0,,Offensive foul by D. Sabonis (drawn by J. Richardson),80,90
381,4,4:13.0,,Turnover by D. Sabonis (offensive foul),80,90
382,4,4:13.0,,D. Collison enters the game for B. Bogdanović,80,90
383,4,4:13.0,,M. Turner enters the game for D. Sabonis,80,90
384,4,4:03.0,Personal foul by C. Joseph (drawn by T. Johnson),,80,90
385,4,4:03.0,T. Johnson makes free throw 1 of 2,,81,90
386,4,4:03.0,T. Johnson makes free throw 2 of 2,,82,90
387,4,3:47.0,,M. Turner misses 2-pt jump shot from 18 ft,82,90
388,4,3:43.0,Defensive rebound by T. Johnson,,82,90
389,4,3:38.0,T. Johnson misses 2-pt layup from 6 ft (block by V. Oladipo),,82,90
390,4,3:38.0,,Defensive rebound by Team,82,90
391,4,3:38.0,,Indiana full timeout,82,90
392,4,3:38.0,,B. Bogdanović enters the game for T. Evans,82,90
393,4,3:16.0,,Shooting foul by H. Whiteside (drawn by M. Turner),82,90
394,4,3:16.0,,M. Turner makes free throw 1 of 2,82,91
395,4,3:16.0,,M. Turner makes free throw 2 of 2,82,92
396,4,2:51.0,T. Johnson misses 2-pt jump shot from 20 ft,,82,92
397,4,2:48.0,Offensive rebound by H. Whiteside,,82,92
398,4,2:47.0,H. Whiteside makes 2-pt jump shot from 1 ft,,84,92
399,4,2:26.0,,C. Joseph misses 2-pt layup from 1 ft (block by T. Johnson),84,92
400,4,2:26.0,Defensive rebound by H. Whiteside,,84,92
401,4,2:18.0,G. Dragić misses 3-pt jump shot from 27 ft,,84,92
402,4,2:15.0,,Defensive rebound by M. Turner,84,92
403,4,1:56.0,,V. Oladipo misses 3-pt jump shot from 27 ft,84,92
404,4,1:53.0,Defensive rebound by H. Whiteside,,84,92
405,4,1:45.0,J. Richardson makes 2-pt layup from 1 ft (assist by T. Johnson),,86,92
406,4,1:34.0,,D. Collison misses 2-pt layup from 2 ft,86,92
407,4,1:33.0,Defensive rebound by H. Whiteside,,86,92
408,4,1:27.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by T. Johnson),,89,92
409,4,1:26.0,,Indiana full timeout,89,92
410,4,1:26.0,,T. Evans enters the game for D. Collison,89,92
411,4,1:26.0,,D. Sabonis enters the game for M. Turner,89,92
412,4,1:16.0,,V. Oladipo makes 3-pt jump shot from 27 ft,89,95
413,4,0:55.0,T. Johnson misses 2-pt jump shot from 19 ft,,89,95
414,4,0:52.0,,Defensive rebound by T. Evans,89,95
415,4,0:32.0,,Turnover by D. Sabonis (out of bounds lost ball),89,95
416,4,0:32.0,Miami full timeout,,89,95
417,4,0:32.0,W. Ellington enters the game for T. Johnson,,89,95
418,4,0:23.0,J. Richardson misses 2-pt jump shot from 7 ft,,89,95
419,4,0:21.0,,Defensive rebound by D. Sabonis,89,95
420,4,0:20.0,,Personal take foul by W. Ellington (drawn by V. Oladipo),89,95
421,4,0:20.0,B. Adebayo enters the game for G. Dragić,,89,95
422,4,0:20.0,T. Johnson enters the game for W. Ellington,,89,95
423,4,0:20.0,J. Winslow enters the game for H. Whiteside,,89,95
424,4,0:13.0,,Personal take foul by T. Johnson (drawn by T. Evans),89,95
425,4,0:13.0,,T. Evans makes free throw 1 of 2,89,96
426,4,0:13.0,W. Ellington enters the game for B. Adebayo,,89,96
427,4,0:13.0,K. Olynyk enters the game for J. Winslow,,89,96
428,4,0:13.0,,T. Evans makes free throw 2 of 2,89,97
429,4,0:06.0,J. Richardson makes 2-pt layup from 1 ft,,91,97
430,4,0:05.0,,Personal foul by T. Johnson (drawn by T. Evans),91,97
431,4,0:05.0,,T. Evans makes free throw 1 of 2,91,98
432,4,0:05.0,,T. Evans makes free throw 2 of 2,91,99
