,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
380,4,3:25.0,,K. Walker makes 3-pt jump shot from 26 ft,102,117
381,4,3:13.0,L. Markkanen makes 2-pt layup from 3 ft,,104,117
382,4,2:47.0,,M. Monk misses 2-pt jump shot from 10 ft,104,117
383,4,2:44.0,Defensive rebound by L. Markkanen,,104,117
384,4,2:43.0,Shooting foul by M. Bridges (drawn by L. Markkanen),,104,117
385,4,2:43.0,L. Markkanen makes free throw 1 of 2,,105,117
386,4,2:43.0,L. Markkanen makes free throw 2 of 2,,106,117
387,4,2:28.0,,M. Bridges makes 3-pt jump shot from 27 ft (assist by K. Walker),106,120
388,4,2:18.0,Personal foul by K. Walker (drawn by L. Markkanen),,106,120
389,4,2:18.0,L. Markkanen makes free throw 1 of 2,,107,120
390,4,2:18.0,L. Markkanen makes free throw 2 of 2,,108,120
391,4,2:01.0,,K. Walker misses 3-pt jump shot from 26 ft,108,120
392,4,1:58.0,Defensive rebound by Z. LaVine,,108,120
393,4,1:52.0,B. Portis misses 3-pt jump shot from 27 ft,,108,120
394,4,1:49.0,Offensive rebound by L. Markkanen,,108,120
395,4,1:47.0,Shooting foul by N. Batum (drawn by L. Markkanen),,108,120
396,4,1:47.0,L. Markkanen makes free throw 1 of 3,,109,120
397,4,1:47.0,L. Markkanen makes free throw 2 of 3,,110,120
398,4,1:47.0,L. Markkanen makes free throw 3 of 3,,111,120
399,4,1:24.0,,M. Bridges misses 3-pt jump shot from 26 ft,111,120
400,4,1:20.0,,Offensive rebound by N. Batum,111,120
401,4,1:09.0,,Turnover by Team (shot clock),111,120
402,4,1:09.0,Chicago full timeout,,111,120
403,4,1:09.0,,M. Kidd-Gilchrist enters the game for M. Monk,111,120
404,4,1:06.0,L. Markkanen makes 2-pt layup from 2 ft,,113,120
405,4,0:47.0,,M. Kidd-Gilchrist makes 2-pt hook shot from 8 ft (assist by M. Williams),113,122
406,4,0:39.0,Z. LaVine makes 2-pt layup from 3 ft,,115,122
407,4,0:18.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by N. Batum),115,125
408,4,0:12.0,Z. LaVine makes 3-pt jump shot from 25 ft,,118,125
