,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
218,2,1:53.0,J. Embiid enters the game for M. Muscala,,57,54
219,2,1:53.0,L. Shamet enters the game for J. Redick,,57,54
220,2,1:53.0,,J. Clarkson enters the game for L. Nance,57,54
221,2,1:53.0,,M. Dellavedova enters the game for C. Osman,57,54
222,2,1:53.0,,A. Žižić enters the game for C. Sexton,57,54
223,2,1:42.0,W. Chandler misses 2-pt layup from 3 ft,,57,54
224,2,1:41.0,Offensive rebound by W. Chandler,,57,54
225,2,1:40.0,W. Chandler misses 2-pt layup at rim,,57,54
226,2,1:38.0,Offensive rebound by B. Simmons,,57,54
227,2,1:33.0,W. Chandler makes 2-pt layup from 1 ft (assist by B. Simmons),,59,54
228,2,1:18.0,,A. Žižić misses 2-pt layup from 2 ft (block by J. Embiid),59,54
229,2,1:18.0,,Offensive rebound by Team,59,54
230,2,1:18.0,M. Muscala enters the game for W. Chandler,,59,54
231,2,1:11.0,,Shooting foul by M. Muscala (drawn by J. Clarkson),59,54
232,2,1:11.0,,J. Clarkson makes free throw 1 of 2,59,55
233,2,1:11.0,,J. Clarkson makes free throw 2 of 2,59,56
234,2,0:52.0,J. Embiid makes 2-pt jump shot from 13 ft,,61,56
235,2,0:45.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Dellavedova),61,58
236,2,0:31.0,B. Simmons makes 2-pt hook shot from 8 ft,,63,58
237,2,0:22.0,,J. Clarkson misses 2-pt layup from 5 ft (block by L. Shamet),63,58
238,2,0:22.0,,Offensive rebound by Team,63,58
239,2,0:08.0,,A. Burks misses 2-pt layup from 2 ft (block by M. Muscala),63,58
240,2,0:06.0,Defensive rebound by F. Korkmaz,,63,58
241,2,0:05.0,L. Shamet makes 2-pt dunk from 2 ft (assist by F. Korkmaz),,65,58
242,2,0:01.0,,A. Burks misses 3-pt jump shot from 25 ft,65,58
243,2,0:00.0,,Offensive rebound by J. Clarkson,65,58
244,3,11:35.0,,R. Hood makes 2-pt jump shot from 22 ft (assist by C. Sexton),65,60
245,3,11:22.0,J. Embiid misses 3-pt jump shot from 26 ft,,65,60
246,3,11:19.0,Offensive rebound by B. Simmons,,65,60
247,3,11:17.0,J. Butler misses 2-pt jump shot from 12 ft,,65,60
248,3,11:17.0,,Defensive rebound by C. Osman,65,60
249,3,11:03.0,,Shooting foul by J. Butler (drawn by A. Žižić),65,60
250,3,11:03.0,,A. Žižić makes free throw 1 of 2,65,61
251,3,11:03.0,,A. Žižić misses free throw 2 of 2,65,61
252,3,11:01.0,Defensive rebound by J. Embiid,,65,61
253,3,10:49.0,J. Butler makes 3-pt jump shot from 24 ft (assist by J. Redick),,68,61
254,3,10:23.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by R. Hood),68,64
255,3,10:05.0,J. Embiid makes 2-pt dunk at rim (assist by J. Redick),,70,64
256,3,9:53.0,,Turnover by C. Sexton (bad pass; steal by B. Simmons),70,64
257,3,9:50.0,J. Butler makes 2-pt dunk from 1 ft (assist by B. Simmons),,72,64
258,3,9:22.0,,C. Sexton makes 2-pt jump shot from 20 ft,72,66
259,3,9:02.0,J. Redick misses 3-pt jump shot from 29 ft,,72,66
260,3,9:02.0,Offensive rebound by Team,,72,66
261,3,9:02.0,,Loose ball foul by C. Sexton (drawn by W. Chandler),72,66
262,3,8:49.0,W. Chandler misses 3-pt jump shot from 26 ft,,72,66
263,3,8:45.0,,Defensive rebound by R. Hood,72,66
264,3,8:30.0,,Turnover by A. Burks (bad pass; steal by J. Butler),72,66
265,3,8:28.0,W. Chandler makes 2-pt layup at rim (assist by J. Butler),,74,66
266,3,8:28.0,Shooting foul by C. Osman (drawn by W. Chandler),,74,66
267,3,8:28.0,W. Chandler makes free throw 1 of 1,,75,66
268,3,8:05.0,,R. Hood misses 3-pt jump shot from 25 ft,75,66
269,3,8:03.0,Defensive rebound by J. Redick,,75,66
270,3,8:00.0,J. Butler makes 2-pt layup from 1 ft (assist by J. Redick),,77,66
271,3,8:00.0,,Cleveland full timeout,77,66
272,3,8:00.0,L. Shamet enters the game for J. Redick,,77,66
273,3,7:44.0,,A. Burks makes 2-pt jump shot from 20 ft (assist by A. Žižić),77,68
274,3,7:19.0,W. Chandler misses 3-pt jump shot from 23 ft,,77,68
275,3,7:14.0,,Defensive rebound by C. Osman,77,68
276,3,7:09.0,,A. Burks misses 3-pt jump shot from 27 ft,77,68
277,3,7:08.0,,Offensive rebound by Team,77,68
278,3,7:08.0,Loose ball foul by L. Shamet (drawn by A. Žižić),,77,68
279,3,7:01.0,,C. Sexton misses 2-pt layup from 2 ft (block by J. Butler),77,68
280,3,7:01.0,,Offensive rebound by Team,77,68
281,3,6:58.0,,Shooting foul by B. Simmons (drawn by C. Osman),77,68
282,3,6:58.0,,C. Osman misses free throw 1 of 2,77,68
283,3,6:58.0,,Offensive rebound by Team,77,68
284,3,6:58.0,T. McConnell enters the game for W. Chandler,,77,68
285,3,6:58.0,,C. Osman makes free throw 2 of 2,77,69
286,3,6:46.0,Personal foul by C. Osman (drawn by B. Simmons),,77,69
287,3,6:46.0,M. Muscala enters the game for J. Embiid,,77,69
288,3,6:46.0,,L. Nance enters the game for A. Žižić,77,69
289,3,6:30.0,M. Muscala makes 2-pt jump shot from 13 ft,,79,69
290,3,6:09.0,,L. Nance misses 2-pt jump shot from 12 ft,79,69
291,3,6:06.0,Defensive rebound by B. Simmons,,79,69
292,3,6:00.0,B. Simmons makes 2-pt layup at rim,,81,69
293,3,5:54.0,,Personal foul by L. Shamet (drawn by C. Osman),81,69
294,3,5:54.0,,J. Clarkson enters the game for A. Burks,81,69
295,3,5:45.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Nance),81,71
296,3,5:29.0,L. Shamet makes 3-pt jump shot from 29 ft (assist by B. Simmons),,84,71
297,3,5:13.0,,C. Osman misses 2-pt jump shot from 2 ft,84,71
298,3,5:11.0,,Offensive rebound by C. Osman,84,71
299,3,5:00.0,,R. Hood makes 2-pt jump shot from 11 ft,84,73
300,3,4:47.0,Shooting foul by C. Sexton (drawn by J. Butler),,84,73
301,3,4:47.0,J. Butler makes free throw 1 of 2,,85,73
302,3,4:47.0,,D. Nwaba enters the game for C. Osman,85,73
303,3,4:47.0,J. Butler makes free throw 2 of 2,,86,73
304,3,4:34.0,,Shooting foul by M. Muscala (drawn by R. Hood),86,73
305,3,4:34.0,,R. Hood makes free throw 1 of 2,86,74
306,3,4:34.0,F. Korkmaz enters the game for J. Butler,,86,74
307,3,4:34.0,,R. Hood misses free throw 2 of 2,86,74
308,3,4:32.0,Defensive rebound by B. Simmons,,86,74
309,3,4:17.0,Turnover by F. Korkmaz (lost ball; steal by C. Sexton),,86,74
310,3,4:10.0,,R. Hood misses 3-pt jump shot from 23 ft,86,74
311,3,4:07.0,,Offensive rebound by D. Nwaba,86,74
312,3,4:05.0,,C. Sexton misses 3-pt jump shot from 26 ft,86,74
313,3,4:01.0,Defensive rebound by B. Simmons,,86,74
314,3,3:56.0,M. Muscala misses 3-pt jump shot from 25 ft,,86,74
315,3,3:52.0,,Defensive rebound by D. Nwaba,86,74
316,3,3:46.0,,D. Nwaba makes 2-pt jump shot from 6 ft,86,76
317,3,3:16.0,Turnover by Team (shot clock),,86,76
318,3,3:16.0,W. Chandler enters the game for M. Muscala,,86,76
319,3,3:16.0,J. Embiid enters the game for L. Shamet,,86,76
320,3,3:16.0,J. Redick enters the game for B. Simmons,,86,76
321,3,3:16.0,,J. Blossomgame enters the game for R. Hood,86,76
322,3,3:16.0,,M. Dellavedova enters the game for C. Sexton,86,76
323,3,3:00.0,,Shooting foul by J. Embiid (drawn by L. Nance),86,76
324,3,3:00.0,,L. Nance misses free throw 1 of 2,86,76
325,3,3:00.0,,Offensive rebound by Team,86,76
326,3,3:00.0,,L. Nance makes free throw 2 of 2,86,77
327,3,2:46.0,J. Redick misses 3-pt jump shot from 26 ft,,86,77
328,3,2:43.0,,Defensive rebound by M. Dellavedova,86,77
329,3,2:37.0,,J. Clarkson misses 3-pt jump shot from 26 ft,86,77
330,3,2:34.0,Defensive rebound by J. Embiid,,86,77
331,3,2:32.0,Philadelphia full timeout,,86,77
332,3,2:20.0,J. Embiid misses 2-pt jump shot from 22 ft,,86,77
333,3,2:17.0,,Defensive rebound by J. Blossomgame,86,77
334,3,2:01.0,,D. Nwaba makes 3-pt jump shot from 27 ft (assist by J. Blossomgame),86,80
335,3,1:47.0,J. Redick misses 2-pt jump shot from 18 ft,,86,80
336,3,1:44.0,,Defensive rebound by D. Nwaba,86,80
337,3,1:42.0,,J. Clarkson misses 2-pt layup from 2 ft (block by W. Chandler),86,80
338,3,1:41.0,Defensive rebound by W. Chandler,,86,80
339,3,1:40.0,Turnover by W. Chandler (bad pass; steal by L. Nance),,86,80
340,3,1:33.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by L. Nance),86,83
341,3,1:07.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,86,83
342,3,1:03.0,,Defensive rebound by J. Clarkson,86,83
343,3,0:53.0,,Offensive foul by J. Clarkson (drawn by T. McConnell),86,83
344,3,0:53.0,,Turnover by J. Clarkson (offensive foul),86,83
345,3,0:36.0,J. Redick misses 2-pt jump shot from 21 ft,,86,83
346,3,0:30.0,,Defensive rebound by J. Blossomgame,86,83
347,3,0:29.0,,L. Nance makes 2-pt dunk from 1 ft (assist by M. Dellavedova),86,85
348,3,0:08.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by T. McConnell),,89,85
349,3,0:01.0,,L. Nance misses 2-pt jump shot from 19 ft (block by F. Korkmaz),89,85
350,3,0:00.0,,Offensive rebound by Team,89,85
351,4,11:48.0,Personal foul by L. Nance (drawn by J. Embiid),,89,85
352,4,11:40.0,M. Muscala makes 2-pt layup at rim (assist by T. McConnell),,91,85
353,4,11:26.0,,J. Clarkson misses 3-pt jump shot from 27 ft,91,85
354,4,11:23.0,Defensive rebound by F. Korkmaz,,91,85
355,4,11:05.0,J. Embiid makes 2-pt layup from 1 ft,,93,85
356,4,10:50.0,,D. Nwaba misses 2-pt layup from 2 ft (block by M. Muscala),93,85
357,4,10:46.0,Defensive rebound by J. Redick,,93,85
358,4,10:39.0,J. Embiid makes 2-pt layup from 2 ft (assist by T. McConnell),,95,85
359,4,10:39.0,,Cleveland full timeout,95,85
360,4,10:39.0,,C. Osman enters the game for J. Blossomgame,95,85
361,4,10:39.0,,A. Žižić enters the game for L. Nance,95,85
362,4,10:27.0,,J. Clarkson misses 2-pt jump shot from 10 ft,95,85
363,4,10:24.0,Defensive rebound by M. Muscala,,95,85
364,4,10:13.0,T. McConnell makes 2-pt jump shot from 17 ft,,97,85
365,4,9:50.0,,Turnover by C. Osman (lost ball; steal by M. Muscala),97,85
366,4,9:37.0,J. Embiid misses 2-pt jump shot from 17 ft,,97,85
367,4,9:35.0,Offensive rebound by M. Muscala,,97,85
368,4,9:32.0,F. Korkmaz misses 3-pt jump shot from 32 ft,,97,85
369,4,9:29.0,,Defensive rebound by D. Nwaba,97,85
370,4,9:27.0,,Turnover by D. Nwaba (bad pass),97,85
371,4,9:09.0,J. Redick makes 3-pt jump shot from 28 ft (assist by F. Korkmaz),,100,85
372,4,8:50.0,,J. Clarkson makes 2-pt jump shot from 7 ft (assist by D. Nwaba),100,87
373,4,8:49.0,Philadelphia full timeout,,100,87
374,4,8:49.0,,R. Hood enters the game for D. Nwaba,100,87
375,4,8:26.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,100,87
376,4,8:23.0,Offensive rebound by J. Embiid,,100,87
377,4,8:20.0,J. Redick misses 2-pt jump shot from 21 ft,,100,87
378,4,8:20.0,,Defensive rebound by J. Clarkson,100,87
379,4,8:13.0,,M. Dellavedova makes 3-pt jump shot from 29 ft (assist by J. Clarkson),100,90
