,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
389,4,7:03.0,I. Zubac makes 2-pt dunk from 1 ft (assist by R. Rondo),,105,87
390,4,6:56.0,,Personal foul by R. Rondo (drawn by K. Durant),105,87
391,4,6:42.0,,Shooting foul by R. Rondo (drawn by K. Durant),105,87
392,4,6:42.0,Violation by Team (delay of game),,105,87
393,4,6:42.0,,K. Durant makes free throw 1 of 2,105,88
394,4,6:42.0,K. Kuzma enters the game for B. Ingram,,105,88
395,4,6:42.0,,K. Durant makes free throw 2 of 2,105,89
396,4,6:15.0,R. Rondo misses 2-pt jump shot from 4 ft,,105,89
397,4,6:14.0,Offensive rebound by I. Zubac,,105,89
398,4,6:11.0,I. Zubac makes 2-pt layup from 1 ft,,107,89
399,4,6:06.0,,Shooting foul by I. Zubac (drawn by A. McKinnie),107,89
400,4,6:06.0,,A. McKinnie makes free throw 1 of 2,107,90
401,4,6:06.0,,A. McKinnie misses free throw 2 of 2,107,90
402,4,6:04.0,Defensive rebound by K. Kuzma,,107,90
403,4,5:51.0,Personal foul by S. Curry (drawn by R. Rondo),,107,90
404,4,5:51.0,,D. Green enters the game for A. McKinnie,107,90
405,4,5:45.0,R. Rondo makes 2-pt layup from 2 ft,,109,90
406,4,5:36.0,,Offensive foul by D. Green (drawn by R. Rondo),109,90
407,4,5:36.0,,Turnover by D. Green (offensive foul),109,90
408,4,5:36.0,,A. Iguodala enters the game for D. Green,109,90
409,4,5:16.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Rondo),,112,90
410,4,5:03.0,,Shooting foul by K. Kuzma (drawn by K. Durant),112,90
411,4,5:03.0,,K. Durant makes free throw 1 of 2,112,91
412,4,5:03.0,,K. Durant makes free throw 2 of 2,112,92
413,4,4:38.0,K. Kuzma makes 2-pt jump shot from 21 ft,,114,92
414,4,4:16.0,,K. Looney makes 2-pt dunk from 1 ft (assist by A. Iguodala),114,94
415,4,3:54.0,R. Rondo misses 3-pt jump shot from 26 ft,,114,94
416,4,3:52.0,,Defensive rebound by K. Looney,114,94
417,4,3:45.0,,S. Curry misses 2-pt jump shot from 11 ft,114,94
418,4,3:44.0,Defensive rebound by I. Zubac,,114,94
419,4,3:36.0,J. Hart makes 3-pt jump shot from 27 ft (assist by R. Rondo),,117,94
420,4,3:34.0,,Golden State full timeout,117,94
421,4,3:34.0,,J. Bell enters the game for S. Curry,117,94
422,4,3:34.0,,Q. Cook enters the game for K. Durant,117,94
423,4,3:34.0,,J. Jerebko enters the game for A. Iguodala,117,94
424,4,3:34.0,,D. Lee enters the game for K. Looney,117,94
425,4,3:34.0,,A. McKinnie enters the game for K. Thompson,117,94
426,4,3:17.0,,D. Lee makes 2-pt jump shot from 20 ft (assist by J. Bell),117,96
427,4,2:58.0,Personal foul by J. Bell (drawn by I. Zubac),,117,96
428,4,2:44.0,J. Hart misses 3-pt jump shot from 27 ft,,117,96
429,4,2:42.0,,Defensive rebound by Q. Cook,117,96
430,4,2:31.0,,A. McKinnie misses 2-pt jump shot from 10 ft,117,96
431,4,2:30.0,Defensive rebound by K. Kuzma,,117,96
432,4,2:10.0,K. Kuzma misses 2-pt jump shot from 11 ft,,117,96
433,4,2:09.0,,Defensive rebound by A. McKinnie,117,96
434,4,2:03.0,,D. Lee misses 3-pt jump shot from 23 ft,117,96
435,4,2:01.0,Defensive rebound by K. Kuzma,,117,96
436,4,1:56.0,K. Kuzma makes 2-pt layup from 2 ft,,119,96
437,4,1:50.0,,Personal foul by K. Caldwell-Pope (drawn by Q. Cook),119,96
438,4,1:50.0,S. Mykhailiuk enters the game for R. Rondo,,119,96
439,4,1:50.0,M. Wagner enters the game for I. Zubac,,119,96
440,4,1:50.0,,Q. Cook misses free throw 1 of 2,119,96
441,4,1:50.0,,Offensive rebound by Team,119,96
442,4,1:50.0,L. Ball enters the game for K. Caldwell-Pope,,119,96
443,4,1:50.0,L. Stephenson enters the game for K. Kuzma,,119,96
444,4,1:50.0,,Q. Cook misses free throw 2 of 2,119,96
445,4,1:49.0,Defensive rebound by J. Hart,,119,96
446,4,1:32.0,J. Hart makes 2-pt dunk from 2 ft (assist by M. Wagner),,121,96
447,4,1:24.0,,Turnover by J. Bell (out of bounds lost ball),121,96
448,4,1:08.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by M. Wagner),,124,96
449,4,1:01.0,,Q. Cook misses 3-pt jump shot from 26 ft,124,96
450,4,0:59.0,Defensive rebound by L. Ball,,124,96
451,4,0:47.0,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by L. Ball),,127,96
452,4,0:39.0,,Q. Cook makes 2-pt jump shot from 5 ft,127,98
453,4,0:26.0,L. Ball misses 3-pt jump shot from 23 ft,,127,98
454,4,0:24.0,,Defensive rebound by Team,127,98
455,4,0:04.0,,D. Lee makes 2-pt layup from 4 ft,127,100
456,4,0:04.0,,Shooting foul by L. Ball (drawn by D. Lee),127,100
457,4,0:04.0,,D. Lee makes free throw 1 of 1,127,101
