,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHICAGO_ACTION,ORLANDO_SCORE,CHICAGO_SCORE
386,4,5:37.0,E. Fournier misses 3-pt jump shot from 23 ft,,66,81
387,4,5:36.0,Offensive rebound by N. Vučević,,66,81
388,4,5:36.0,Shooting foul by L. Markkanen (drawn by N. Vučević),,66,81
389,4,5:36.0,N. Vučević makes free throw 1 of 2,,67,81
390,4,5:36.0,N. Vučević makes free throw 2 of 2,,68,81
391,4,5:22.0,,K. Dunn misses 2-pt jump shot from 7 ft,68,81
392,4,5:20.0,Defensive rebound by N. Vučević,,68,81
393,4,5:10.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),,70,81
394,4,4:53.0,,L. Markkanen makes 2-pt jump shot from 20 ft (assist by R. Lopez),70,83
395,4,4:35.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),,72,83
396,4,4:30.0,,Chicago full timeout,72,83
397,4,4:30.0,,W. Carter enters the game for R. Lopez,72,83
398,4,4:12.0,,L. Markkanen misses 3-pt jump shot from 27 ft,72,83
399,4,4:09.0,Defensive rebound by D. Augustin,,72,83
400,4,3:50.0,N. Vučević makes 2-pt layup from 4 ft (assist by A. Gordon),,74,83
401,4,3:32.0,,W. Carter makes 2-pt layup from 2 ft (assist by L. Markkanen),74,85
402,4,3:16.0,Personal foul by L. Markkanen (drawn by D. Augustin),,74,85
403,4,3:16.0,D. Augustin makes free throw 1 of 2,,75,85
404,4,3:16.0,D. Augustin makes free throw 2 of 2,,76,85
405,4,2:54.0,,K. Dunn misses 2-pt layup from 4 ft (block by N. Vučević),76,85
406,4,2:52.0,Defensive rebound by T. Ross,,76,85
407,4,2:47.0,D. Augustin misses 3-pt jump shot from 27 ft,,76,85
408,4,2:43.0,,Defensive rebound by J. Holiday,76,85
409,4,2:35.0,,Chicago full timeout,76,85
410,4,2:35.0,,R. Arcidiacono enters the game for S. Harrison,76,85
411,4,2:20.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,76,85
412,4,2:17.0,Defensive rebound by N. Vučević,,76,85
413,4,2:11.0,E. Fournier makes 2-pt dunk from 1 ft,,78,85
414,4,1:53.0,,K. Dunn misses 2-pt layup from 2 ft (block by N. Vučević),78,85
415,4,1:51.0,,Offensive rebound by W. Carter,78,85
416,4,1:50.0,,W. Carter misses 2-pt layup from 3 ft (block by N. Vučević),78,85
417,4,1:47.0,Defensive rebound by E. Fournier,,78,85
418,4,1:37.0,N. Vučević makes 2-pt jump shot from 3 ft (assist by A. Gordon),,80,85
419,4,1:13.0,,K. Dunn misses 3-pt jump shot from 25 ft,80,85
420,4,1:10.0,Defensive rebound by T. Ross,,80,85
421,4,1:02.0,E. Fournier misses 3-pt jump shot from 26 ft,,80,85
422,4,0:59.0,,Defensive rebound by R. Arcidiacono,80,85
423,4,0:40.0,,L. Markkanen makes 2-pt jump shot from 13 ft,80,87
424,4,0:30.0,A. Gordon misses 3-pt jump shot from 25 ft,,80,87
425,4,0:27.0,,Defensive rebound by J. Holiday,80,87
426,4,0:25.0,,Personal take foul by N. Vučević (drawn by K. Dunn),80,87
427,4,0:25.0,,K. Dunn misses free throw 1 of 2,80,87
428,4,0:25.0,,Offensive rebound by Team,80,87
429,4,0:25.0,,K. Dunn makes free throw 2 of 2,80,88
430,4,0:25.0,Orlando full timeout,,80,88
431,4,0:21.0,N. Vučević misses 3-pt jump shot from 25 ft,,80,88
432,4,0:18.0,,Defensive rebound by L. Markkanen,80,88
433,4,0:18.0,,Personal take foul by D. Augustin (drawn by L. Markkanen),80,88
434,4,0:18.0,,L. Markkanen makes free throw 1 of 2,80,89
435,4,0:18.0,,L. Markkanen makes free throw 2 of 2,80,90
436,4,0:11.0,D. Augustin misses 3-pt jump shot from 30 ft,,80,90
437,4,0:07.0,,Defensive rebound by K. Dunn,80,90
