,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
385,4,8:54.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,115,91
386,4,8:50.0,Offensive rebound by J. Hart,,115,91
387,4,8:46.0,L. Stephenson makes 2-pt layup at rim (assist by J. Hart),,117,91
388,4,8:46.0,,Phoenix full timeout,117,91
389,4,8:46.0,,T. Ariza enters the game for T. Chandler,117,91
390,4,8:46.0,,D. Ayton enters the game for J. Crawford,117,91
391,4,8:46.0,,I. Canaan enters the game for J. Jackson,117,91
392,4,8:33.0,,T. Warren misses 3-pt jump shot from 24 ft,117,91
393,4,8:31.0,Defensive rebound by K. Caldwell-Pope,,117,91
394,4,8:16.0,Offensive foul by L. Stephenson (drawn by I. Canaan),,117,91
395,4,8:16.0,Turnover by L. Stephenson (offensive foul),,117,91
396,4,7:57.0,,D. Ayton makes 2-pt dunk at rim (assist by T. Ariza),117,93
397,4,7:44.0,Turnover by L. Stephenson (out of bounds lost ball),,117,93
398,4,7:34.0,,Turnover by T. Ariza (bad pass),117,93
399,4,7:29.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,117,93
400,4,7:26.0,,Defensive rebound by I. Canaan,117,93
401,4,7:21.0,,Turnover by T. Warren (lost ball; steal by L. Stephenson),117,93
402,4,7:18.0,LA Lakers full timeout,,117,93
403,4,7:09.0,K. Caldwell-Pope misses 2-pt jump shot from 9 ft,,117,93
404,4,7:07.0,,Defensive rebound by D. Ayton,117,93
405,4,6:46.0,,I. Canaan misses 3-pt jump shot from 25 ft,117,93
406,4,6:41.0,,Offensive rebound by D. Ayton,117,93
407,4,6:41.0,,D. Ayton makes 2-pt layup from 1 ft,117,95
408,4,6:22.0,S. Mykhailiuk misses 2-pt jump shot from 22 ft,,117,95
409,4,6:17.0,Offensive rebound by J. Williams,,117,95
410,4,6:14.0,S. Mykhailiuk misses 2-pt jump shot from 5 ft,,117,95
411,4,6:14.0,,Defensive rebound by D. Ayton,117,95
412,4,5:56.0,,Turnover by I. Canaan (bad pass; steal by J. Hart),117,95
413,4,5:52.0,K. Caldwell-Pope makes 2-pt dunk from 1 ft (assist by J. Hart),,119,95
414,4,5:31.0,,M. Bridges misses 3-pt jump shot from 25 ft,119,95
415,4,5:28.0,Defensive rebound by L. Stephenson,,119,95
416,4,5:20.0,J. Hart makes 3-pt jump shot from 26 ft,,122,95
417,4,5:09.0,,T. Ariza misses 3-pt jump shot from 25 ft,122,95
418,4,5:07.0,Defensive rebound by L. Stephenson,,122,95
419,4,4:59.0,Turnover by J. Hart (bad pass; steal by M. Bridges),,122,95
420,4,4:46.0,,D. Ayton makes 2-pt layup from 1 ft,122,97
421,4,4:46.0,,Shooting foul by J. Williams (drawn by D. Ayton),122,97
422,4,4:46.0,L. Ball enters the game for J. Hart,,122,97
423,4,4:46.0,,J. Jackson enters the game for T. Ariza,122,97
424,4,4:46.0,,D. Ayton misses free throw 1 of 1,122,97
425,4,4:46.0,Defensive rebound by J. Williams,,122,97
426,4,4:32.0,S. Mykhailiuk misses 2-pt layup from 4 ft (block by D. Ayton),,122,97
427,4,4:29.0,,Defensive rebound by D. Ayton,122,97
428,4,4:27.0,,T. Warren makes 2-pt dunk at rim (assist by I. Canaan),122,99
429,4,4:11.0,J. Williams makes 2-pt jump shot from 19 ft (assist by K. Caldwell-Pope),,124,99
430,4,3:51.0,,D. Ayton makes 2-pt hook shot from 1 ft (assist by J. Jackson),124,101
431,4,3:24.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,124,101
432,4,3:21.0,,Defensive rebound by T. Warren,124,101
433,4,3:11.0,,D. Ayton makes 2-pt jump shot from 7 ft (assist by J. Jackson),124,103
434,4,2:59.0,L. Stephenson misses 3-pt jump shot from 25 ft,,124,103
435,4,2:56.0,Offensive rebound by L. Ball,,124,103
436,4,2:49.0,L. Stephenson makes 3-pt jump shot from 24 ft,,127,103
437,4,2:20.0,,Shooting foul by J. Williams (drawn by T. Warren),127,103
438,4,2:20.0,,T. Warren makes free throw 1 of 2,127,104
439,4,2:20.0,I. Zubac enters the game for J. Williams,,127,104
440,4,2:20.0,,R. Holmes enters the game for D. Ayton,127,104
441,4,2:20.0,,T. Warren makes free throw 2 of 2,127,105
442,4,2:07.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,127,105
443,4,2:04.0,,Defensive rebound by I. Canaan,127,105
444,4,1:59.0,,Turnover by I. Canaan (bad pass; steal by K. Caldwell-Pope),127,105
445,4,1:55.0,L. Ball makes 2-pt dunk from 1 ft (assist by L. Stephenson),,129,105
446,4,1:42.0,,Turnover by J. Jackson (out of bounds lost ball),129,105
447,4,1:29.0,Turnover by K. Caldwell-Pope (bad pass; steal by M. Bridges),,129,105
448,4,1:28.0,,M. Bridges makes 2-pt dunk from 1 ft,129,107
449,4,1:11.0,Turnover by S. Mykhailiuk (bad pass; steal by R. Holmes),,129,107
450,4,1:08.0,,Shooting foul by K. Caldwell-Pope (drawn by T. Warren),129,107
451,4,1:08.0,,T. Warren makes free throw 1 of 2,129,108
452,4,1:08.0,,T. Warren misses free throw 2 of 2,129,108
453,4,1:06.0,Defensive rebound by I. Zubac,,129,108
454,4,0:44.0,L. Stephenson misses 2-pt jump shot from 13 ft,,129,108
455,4,0:42.0,Offensive rebound by I. Zubac,,129,108
456,4,0:40.0,I. Zubac misses 2-pt layup from 1 ft (block by R. Holmes),,129,108
457,4,0:40.0,,Defensive rebound by I. Canaan,129,108
458,4,0:34.0,,J. Jackson makes 2-pt dunk at rim (assist by I. Canaan),129,110
459,4,0:17.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by I. Zubac),,131,110
460,4,0:08.0,,J. Jackson makes 3-pt jump shot from 25 ft,131,113
