,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
380,4,1:48.0,V. Oladipo misses 3-pt jump shot from 25 ft,,98,92
381,4,1:45.0,,Defensive rebound by S. Harrison,98,92
382,4,1:35.0,,Personal foul by T. Young (drawn by L. Markkanen),98,92
383,4,1:28.0,,S. Harrison makes 2-pt jump shot from 10 ft,98,94
384,4,1:12.0,Shooting foul by W. Carter (drawn by D. Sabonis),,98,94
385,4,1:12.0,D. Sabonis makes free throw 1 of 2,,99,94
386,4,1:12.0,D. Sabonis makes free throw 2 of 2,,100,94
387,4,1:03.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by K. Dunn),100,96
388,4,0:45.0,D. Sabonis makes 2-pt dunk from 2 ft (assist by V. Oladipo),,102,96
389,4,0:32.0,,Chicago full timeout,102,96
390,4,0:32.0,M. Turner enters the game for D. Sabonis,,102,96
391,4,0:32.0,,A. Blakeney enters the game for S. Harrison,102,96
392,4,0:26.0,,K. Dunn makes 3-pt jump shot from 26 ft (assist by W. Carter),102,99
393,4,0:26.0,Indiana full timeout,,102,99
394,4,0:26.0,D. Collison enters the game for C. Joseph,,102,99
395,4,0:26.0,D. Sabonis enters the game for M. Turner,,102,99
396,4,0:26.0,,S. Harrison enters the game for A. Blakeney,102,99
397,4,0:25.0,Personal take foul by K. Dunn (drawn by V. Oladipo),,102,99
398,4,0:25.0,V. Oladipo makes free throw 1 of 2,,103,99
399,4,0:25.0,C. Joseph enters the game for D. Collison,,103,99
400,4,0:25.0,M. Turner enters the game for D. Sabonis,,103,99
401,4,0:25.0,,A. Blakeney enters the game for S. Harrison,103,99
402,4,0:25.0,V. Oladipo makes free throw 2 of 2,,104,99
403,4,0:17.0,,Z. LaVine makes 3-pt jump shot from 28 ft (assist by K. Dunn),104,102
404,4,0:16.0,Indiana full timeout,,104,102
405,4,0:16.0,D. Collison enters the game for C. Joseph,,104,102
406,4,0:16.0,D. McDermott enters the game for M. Turner,,104,102
407,4,0:16.0,D. Sabonis enters the game for T. Young,,104,102
408,4,0:16.0,,S. Harrison enters the game for A. Blakeney,104,102
409,4,0:14.0,Personal take foul by S. Harrison (drawn by B. Bogdanović),,104,102
410,4,0:14.0,B. Bogdanović misses free throw 1 of 2,,104,102
411,4,0:14.0,Offensive rebound by Team,,104,102
412,4,0:14.0,C. Joseph enters the game for D. Collison,,104,102
413,4,0:14.0,M. Turner enters the game for D. McDermott,,104,102
414,4,0:14.0,T. Young enters the game for D. Sabonis,,104,102
415,4,0:14.0,,A. Blakeney enters the game for S. Harrison,104,102
416,4,0:14.0,B. Bogdanović makes free throw 2 of 2,,105,102
417,4,0:03.0,,Z. LaVine makes 3-pt jump shot from 28 ft (assist by K. Dunn),105,105
418,1OT,4:45.0,,L. Markkanen misses 3-pt jump shot from 27 ft,105,105
419,1OT,4:42.0,,Offensive rebound by Z. LaVine,105,105
420,1OT,4:37.0,,K. Dunn misses 2-pt jump shot from 6 ft,105,105
421,1OT,4:35.0,Defensive rebound by C. Joseph,,105,105
422,1OT,4:32.0,V. Oladipo misses 3-pt jump shot from 25 ft,,105,105
423,1OT,4:28.0,,Defensive rebound by Z. LaVine,105,105
424,1OT,4:16.0,,Z. LaVine misses 2-pt jump shot from 13 ft,105,105
425,1OT,4:13.0,Defensive rebound by B. Bogdanović,,105,105
426,1OT,4:01.0,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by C. Joseph),,107,105
427,1OT,3:46.0,,L. Markkanen makes 2-pt jump shot from 11 ft (assist by K. Dunn),107,107
428,1OT,3:31.0,Turnover by D. Sabonis (bad pass; steal by S. Harrison),,107,107
429,1OT,3:15.0,,L. Markkanen makes 2-pt jump shot from 7 ft (assist by K. Dunn),107,109
430,1OT,3:02.0,D. Sabonis misses 2-pt jump shot from 14 ft,,107,109
431,1OT,3:00.0,,Defensive rebound by K. Dunn,107,109
432,1OT,2:40.0,,Personal foul by T. Young (drawn by Z. LaVine),107,109
433,1OT,2:40.0,D. Collison enters the game for C. Joseph,,107,109
434,1OT,2:40.0,M. Turner enters the game for D. Sabonis,,107,109
435,1OT,2:26.0,,L. Markkanen misses 2-pt layup from 3 ft,107,109
436,1OT,2:26.0,Defensive rebound by Team,,107,109
437,1OT,2:26.0,,Loose ball foul by L. Markkanen (drawn by V. Oladipo),107,109
438,1OT,2:19.0,Personal foul by K. Dunn (drawn by V. Oladipo),,107,109
439,1OT,2:14.0,Shooting foul by Z. LaVine (drawn by V. Oladipo),,107,109
440,1OT,2:14.0,V. Oladipo makes free throw 1 of 2,,108,109
441,1OT,2:14.0,V. Oladipo misses free throw 2 of 2,,108,109
442,1OT,2:11.0,,Defensive rebound by S. Harrison,108,109
443,1OT,1:50.0,,Z. LaVine makes 2-pt jump shot from 19 ft (assist by S. Harrison),108,111
444,1OT,1:30.0,V. Oladipo makes 2-pt layup from 2 ft,,110,111
445,1OT,1:12.0,,K. Dunn makes 2-pt dunk from 1 ft (assist by Z. LaVine),110,113
446,1OT,0:55.0,V. Oladipo makes 3-pt jump shot from 26 ft,,113,113
447,1OT,0:41.0,,Turnover by Z. LaVine (traveling),113,113
448,1OT,0:30.0,M. Turner makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,116,113
449,1OT,0:09.0,,L. Markkanen makes 3-pt jump shot from 27 ft (assist by K. Dunn),116,116
450,1OT,0:09.0,Indiana full timeout,,116,116
451,1OT,0:01.0,V. Oladipo makes 3-pt jump shot from 27 ft,,119,116
452,1OT,0:00.0,,Chicago full timeout,119,116
