,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
379,4,6:59.0,E. Mudiay misses 2-pt layup from 2 ft (block by K. Birch),,88,99
380,4,6:55.0,,Defensive rebound by M. Carter-Williams,88,99
381,4,6:53.0,,Turnover by E. Fournier (traveling),88,99
382,4,6:53.0,,N. Vučević enters the game for K. Birch,88,99
383,4,6:41.0,K. Knox misses 2-pt layup from 7 ft,,88,99
384,4,6:38.0,,Defensive rebound by M. Carter-Williams,88,99
385,4,6:32.0,,T. Ross makes 2-pt layup from 2 ft (assist by M. Carter-Williams),88,101
386,4,6:31.0,New York full timeout,,88,101
387,4,6:31.0,,D. Augustin enters the game for E. Fournier,88,101
388,4,6:19.0,M. Hezonja makes 2-pt jump shot from 14 ft,,90,101
389,4,6:02.0,,N. Vučević misses 2-pt jump shot from 17 ft,90,101
390,4,6:00.0,Defensive rebound by K. Knox,,90,101
391,4,5:52.0,Def 3 sec tech foul by Team,,90,101
392,4,5:52.0,M. Hezonja makes technical free throw,,91,101
393,4,5:47.0,M. Robinson makes 2-pt dunk from 1 ft (assist by M. Hezonja),,93,101
394,4,5:33.0,,A. Gordon makes 3-pt jump shot from 27 ft (assist by D. Augustin),93,104
395,4,5:20.0,M. Hezonja misses 3-pt jump shot from 27 ft,,93,104
396,4,5:15.0,Offensive rebound by K. Knox,,93,104
397,4,5:13.0,K. Knox makes 3-pt jump shot from 23 ft,,96,104
398,4,5:01.0,,N. Vučević misses 2-pt layup from 6 ft,96,104
399,4,5:00.0,,Offensive rebound by M. Carter-Williams,96,104
400,4,5:00.0,,Shooting foul by D. Dotson (drawn by M. Carter-Williams),96,104
401,4,5:00.0,,M. Carter-Williams makes free throw 1 of 2,96,105
402,4,5:00.0,,M. Carter-Williams makes free throw 2 of 2,96,106
403,4,4:51.0,D. Dotson misses 3-pt jump shot from 27 ft,,96,106
404,4,4:48.0,,Defensive rebound by N. Vučević,96,106
405,4,4:39.0,Loose ball foul by M. Hezonja (drawn by N. Vučević),,96,106
406,4,4:39.0,,E. Fournier enters the game for T. Ross,96,106
407,4,4:32.0,,N. Vučević makes 2-pt jump shot from 9 ft (assist by D. Augustin),96,108
408,4,4:10.0,D. Dotson misses 3-pt jump shot from 28 ft,,96,108
409,4,4:06.0,,Defensive rebound by N. Vučević,96,108
410,4,3:45.0,,Shooting foul by D. Dotson (drawn by N. Vučević),96,108
411,4,3:45.0,,N. Vučević misses free throw 1 of 2,96,108
412,4,3:45.0,,Offensive rebound by Team,96,108
413,4,3:45.0,,N. Vučević makes free throw 2 of 2,96,109
414,4,3:34.0,Offensive foul by M. Hezonja (drawn by E. Fournier),,96,109
415,4,3:34.0,Turnover by M. Hezonja (offensive foul),,96,109
416,4,3:34.0,J. Jenkins enters the game for M. Hezonja,,96,109
417,4,3:31.0,,Orlando full timeout,96,109
418,4,3:20.0,,Personal foul by D. Dotson (drawn by N. Vučević),96,109
419,4,3:20.0,,N. Vučević makes free throw 1 of 2,96,110
420,4,3:20.0,,N. Vučević makes free throw 2 of 2,96,111
421,4,3:10.0,Shooting foul by N. Vučević (drawn by K. Knox),,96,111
422,4,3:10.0,K. Knox makes free throw 1 of 2,,97,111
423,4,3:10.0,K. Knox makes free throw 2 of 2,,98,111
424,4,2:51.0,,Shooting foul by D. Dotson (drawn by E. Fournier),98,111
425,4,2:51.0,,E. Fournier makes free throw 1 of 2,98,112
426,4,2:51.0,,E. Fournier misses free throw 2 of 2,98,112
427,4,2:49.0,Defensive rebound by E. Mudiay,,98,112
428,4,2:39.0,E. Mudiay misses 3-pt jump shot from 26 ft,,98,112
429,4,2:38.0,,Defensive rebound by Team,98,112
430,4,2:21.0,,M. Carter-Williams misses 2-pt layup from 5 ft,98,112
431,4,2:17.0,,Offensive rebound by N. Vučević,98,112
432,4,2:14.0,,N. Vučević misses 2-pt jump shot from 10 ft,98,112
433,4,2:11.0,Defensive rebound by E. Mudiay,,98,112
434,4,2:07.0,K. Knox misses 3-pt jump shot from 28 ft,,98,112
435,4,2:07.0,,Defensive rebound by A. Gordon,98,112
436,4,1:47.0,,Turnover by N. Vučević (bad pass),98,112
437,4,1:47.0,B. Garrett enters the game for E. Mudiay,,98,112
438,4,1:40.0,Personal foul by M. Carter-Williams (drawn by M. Robinson),,98,112
439,4,1:40.0,H. Ellenson enters the game for K. Knox,,98,112
440,4,1:40.0,L. Kornet enters the game for M. Robinson,,98,112
441,4,1:29.0,L. Kornet makes 2-pt dunk from 2 ft (assist by B. Garrett),,100,112
442,4,1:16.0,,N. Vučević misses 2-pt layup from 1 ft,100,112
443,4,1:14.0,Defensive rebound by L. Kornet,,100,112
444,4,1:06.0,B. Garrett misses 3-pt jump shot from 25 ft,,100,112
445,4,1:02.0,,Defensive rebound by E. Fournier,100,112
446,4,0:42.0,,D. Augustin misses 3-pt jump shot from 26 ft,100,112
447,4,0:39.0,,Offensive rebound by N. Vučević,100,112
448,4,0:39.0,,N. Vučević makes 2-pt layup from 2 ft,100,114
449,4,0:24.0,B. Garrett misses 2-pt layup from 12 ft,,100,114
450,4,0:20.0,,Defensive rebound by D. Augustin,100,114
