,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
373,4,9:43.0,,G. Antetokounmpo makes free throw 2 of 2,91,104
374,4,9:31.0,M. Williams makes 3-pt jump shot from 28 ft (assist by K. Walker),,94,104
375,4,9:20.0,,M. Brogdon misses 2-pt layup from 2 ft,94,104
376,4,9:17.0,Defensive rebound by K. Walker,,94,104
377,4,9:02.0,K. Walker misses 2-pt jump shot from 16 ft,,94,104
378,4,8:59.0,,Defensive rebound by D. DiVincenzo,94,104
379,4,8:53.0,,T. Snell misses 2-pt layup from 1 ft,94,104
380,4,8:50.0,Defensive rebound by M. Williams,,94,104
381,4,8:33.0,M. Williams makes 2-pt hook shot from 6 ft,,96,104
382,4,8:17.0,,M. Brogdon makes 3-pt jump shot from 26 ft,96,107
383,4,8:17.0,D. Bacon enters the game for J. Lamb,,96,107
384,4,8:17.0,,E. Bledsoe enters the game for M. Brogdon,96,107
385,4,8:17.0,,B. Lopez enters the game for E. İlyasova,96,107
386,4,7:55.0,D. Bacon makes 3-pt jump shot from 23 ft (assist by K. Walker),,99,107
387,4,7:37.0,,T. Snell misses 2-pt jump shot from 14 ft,99,107
388,4,7:34.0,Defensive rebound by K. Walker,,99,107
389,4,7:29.0,Turnover by K. Walker (lost ball; steal by G. Antetokounmpo),,99,107
390,4,7:23.0,,D. DiVincenzo makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),99,109
391,4,7:23.0,Charlotte full timeout,,99,109
392,4,7:23.0,,K. Middleton enters the game for G. Antetokounmpo,99,109
393,4,7:23.0,,N. Mirotić enters the game for T. Snell,99,109
394,4,7:11.0,Shooting foul by D. DiVincenzo (drawn by K. Walker),,99,109
395,4,7:11.0,K. Walker misses free throw 1 of 2,,99,109
396,4,7:11.0,Offensive rebound by Team,,99,109
397,4,7:11.0,K. Walker misses free throw 2 of 2,,99,109
398,4,7:07.0,,Defensive rebound by N. Mirotić,99,109
399,4,6:55.0,,D. DiVincenzo makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),99,112
400,4,6:55.0,,Shooting foul by K. Walker (drawn by D. DiVincenzo),99,112
401,4,6:55.0,,D. DiVincenzo misses free throw 1 of 1,99,112
402,4,6:51.0,Defensive rebound by M. Williams,,99,112
403,4,6:44.0,Personal foul by B. Lopez (drawn by C. Zeller),,99,112
404,4,6:36.0,Turnover by M. Williams (bad pass; steal by B. Lopez),,99,112
405,4,6:32.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,99,112
406,4,6:29.0,,Offensive rebound by E. Bledsoe,99,112
407,4,6:26.0,,N. Mirotić makes 3-pt jump shot from 27 ft (assist by K. Middleton),99,115
408,4,6:13.0,K. Walker misses 3-pt jump shot from 27 ft,,99,115
409,4,6:10.0,,Defensive rebound by K. Middleton,99,115
410,4,6:06.0,,K. Middleton misses 3-pt jump shot from 28 ft,99,115
411,4,6:05.0,Defensive rebound by Team,,99,115
412,4,6:05.0,M. Bridges enters the game for M. Williams,,99,115
413,4,5:53.0,K. Walker makes 2-pt layup from 2 ft,,101,115
414,4,5:41.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by B. Lopez),101,117
415,4,5:28.0,N. Batum makes 3-pt jump shot from 27 ft,,104,117
416,4,5:10.0,,K. Middleton makes 2-pt layup from 1 ft,104,119
417,4,4:54.0,N. Batum misses 3-pt jump shot from 31 ft,,104,119
418,4,4:51.0,,Defensive rebound by K. Middleton,104,119
419,4,4:41.0,,D. DiVincenzo misses 3-pt jump shot from 22 ft,104,119
420,4,4:38.0,Defensive rebound by N. Batum,,104,119
421,4,4:34.0,M. Bridges misses 3-pt jump shot from 24 ft,,104,119
422,4,4:31.0,,Defensive rebound by K. Middleton,104,119
423,4,4:12.0,,K. Middleton makes 2-pt jump shot from 15 ft,104,121
424,4,4:00.0,K. Walker misses 3-pt jump shot from 28 ft,,104,121
425,4,3:53.0,Offensive rebound by N. Batum,,104,121
426,4,3:52.0,M. Bridges makes 2-pt layup from 1 ft (assist by N. Batum),,106,121
427,4,3:52.0,,Milwaukee full timeout,106,121
428,4,3:52.0,D. Graham enters the game for K. Walker,,106,121
429,4,3:52.0,W. Hernangómez enters the game for C. Zeller,,106,121
430,4,3:52.0,,G. Antetokounmpo enters the game for D. DiVincenzo,106,121
431,4,3:37.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by N. Mirotić),106,124
432,4,3:25.0,D. Bacon misses 3-pt jump shot from 27 ft,,106,124
433,4,3:22.0,,Defensive rebound by G. Antetokounmpo,106,124
434,4,3:08.0,,Personal foul by D. Bacon (drawn by B. Lopez),106,124
435,4,3:08.0,M. Monk enters the game for N. Batum,,106,124
436,4,3:08.0,,E. İlyasova enters the game for B. Lopez,106,124
437,4,3:02.0,,G. Antetokounmpo misses 3-pt jump shot from 24 ft,106,124
438,4,2:54.0,Defensive rebound by D. Graham,,106,124
439,4,2:39.0,M. Monk makes 3-pt jump shot from 27 ft (assist by D. Graham),,109,124
440,4,2:30.0,,N. Mirotić makes 3-pt jump shot from 28 ft (assist by E. Bledsoe),109,127
441,4,2:09.0,M. Monk misses 3-pt jump shot from 27 ft,,109,127
442,4,2:09.0,Offensive rebound by Team,,109,127
443,4,2:09.0,,P. Connaughton enters the game for G. Antetokounmpo,109,127
444,4,2:09.0,,D. DiVincenzo enters the game for E. Bledsoe,109,127
445,4,2:09.0,,T. Snell enters the game for K. Middleton,109,127
446,4,2:09.0,,D. Wilson enters the game for N. Mirotić,109,127
447,4,2:04.0,W. Hernangómez makes 2-pt layup from 2 ft (assist by M. Monk),,111,127
448,4,2:04.0,Shooting foul by D. DiVincenzo (drawn by W. Hernangómez),,111,127
449,4,2:04.0,W. Hernangómez makes free throw 1 of 1,,112,127
450,4,1:46.0,,E. İlyasova misses 3-pt jump shot from 28 ft,112,127
451,4,1:42.0,Defensive rebound by M. Bridges,,112,127
452,4,1:37.0,D. Bacon misses 2-pt jump shot from 6 ft,,112,127
453,4,1:37.0,,Defensive rebound by P. Connaughton,112,127
454,4,1:23.0,,E. İlyasova makes 2-pt jump shot from 17 ft (assist by T. Snell),112,129
455,4,1:14.0,D. Graham misses 3-pt jump shot from 30 ft,,112,129
456,4,1:10.0,,Defensive rebound by D. DiVincenzo,112,129
457,4,1:03.0,,Turnover by T. Snell (lost ball; steal by M. Monk),112,129
458,4,1:00.0,M. Bridges makes 2-pt dunk from 2 ft (assist by M. Monk),,114,129
459,4,0:45.0,,E. İlyasova makes 2-pt jump shot from 19 ft,114,131
460,4,0:31.0,M. Bridges misses 2-pt hook shot from 10 ft,,114,131
461,4,0:28.0,,Defensive rebound by D. Wilson,114,131
462,4,0:13.0,,D. DiVincenzo misses 3-pt jump shot from 28 ft,114,131
463,4,0:10.0,Defensive rebound by D. Graham,,114,131
464,4,0:03.0,D. Bacon misses 3-pt jump shot from 28 ft,,114,131
465,4,0:02.0,,Defensive rebound by Team,114,131
