,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
393,3,0:57.0,,S. Dinwiddie misses 2-pt jump shot from 10 ft,80,80
394,3,0:57.0,,Offensive rebound by E. Davis,80,80
395,3,0:57.0,,E. Davis makes 2-pt layup at rim,80,82
396,3,0:45.0,D. Hamilton misses 3-pt jump shot from 23 ft,,80,82
397,3,0:42.0,,Defensive rebound by S. Dinwiddie,80,82
398,3,0:37.0,,Shooting foul by A. Len (drawn by S. Dinwiddie),80,82
399,3,0:37.0,,S. Dinwiddie makes free throw 1 of 2,80,83
400,3,0:37.0,,S. Dinwiddie misses free throw 2 of 2,80,83
401,3,0:35.0,Defensive rebound by D. Hamilton,,80,83
402,3,0:20.0,A. Len misses 2-pt jump shot from 18 ft,,80,83
403,3,0:17.0,,Defensive rebound by E. Davis,80,83
404,3,0:03.0,,E. Davis makes 2-pt layup from 1 ft (assist by S. Napier),80,85
405,3,0:03.0,,Shooting foul by T. Young (drawn by E. Davis),80,85
406,3,0:03.0,,E. Davis makes free throw 1 of 1,80,86
407,4,11:49.0,,S. Napier misses 2-pt layup from 2 ft,80,86
408,4,11:46.0,Defensive rebound by J. Collins,,80,86
409,4,11:37.0,J. Lin misses 2-pt jump shot from 4 ft,,80,86
410,4,11:34.0,Offensive rebound by T. Dorsey,,80,86
411,4,11:31.0,J. Lin misses 3-pt jump shot from 25 ft,,80,86
412,4,11:28.0,,Defensive rebound by S. Napier,80,86
413,4,11:14.0,,T. Graham misses 2-pt jump shot from 13 ft,80,86
414,4,11:11.0,,Offensive rebound by E. Davis,80,86
415,4,11:10.0,,E. Davis misses 2-pt layup from 1 ft,80,86
416,4,11:09.0,,Offensive rebound by T. Graham,80,86
417,4,11:09.0,,T. Graham misses 2-pt layup from 1 ft,80,86
418,4,11:08.0,,Offensive rebound by E. Davis,80,86
419,4,11:07.0,,E. Davis misses 2-pt layup at rim,80,86
420,4,11:04.0,Defensive rebound by T. Dorsey,,80,86
421,4,10:53.0,Turnover by J. Lin (lost ball; steal by S. Napier),,80,86
422,4,10:47.0,,Turnover by S. Dinwiddie (palming),80,86
423,4,10:47.0,,D. Carroll enters the game for S. Dinwiddie,80,86
424,4,10:32.0,K. Huerter makes 2-pt jump shot from 10 ft,,82,86
425,4,10:15.0,,R. Kurucs makes 3-pt jump shot from 25 ft (assist by E. Davis),82,89
426,4,10:03.0,Turnover by J. Lin (out of bounds lost ball),,82,89
427,4,9:53.0,,S. Napier misses 2-pt jump shot from 14 ft,82,89
428,4,9:50.0,Defensive rebound by J. Collins,,82,89
429,4,9:41.0,K. Huerter misses 2-pt layup from 4 ft,,82,89
430,4,9:41.0,Offensive rebound by J. Collins,,82,89
431,4,9:41.0,Shooting foul by R. Kurucs (drawn by J. Collins),,82,89
432,4,9:41.0,J. Collins misses free throw 1 of 2,,82,89
433,4,9:41.0,Offensive rebound by Team,,82,89
434,4,9:41.0,J. Collins makes free throw 2 of 2,,83,89
435,4,9:19.0,,S. Napier makes 2-pt jump shot from 14 ft,83,91
436,4,9:08.0,T. Dorsey misses 3-pt jump shot from 25 ft,,83,91
437,4,9:05.0,,Defensive rebound by E. Davis,83,91
438,4,8:56.0,,D. Carroll makes 2-pt jump shot from 18 ft (assist by S. Napier),83,93
439,4,8:40.0,J. Collins misses 2-pt layup from 1 ft (block by T. Graham),,83,93
440,4,8:37.0,Offensive rebound by J. Lin,,83,93
441,4,8:36.0,J. Lin misses 2-pt jump shot from 11 ft,,83,93
442,4,8:34.0,,Defensive rebound by E. Davis,83,93
443,4,8:19.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by T. Graham),83,96
444,4,8:18.0,Atlanta full timeout,,83,96
445,4,8:18.0,D. Bembry enters the game for D. Dedmon,,83,96
446,4,8:18.0,A. Len enters the game for K. Huerter,,83,96
447,4,8:18.0,T. Young enters the game for J. Lin,,83,96
448,4,8:18.0,,J. Harris enters the game for R. Kurucs,83,96
449,4,8:18.0,,D. Russell enters the game for S. Napier,83,96
450,4,8:17.0,Turnover by J. Collins (bad pass),,83,96
451,4,8:06.0,,T. Graham misses 2-pt jump shot from 8 ft,83,96
452,4,8:02.0,,Offensive rebound by E. Davis,83,96
453,4,8:02.0,,E. Davis misses 2-pt layup at rim,83,96
454,4,8:02.0,,Offensive rebound by E. Davis,83,96
455,4,7:58.0,,E. Davis misses 2-pt layup from 2 ft (block by A. Len),83,96
456,4,7:55.0,Defensive rebound by T. Young,,83,96
457,4,7:51.0,D. Bembry misses 3-pt jump shot from 25 ft,,83,96
458,4,7:51.0,,Defensive rebound by D. Carroll,83,96
459,4,7:42.0,,Personal foul by T. Dorsey (drawn by D. Carroll),83,96
460,4,7:42.0,V. Carter enters the game for J. Collins,,83,96
461,4,7:36.0,,D. Russell makes 2-pt jump shot from 15 ft,83,98
462,4,7:23.0,V. Carter misses 2-pt jump shot from 9 ft,,83,98
463,4,7:18.0,,Defensive rebound by T. Graham,83,98
464,4,7:08.0,,D. Russell misses 2-pt jump shot from 15 ft,83,98
465,4,7:06.0,,Offensive rebound by E. Davis,83,98
466,4,7:02.0,,Shooting foul by A. Len (drawn by E. Davis),83,98
467,4,7:02.0,,E. Davis makes free throw 1 of 2,83,99
468,4,7:02.0,,E. Davis makes free throw 2 of 2,83,100
469,4,6:46.0,V. Carter makes 3-pt jump shot from 24 ft (assist by T. Young),,86,100
470,4,6:27.0,,D. Russell misses 2-pt jump shot from 10 ft,86,100
471,4,6:25.0,Defensive rebound by T. Young,,86,100
472,4,6:19.0,T. Young misses 3-pt jump shot from 32 ft,,86,100
473,4,6:16.0,,Defensive rebound by J. Harris,86,100
474,4,6:16.0,,Brooklyn full timeout,86,100
475,4,6:16.0,,J. Allen enters the game for E. Davis,86,100
476,4,6:16.0,,S. Dinwiddie enters the game for T. Graham,86,100
477,4,6:04.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell),86,102
478,4,5:46.0,A. Len misses 2-pt hook shot from 9 ft,,86,102
479,4,5:44.0,,Defensive rebound by J. Allen,86,102
480,4,5:36.0,,D. Carroll misses 3-pt jump shot from 25 ft,86,102
481,4,5:32.0,Defensive rebound by T. Dorsey,,86,102
482,4,5:27.0,T. Dorsey misses 2-pt layup from 1 ft (block by J. Allen),,86,102
483,4,5:24.0,,Defensive rebound by D. Carroll,86,102
484,4,5:22.0,,Personal foul by D. Bembry (drawn by S. Dinwiddie),86,102
485,4,5:22.0,J. Collins enters the game for D. Bembry,,86,102
486,4,5:22.0,K. Huerter enters the game for T. Dorsey,,86,102
487,4,5:22.0,J. Lin enters the game for A. Len,,86,102
488,4,5:13.0,,Turnover by J. Allen (back court),86,102
489,4,5:08.0,T. Young makes 3-pt jump shot from 31 ft,,89,102
490,4,4:53.0,,J. Harris makes 2-pt jump shot from 14 ft (assist by D. Russell),89,104
491,4,4:42.0,Turnover by T. Young (bad pass),,89,104
492,4,4:23.0,,Turnover by D. Russell (bad pass; steal by V. Carter),89,104
493,4,4:17.0,Turnover by J. Lin (lost ball; steal by S. Dinwiddie),,89,104
494,4,4:12.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),89,107
495,4,3:46.0,J. Lin makes 2-pt layup from 3 ft,,91,107
496,4,3:38.0,,Offensive foul by S. Dinwiddie (drawn by J. Lin),91,107
497,4,3:38.0,,Turnover by S. Dinwiddie (offensive foul),91,107
498,4,3:38.0,,Brooklyn full timeout,91,107
499,4,3:38.0,D. Dedmon enters the game for V. Carter,,91,107
500,4,3:38.0,,S. Napier enters the game for D. Russell,91,107
501,4,3:32.0,Turnover by T. Young (traveling),,91,107
502,4,3:12.0,,J. Harris misses 3-pt jump shot from 25 ft,91,107
503,4,3:08.0,,Offensive rebound by J. Harris,91,107
504,4,3:01.0,,S. Dinwiddie makes 2-pt layup from 2 ft,91,109
505,4,2:50.0,J. Collins misses 3-pt jump shot from 26 ft,,91,109
506,4,2:46.0,Offensive rebound by K. Huerter,,91,109
507,4,2:44.0,Personal foul by J. Harris (drawn by D. Dedmon),,91,109
508,4,2:41.0,Turnover by T. Young (lost ball; steal by S. Napier),,91,109
509,4,2:38.0,,S. Napier makes 2-pt layup at rim,91,111
510,4,2:27.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),,93,111
511,4,2:04.0,,Offensive foul by S. Dinwiddie (drawn by J. Lin),93,111
512,4,2:04.0,,Turnover by S. Dinwiddie (offensive foul),93,111
513,4,2:04.0,T. Dorsey enters the game for T. Young,,93,111
514,4,1:53.0,J. Collins makes 2-pt layup from 4 ft (assist by J. Lin),,95,111
515,4,1:53.0,Violation by Team (delay of game),,95,111
516,4,1:36.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),95,114
517,4,1:28.0,Personal foul by S. Dinwiddie (drawn by J. Collins),,95,114
518,4,1:28.0,,T. Graham enters the game for S. Dinwiddie,95,114
519,4,1:28.0,,R. Kurucs enters the game for J. Harris,95,114
520,4,1:22.0,J. Lin misses 2-pt layup from 3 ft,,95,114
521,4,1:20.0,Offensive rebound by D. Dedmon,,95,114
522,4,1:19.0,K. Huerter makes 2-pt layup from 3 ft (assist by D. Dedmon),,97,114
523,4,1:19.0,Shooting foul by R. Kurucs (drawn by K. Huerter),,97,114
524,4,1:19.0,K. Huerter makes free throw 1 of 1,,98,114
525,4,1:03.0,,T. Graham misses 3-pt jump shot from 25 ft,98,114
526,4,0:59.0,Defensive rebound by J. Lin,,98,114
527,4,0:56.0,T. Dorsey misses 3-pt jump shot from 26 ft,,98,114
528,4,0:53.0,,Defensive rebound by J. Allen,98,114
529,4,0:41.0,,Personal foul by J. Lin (drawn by S. Napier),98,114
530,4,0:30.0,,D. Carroll makes 2-pt jump shot from 17 ft,98,116
531,4,0:20.0,J. Collins makes 2-pt layup from 1 ft (assist by K. Huerter),,100,116
