,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
385,4,5:38.0,,D. Smith enters the game for A. Trier,100,106
386,4,5:38.0,J. Clarkson misses free throw 2 of 2,,100,106
387,4,5:36.0,,Defensive rebound by H. Ellenson,100,106
388,4,5:24.0,,H. Ellenson makes 3-pt jump shot from 26 ft (assist by E. Mudiay),100,109
389,4,5:17.0,Cleveland full timeout,,100,109
390,4,5:17.0,A. Žižić enters the game for N. Stauskas,,100,109
391,4,5:07.0,Shooting foul by M. Robinson (drawn by K. Love),,100,109
392,4,5:07.0,K. Love makes free throw 1 of 2,,101,109
393,4,5:07.0,K. Love makes free throw 2 of 2,,102,109
394,4,4:47.0,,K. Knox makes 2-pt jump shot from 10 ft (assist by D. Smith),102,111
395,4,4:28.0,C. Osman makes 2-pt layup from 2 ft (assist by C. Sexton),,104,111
396,4,4:13.0,,E. Mudiay misses 2-pt layup from 2 ft,104,111
397,4,4:11.0,Defensive rebound by K. Love,,104,111
398,4,4:03.0,Turnover by A. Žižić (out of bounds lost ball),,104,111
399,4,3:51.0,,K. Knox makes 2-pt jump shot from 14 ft,104,113
400,4,3:45.0,C. Sexton makes 2-pt layup from 1 ft,,106,113
401,4,3:45.0,Shooting foul by H. Ellenson (drawn by C. Sexton),,106,113
402,4,3:45.0,C. Sexton makes free throw 1 of 1,,107,113
403,4,3:24.0,,D. Smith misses 3-pt jump shot from 23 ft,107,113
404,4,3:22.0,Defensive rebound by K. Love,,107,113
405,4,3:17.0,C. Sexton makes 2-pt layup from 2 ft (assist by K. Love),,109,113
406,4,3:11.0,,New York full timeout,109,113
407,4,3:11.0,Cleveland full timeout,,109,113
408,4,3:03.0,,Personal foul by J. Clarkson (drawn by K. Knox),109,113
409,4,3:03.0,,K. Knox makes free throw 1 of 2,109,114
410,4,3:03.0,,L. Thomas enters the game for H. Ellenson,109,114
411,4,3:03.0,,K. Knox makes free throw 2 of 2,109,115
412,4,2:41.0,C. Sexton misses 2-pt jump shot from 6 ft,,109,115
413,4,2:39.0,Offensive rebound by C. Sexton,,109,115
414,4,2:39.0,Personal foul by K. Knox (drawn by C. Sexton),,109,115
415,4,2:39.0,C. Sexton makes free throw 1 of 2,,110,115
416,4,2:39.0,,H. Ellenson enters the game for E. Mudiay,110,115
417,4,2:39.0,,A. Trier enters the game for L. Thomas,110,115
418,4,2:39.0,C. Sexton makes free throw 2 of 2,,111,115
419,4,2:27.0,,K. Knox misses 2-pt jump shot from 14 ft,111,115
420,4,2:25.0,Defensive rebound by C. Osman,,111,115
421,4,2:19.0,C. Osman makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,114,115
422,4,1:59.0,,K. Knox misses 2-pt jump shot from 21 ft,114,115
423,4,1:57.0,Defensive rebound by K. Love,,114,115
424,4,1:40.0,Turnover by C. Osman (bad pass),,114,115
425,4,1:30.0,,Turnover by D. Smith (bad pass; steal by J. Clarkson),114,115
426,4,1:29.0,Clear path foul by A. Trier,,114,115
427,4,1:29.0,J. Clarkson makes clear path free throw 1 of 2,,115,115
428,4,1:29.0,J. Clarkson makes clear path free throw 2 of 2,,116,115
429,4,1:21.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by C. Sexton),,119,115
430,4,1:02.0,,D. Smith misses 3-pt jump shot from 26 ft,119,115
431,4,1:00.0,,Offensive rebound by K. Knox,119,115
432,4,0:53.0,,K. Knox misses 3-pt jump shot from 23 ft (block by C. Osman),119,115
433,4,0:52.0,,Offensive rebound by K. Knox,119,115
434,4,0:51.0,,New York full timeout,119,115
435,4,0:48.0,,A. Trier misses 3-pt jump shot from 26 ft,119,115
436,4,0:45.0,Defensive rebound by K. Love,,119,115
437,4,0:43.0,Personal foul by M. Robinson (drawn by C. Sexton),,119,115
438,4,0:43.0,C. Sexton misses free throw 1 of 2,,119,115
439,4,0:43.0,Offensive rebound by Team,,119,115
440,4,0:43.0,C. Sexton misses free throw 2 of 2,,119,115
441,4,0:41.0,,Defensive rebound by H. Ellenson,119,115
442,4,0:30.0,,A. Trier misses 2-pt layup from 2 ft,119,115
443,4,0:28.0,,Offensive rebound by K. Knox,119,115
444,4,0:26.0,,K. Knox misses 3-pt jump shot from 26 ft,119,115
445,4,0:24.0,Defensive rebound by Team,,119,115
446,4,0:24.0,M. Dellavedova enters the game for A. Žižić,,119,115
447,4,0:24.0,,L. Thomas enters the game for H. Ellenson,119,115
448,4,0:24.0,Cleveland full timeout,,119,115
449,4,0:23.0,Personal take foul by M. Robinson (drawn by K. Love),,119,115
450,4,0:23.0,D. Nwaba enters the game for M. Dellavedova,,119,115
451,4,0:23.0,,H. Ellenson enters the game for L. Thomas,119,115
452,4,0:23.0,K. Love makes free throw 1 of 2,,120,115
453,4,0:23.0,K. Love makes free throw 2 of 2,,121,115
454,4,0:18.0,,Personal foul by D. Nwaba (drawn by A. Trier),121,115
455,4,0:18.0,M. Dellavedova enters the game for D. Nwaba,,121,115
456,4,0:18.0,,E. Mudiay enters the game for H. Ellenson,121,115
457,4,0:18.0,,L. Thomas enters the game for K. Knox,121,115
458,4,0:18.0,,A. Trier misses free throw 1 of 2,121,115
459,4,0:18.0,,Offensive rebound by Team,121,115
460,4,0:18.0,,A. Trier makes free throw 2 of 2,121,116
461,4,0:18.0,Personal take foul by M. Robinson (drawn by K. Love),,121,116
462,4,0:18.0,K. Love makes free throw 1 of 2,,122,116
463,4,0:18.0,D. Nwaba enters the game for M. Dellavedova,,122,116
464,4,0:18.0,,H. Ellenson enters the game for L. Thomas,122,116
465,4,0:18.0,K. Love makes free throw 2 of 2,,123,116
466,4,0:10.0,,E. Mudiay misses 3-pt jump shot from 25 ft,123,116
467,4,0:08.0,,Offensive rebound by Team,123,116
468,4,0:07.0,,A. Trier misses 2-pt layup from 1 ft,123,116
469,4,0:06.0,,Offensive rebound by A. Trier,123,116
470,4,0:06.0,,Shooting foul by D. Nwaba (drawn by A. Trier),123,116
471,4,0:06.0,,A. Trier makes free throw 1 of 2,123,117
472,4,0:06.0,,A. Trier makes free throw 2 of 2,123,118
473,4,0:05.0,Personal take foul by M. Robinson (drawn by K. Love),,123,118
474,4,0:05.0,K. Love makes free throw 1 of 2,,124,118
475,4,0:05.0,,L. Thomas enters the game for M. Robinson,124,118
476,4,0:05.0,K. Love makes free throw 2 of 2,,125,118
477,4,0:05.0,,New York full timeout,125,118
478,4,0:03.0,,L. Thomas misses 3-pt jump shot from 26 ft,125,118
479,4,0:00.0,Defensive rebound by C. Osman,,125,118
