,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,TORONTO_ACTION,OKLAHOMA CITY_SCORE,TORONTO_SCORE
383,4,4:16.0,P. George makes 2-pt layup from 1 ft (assist by D. Schröder),,106,97
384,4,4:00.0,,K. Leonard makes 2-pt layup from 1 ft (assist by M. Gasol),106,99
385,4,3:44.0,R. Westbrook misses 3-pt jump shot from 26 ft,,106,99
386,4,3:42.0,,Defensive rebound by K. Leonard,106,99
387,4,3:35.0,,K. Leonard makes 2-pt jump shot from 7 ft,106,101
388,4,3:35.0,,Shooting foul by J. Grant (drawn by K. Leonard),106,101
389,4,3:35.0,T. Ferguson enters the game for J. Grant,,106,101
390,4,3:35.0,Oklahoma City full timeout,,106,101
391,4,3:35.0,,K. Leonard makes free throw 1 of 1,106,102
392,4,3:18.0,D. Schröder makes 2-pt jump shot from 12 ft (assist by R. Westbrook),,108,102
393,4,2:54.0,,P. Siakam misses 2-pt jump shot from 17 ft,108,102
394,4,2:53.0,,Offensive rebound by K. Leonard,108,102
395,4,2:49.0,,Turnover by K. Leonard (bad pass; steal by S. Adams),108,102
396,4,2:46.0,R. Westbrook misses 2-pt layup from 1 ft,,108,102
397,4,2:43.0,Offensive rebound by P. George,,108,102
398,4,2:42.0,P. George misses 3-pt jump shot from 23 ft,,108,102
399,4,2:38.0,Offensive rebound by R. Westbrook,,108,102
400,4,2:38.0,Personal foul by D. Green (drawn by D. Schröder),,108,102
401,4,2:29.0,P. George misses 2-pt jump shot from 15 ft,,108,102
402,4,2:27.0,,Defensive rebound by P. Siakam,108,102
403,4,2:18.0,,K. Leonard makes 2-pt layup from 1 ft (assist by M. Gasol),108,104
404,4,1:53.0,Shooting foul by K. Leonard (drawn by P. George),,108,104
405,4,1:53.0,P. George makes free throw 1 of 2,,109,104
406,4,1:53.0,P. George makes free throw 2 of 2,,110,104
407,4,1:40.0,,M. Gasol makes 2-pt dunk from 1 ft (assist by K. Leonard),110,106
408,4,1:18.0,R. Westbrook misses 3-pt jump shot from 23 ft (block by F. VanVleet),,110,106
409,4,1:17.0,Offensive rebound by R. Westbrook,,110,106
410,4,1:16.0,R. Westbrook misses 3-pt jump shot from 24 ft,,110,106
411,4,1:16.0,Offensive rebound by Team,,110,106
412,4,1:16.0,Turnover by Team (shot clock),,110,106
413,4,1:02.0,,Offensive foul by K. Leonard (drawn by R. Westbrook),110,106
414,4,1:02.0,,Turnover by K. Leonard (offensive foul),110,106
415,4,0:52.0,Personal foul by P. Siakam (drawn by R. Westbrook),,110,106
416,4,0:52.0,R. Westbrook makes free throw 1 of 2,,111,106
417,4,0:52.0,R. Westbrook makes free throw 2 of 2,,112,106
418,4,0:52.0,,Toronto full timeout,112,106
419,4,0:48.0,,D. Green misses 3-pt jump shot from 23 ft,112,106
420,4,0:46.0,Defensive rebound by R. Westbrook,,112,106
421,4,0:29.0,D. Schröder makes 2-pt layup from 2 ft,,114,106
422,4,0:20.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by F. VanVleet),114,109
423,4,0:19.0,Personal foul by P. Siakam (drawn by R. Westbrook),,114,109
424,4,0:19.0,R. Westbrook makes free throw 1 of 2,,115,109
425,4,0:19.0,R. Westbrook makes free throw 2 of 2,,116,109
426,4,0:19.0,,Toronto full timeout,116,109
427,4,0:12.0,,F. VanVleet misses 3-pt jump shot from 28 ft,116,109
428,4,0:10.0,Defensive rebound by R. Westbrook,,116,109
