,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
379,4,6:46.0,,A. Caruso misses free throw 1 of 2,89,92
380,4,6:46.0,,Offensive rebound by Team,89,92
381,4,6:46.0,,A. Caruso makes free throw 2 of 2,89,93
382,4,6:29.0,G. Niang makes 2-pt jump shot from 6 ft,,91,93
383,4,6:22.0,,Offensive foul by J. McGee (drawn by R. O'Neale),91,93
384,4,6:22.0,,Turnover by J. McGee (offensive foul),91,93
385,4,6:22.0,J. Ingles enters the game for R. O'Neale,,91,93
386,4,6:08.0,J. Ingles misses 3-pt jump shot from 23 ft,,91,93
387,4,6:08.0,Offensive rebound by Team,,91,93
388,4,6:06.0,D. Mitchell misses 3-pt jump shot from 24 ft,,91,93
389,4,6:01.0,Offensive rebound by J. Ingles,,91,93
390,4,5:50.0,D. Mitchell misses 3-pt jump shot from 27 ft,,91,93
391,4,5:46.0,,Defensive rebound by K. Caldwell-Pope,91,93
392,4,5:35.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,91,93
393,4,5:34.0,,Offensive rebound by Team,91,93
394,4,5:34.0,Loose ball foul by D. Mitchell (drawn by M. Muscala),,91,93
395,4,5:34.0,,LA Lakers full timeout,91,93
396,4,5:24.0,,Turnover by J. Jones (traveling),91,93
397,4,5:13.0,Turnover by J. Ingles (bad pass),,91,93
398,4,4:56.0,,J. McGee makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),91,95
399,4,4:41.0,D. Mitchell misses 2-pt layup from 6 ft (block by J. Jones),,91,95
400,4,4:41.0,Offensive rebound by Team,,91,95
401,4,4:34.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,91,95
402,4,4:30.0,,Defensive rebound by J. Jones,91,95
403,4,4:27.0,,Personal foul by J. Ingles (drawn by J. McGee),91,95
404,4,4:19.0,,K. Caldwell-Pope makes 2-pt jump shot from 5 ft,91,97
405,4,3:59.0,G. Niang makes 2-pt jump shot from 6 ft,,93,97
406,4,3:46.0,,J. McGee makes 2-pt hook shot from 6 ft (assist by A. Caruso),93,99
407,4,3:34.0,Shooting foul by A. Caruso (drawn by R. Gobert),,93,99
408,4,3:34.0,R. Gobert makes free throw 1 of 2,,94,99
409,4,3:34.0,J. Crowder enters the game for T. Sefolosha,,94,99
410,4,3:34.0,R. Gobert makes free throw 2 of 2,,95,99
411,4,3:22.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by J. McGee),95,101
412,4,2:56.0,J. Ingles misses 3-pt jump shot from 27 ft,,95,101
413,4,2:50.0,,Defensive rebound by J. McGee,95,101
414,4,2:43.0,,Personal foul by D. Mitchell (drawn by K. Caldwell-Pope),95,101
415,4,2:43.0,,K. Caldwell-Pope misses free throw 1 of 2,95,101
416,4,2:43.0,,Offensive rebound by Team,95,101
417,4,2:43.0,,K. Caldwell-Pope makes free throw 2 of 2,95,102
418,4,2:31.0,D. Mitchell misses 2-pt jump shot from 17 ft,,95,102
419,4,2:27.0,,Defensive rebound by M. Muscala,95,102
420,4,2:20.0,,K. Caldwell-Pope makes 2-pt jump shot from 13 ft (assist by A. Caruso),95,104
421,4,2:09.0,J. Ingles makes 2-pt layup from 1 ft,,97,104
422,4,1:57.0,,K. Caldwell-Pope makes 2-pt layup from 5 ft,97,106
423,4,1:57.0,Utah full timeout,,97,106
424,4,1:57.0,R. O'Neale enters the game for G. Niang,,97,106
425,4,1:50.0,D. Mitchell misses 3-pt jump shot from 26 ft,,97,106
426,4,1:45.0,Offensive rebound by R. O'Neale,,97,106
427,4,1:42.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,100,106
428,4,1:29.0,,Turnover by A. Caruso (lost ball; steal by R. O'Neale),100,106
429,4,1:27.0,J. Crowder makes 2-pt dunk from 1 ft (assist by R. O'Neale),,102,106
430,4,1:13.0,,J. McGee makes 2-pt layup from 4 ft (assist by K. Caldwell-Pope),102,108
431,4,1:03.0,Shooting foul by J. McGee (drawn by D. Mitchell),,102,108
432,4,1:03.0,D. Mitchell makes free throw 1 of 2,,103,108
433,4,1:03.0,,LA Lakers full timeout,103,108
434,4,1:03.0,D. Mitchell makes free throw 2 of 2,,104,108
435,4,0:50.0,,K. Caldwell-Pope makes 2-pt hook shot from 3 ft (assist by A. Caruso),104,110
436,4,0:39.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,107,110
437,4,0:15.0,,J. McGee makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),107,112
438,4,0:15.0,Utah full timeout,,107,112
439,4,0:15.0,,J. Williams enters the game for M. Muscala,107,112
440,4,0:13.0,R. O'Neale misses 3-pt jump shot from 26 ft,,107,112
441,4,0:11.0,Offensive rebound by R. Gobert,,107,112
442,4,0:10.0,R. Gobert makes 2-pt dunk from 2 ft,,109,112
443,4,0:05.0,,Personal take foul by R. O'Neale (drawn by K. Caldwell-Pope),109,112
444,4,0:05.0,,K. Caldwell-Pope makes free throw 1 of 2,109,113
445,4,0:05.0,,K. Caldwell-Pope misses free throw 2 of 2,109,113
446,4,0:03.0,Defensive rebound by J. Crowder,,109,113
447,4,0:01.0,D. Mitchell misses 3-pt jump shot from 36 ft,,109,113
448,4,0:00.0,Offensive rebound by Team,,109,113
