,QUARTER,TIME_REMAINING,TORONTO_ACTION,DALLAS_ACTION,TORONTO_SCORE,DALLAS_SCORE
386,4,10:02.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by D. Wright),,93,94
387,4,9:49.0,,L. Dončić makes 2-pt layup from 1 ft,93,96
388,4,9:49.0,,Shooting foul by N. Powell (drawn by L. Dončić),93,96
389,4,9:49.0,D. Green enters the game for N. Powell,,93,96
390,4,9:49.0,P. Siakam enters the game for D. Wright,,93,96
391,4,9:49.0,,L. Dončić makes free throw 1 of 1,93,97
392,4,9:36.0,F. VanVleet misses 2-pt layup from 4 ft (block by D. Finney-Smith),,93,97
393,4,9:33.0,,Defensive rebound by L. Dončić,93,97
394,4,9:30.0,,L. Dončić makes 2-pt dunk from 1 ft,93,99
395,4,9:29.0,Toronto full timeout,,93,99
396,4,9:14.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by S. Ibaka),,96,99
397,4,8:56.0,,D. Powell makes 2-pt dunk at rim (assist by L. Dončić),96,101
398,4,8:45.0,Personal foul by D. Powell (drawn by K. Lowry),,96,101
399,4,8:34.0,K. Lowry misses 2-pt jump shot from 18 ft,,96,101
400,4,8:30.0,,Defensive rebound by J. Brunson,96,101
401,4,8:18.0,,D. Finney-Smith misses 2-pt layup from 1 ft,96,101
402,4,8:16.0,Defensive rebound by D. Green,,96,101
403,4,8:10.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Lowry),,99,101
404,4,7:51.0,,L. Dončić makes 3-pt jump shot from 26 ft,99,104
405,4,7:45.0,Personal foul by M. Kleber (drawn by S. Ibaka),,99,104
406,4,7:31.0,P. Siakam misses 2-pt hook shot from 9 ft,,99,104
407,4,7:27.0,,Defensive rebound by D. Finney-Smith,99,104
408,4,7:23.0,,M. Kleber misses 3-pt jump shot from 23 ft,99,104
409,4,7:22.0,Defensive rebound by K. Lowry,,99,104
410,4,7:20.0,Personal foul by D. Powell (drawn by K. Lowry),,99,104
411,4,7:20.0,K. Leonard enters the game for F. VanVleet,,99,104
412,4,7:06.0,D. Green makes 2-pt hook shot from 1 ft (assist by K. Lowry),,101,104
413,4,6:46.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Brunson),101,106
414,4,6:41.0,Personal foul by L. Dončić (drawn by D. Green),,101,106
415,4,6:31.0,K. Leonard makes 2-pt hook shot from 4 ft,,103,106
416,4,6:20.0,,L. Dončić misses 2-pt jump shot from 3 ft,103,106
417,4,6:19.0,,Offensive rebound by D. Powell,103,106
418,4,6:18.0,,D. Powell misses 2-pt layup at rim,103,106
419,4,6:17.0,,Offensive rebound by Team,103,106
420,4,6:04.0,,L. Dončić misses 2-pt layup from 3 ft,103,106
421,4,6:03.0,Defensive rebound by S. Ibaka,,103,106
422,4,6:03.0,,W. Matthews enters the game for J. Brunson,103,106
423,4,6:03.0,,D. Smith enters the game for L. Dončić,103,106
424,4,5:54.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by D. Green),,106,106
425,4,5:54.0,,Dallas full timeout,106,106
426,4,5:54.0,,H. Barnes enters the game for M. Kleber,106,106
427,4,5:54.0,,D. Jordan enters the game for D. Powell,106,106
428,4,5:37.0,,D. Finney-Smith misses 3-pt jump shot from 27 ft,106,106
429,4,5:34.0,Defensive rebound by K. Lowry,,106,106
430,4,5:30.0,K. Lowry misses 2-pt jump shot from 4 ft,,106,106
431,4,5:27.0,,Defensive rebound by D. Jordan,106,106
432,4,5:15.0,,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by D. Smith),106,108
433,4,5:02.0,K. Leonard misses 2-pt jump shot from 10 ft,,106,108
434,4,5:01.0,,Defensive rebound by D. Jordan,106,108
435,4,4:48.0,,Personal foul by K. Lowry (drawn by D. Smith),106,108
436,4,4:36.0,,D. Smith misses 3-pt jump shot from 25 ft,106,108
437,4,4:33.0,Defensive rebound by D. Green,,106,108
438,4,4:27.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by K. Lowry),,108,108
439,4,4:07.0,,W. Matthews misses 3-pt jump shot from 27 ft,108,108
440,4,4:04.0,Defensive rebound by D. Green,,108,108
441,4,3:56.0,P. Siakam makes 2-pt hook shot from 5 ft,,110,108
442,4,3:56.0,Shooting foul by W. Matthews (drawn by P. Siakam),,110,108
443,4,3:56.0,,L. Dončić enters the game for D. Finney-Smith,110,108
444,4,3:56.0,P. Siakam makes free throw 1 of 1,,111,108
445,4,3:41.0,,Personal foul by K. Lowry (drawn by D. Smith),111,108
446,4,3:29.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Dončić),111,110
447,4,3:08.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by K. Lowry),,113,110
448,4,2:54.0,,Shooting foul by S. Ibaka (drawn by D. Jordan),113,110
449,4,2:54.0,,D. Jordan makes free throw 1 of 2,113,111
450,4,2:54.0,,D. Jordan makes free throw 2 of 2,113,112
451,4,2:41.0,K. Lowry misses 3-pt jump shot from 25 ft,,113,112
452,4,2:38.0,Offensive rebound by K. Leonard,,113,112
453,4,2:35.0,K. Leonard misses 3-pt jump shot from 23 ft,,113,112
454,4,2:33.0,,Defensive rebound by D. Jordan,113,112
455,4,2:11.0,,L. Dončić misses 2-pt jump shot from 16 ft,113,112
456,4,2:07.0,Defensive rebound by S. Ibaka,,113,112
457,4,2:07.0,Personal foul by L. Dončić (drawn by S. Ibaka),,113,112
458,4,2:07.0,S. Ibaka misses free throw 1 of 2,,113,112
459,4,2:07.0,Offensive rebound by Team,,113,112
460,4,2:07.0,S. Ibaka makes free throw 2 of 2,,114,112
461,4,1:55.0,,H. Barnes misses 3-pt jump shot from 25 ft,114,112
462,4,1:52.0,Defensive rebound by K. Leonard,,114,112
463,4,1:34.0,D. Green makes 2-pt jump shot from 12 ft (assist by K. Leonard),,116,112
464,4,1:34.0,,Dallas full timeout,116,112
465,4,1:20.0,,Shooting foul by S. Ibaka (drawn by H. Barnes),116,112
466,4,1:20.0,,H. Barnes misses free throw 1 of 2,116,112
467,4,1:20.0,,Offensive rebound by Team,116,112
468,4,1:20.0,,H. Barnes misses free throw 2 of 2,116,112
469,4,1:18.0,Defensive rebound by K. Leonard,,116,112
470,4,1:00.0,K. Leonard makes 2-pt layup at rim,,118,112
471,4,0:51.0,,Turnover by L. Dončić (bad pass; steal by D. Green),118,112
472,4,0:32.0,Personal foul by W. Matthews (drawn by K. Leonard),,118,112
473,4,0:32.0,K. Leonard makes free throw 1 of 2,,119,112
474,4,0:32.0,K. Leonard misses free throw 2 of 2,,119,112
475,4,0:30.0,,Defensive rebound by H. Barnes,119,112
476,4,0:23.0,,L. Dončić makes 3-pt jump shot from 26 ft,119,115
477,4,0:16.0,Personal foul by D. Jordan (drawn by K. Leonard),,119,115
478,4,0:16.0,K. Leonard makes free throw 1 of 2,,120,115
479,4,0:16.0,K. Leonard makes free throw 2 of 2,,121,115
480,4,0:16.0,,Dallas full timeout,121,115
481,4,0:16.0,,R. Broekhoff enters the game for D. Jordan,121,115
482,4,0:13.0,,L. Dončić makes 2-pt dunk from 1 ft (assist by R. Broekhoff),121,117
483,4,0:09.0,Personal foul by W. Matthews (drawn by K. Lowry),,121,117
484,4,0:09.0,K. Lowry makes free throw 1 of 2,,122,117
485,4,0:09.0,K. Lowry makes free throw 2 of 2,,123,117
486,4,0:02.0,,R. Broekhoff makes 3-pt jump shot from 26 ft (assist by D. Smith),123,120
