,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
377,4,5:10.0,B. Forbes misses 3-pt jump shot from 25 ft,,97,112
378,4,5:05.0,Offensive rebound by D. Cunningham,,97,112
379,4,5:01.0,Shooting foul by A. Aminu (drawn by D. DeRozan),,97,112
380,4,5:01.0,D. DeRozan makes free throw 1 of 2,,98,112
381,4,5:01.0,D. DeRozan makes free throw 2 of 2,,99,112
382,4,4:44.0,,Shooting foul by D. Cunningham (drawn by D. Lillard),99,112
383,4,4:44.0,,D. Lillard makes free throw 1 of 2,99,113
384,4,4:44.0,,D. Lillard makes free throw 2 of 2,99,114
385,4,4:36.0,D. DeRozan misses 2-pt jump shot from 14 ft,,99,114
386,4,4:32.0,,Defensive rebound by D. Lillard,99,114
387,4,4:15.0,,D. Lillard makes 2-pt layup from 2 ft,99,116
388,4,4:02.0,P. Mills makes 2-pt jump shot from 20 ft (assist by L. Aldridge),,101,116
389,4,3:38.0,,Z. Collins makes 3-pt jump shot from 25 ft (assist by D. Lillard),101,119
390,4,3:28.0,San Antonio full timeout,,101,119
391,4,3:28.0,,Portland full timeout,101,119
392,4,3:28.0,D. Bertāns enters the game for L. Aldridge,,101,119
393,4,3:28.0,D. Eubanks enters the game for D. DeRozan,,101,119
394,4,3:28.0,C. Metu enters the game for B. Forbes,,101,119
395,4,3:28.0,Q. Pondexter enters the game for P. Mills,,101,119
396,4,3:19.0,C. Metu misses 2-pt jump shot from 20 ft,,101,119
397,4,3:17.0,,Defensive rebound by D. Lillard,101,119
398,4,3:04.0,,M. Harkless misses 2-pt hook shot from 7 ft,101,119
399,4,3:02.0,Defensive rebound by Team,,101,119
400,4,3:02.0,,W. Baldwin enters the game for A. Aminu,101,119
401,4,3:02.0,,J. Layman enters the game for Z. Collins,101,119
402,4,3:02.0,,M. Leonard enters the game for M. Harkless,101,119
403,4,3:02.0,,N. Stauskas enters the game for D. Lillard,101,119
404,4,3:02.0,,C. Swanigan enters the game for C. McCollum,101,119
405,4,2:50.0,Shooting foul by C. Swanigan (drawn by C. Metu),,101,119
406,4,2:50.0,C. Metu makes free throw 1 of 2,,102,119
407,4,2:50.0,C. Metu makes free throw 2 of 2,,103,119
408,4,2:28.0,,W. Baldwin misses 2-pt jump shot from 14 ft (block by C. Metu),103,119
409,4,2:28.0,Defensive rebound by Team,,103,119
410,4,2:22.0,D. Bertāns misses 3-pt jump shot from 26 ft,,103,119
411,4,2:18.0,Offensive rebound by Q. Pondexter,,103,119
412,4,2:11.0,D. Eubanks misses 2-pt hook shot from 5 ft,,103,119
413,4,2:08.0,Offensive rebound by Q. Pondexter,,103,119
414,4,2:08.0,Q. Pondexter misses 2-pt layup at rim,,103,119
415,4,2:07.0,,Defensive rebound by M. Leonard,103,119
416,4,2:00.0,,J. Layman misses 2-pt layup from 1 ft,103,119
417,4,1:59.0,,Offensive rebound by J. Layman,103,119
418,4,1:59.0,,J. Layman makes 2-pt layup from 1 ft,103,121
419,4,1:46.0,D. Eubanks makes 2-pt layup from 2 ft (assist by D. Bertāns),,105,121
420,4,1:27.0,,N. Stauskas misses 3-pt jump shot from 25 ft,105,121
421,4,1:23.0,Defensive rebound by C. Metu,,105,121
422,4,1:11.0,D. Bertāns misses 2-pt jump shot from 20 ft,,105,121
423,4,1:09.0,,Defensive rebound by J. Layman,105,121
424,4,0:51.0,,W. Baldwin misses 3-pt jump shot from 26 ft,105,121
425,4,0:49.0,Defensive rebound by C. Metu,,105,121
426,4,0:42.0,D. Cunningham misses 2-pt jump shot from 20 ft,,105,121
427,4,0:40.0,,Defensive rebound by W. Baldwin,105,121
428,4,0:29.0,,Turnover by W. Baldwin (bad pass),105,121
429,4,0:15.0,D. Cunningham makes 3-pt jump shot from 25 ft (assist by D. Bertāns),,108,121
430,4,0:09.0,,Turnover by W. Baldwin (lost ball; steal by Q. Pondexter),108,121
431,4,0:03.0,Q. Pondexter misses 3-pt jump shot from 23 ft,,108,121
432,4,0:01.0,,Defensive rebound by W. Baldwin,108,121
