,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHARLOTTE_ACTION,GOLDEN STATE_SCORE,CHARLOTTE_SCORE
382,4,7:18.0,D. Cousins makes 2-pt layup from 2 ft (assist by S. Curry),,110,96
383,4,7:04.0,,C. Zeller makes 2-pt layup from 2 ft (assist by N. Batum),110,98
384,4,6:54.0,A. McKinnie makes 3-pt jump shot from 23 ft (assist by S. Livingston),,113,98
385,4,6:33.0,,K. Walker misses 3-pt jump shot from 25 ft,113,98
386,4,6:29.0,Defensive rebound by A. McKinnie,,113,98
387,4,6:19.0,A. McKinnie misses 3-pt jump shot from 25 ft,,113,98
388,4,6:18.0,,Defensive rebound by Team,113,98
389,4,6:18.0,,Charlotte full timeout,113,98
390,4,6:18.0,K. Durant enters the game for S. Livingston,,113,98
391,4,6:18.0,D. Green enters the game for K. Thompson,,113,98
392,4,6:02.0,,Turnover by C. Zeller (lost ball; steal by D. Green),113,98
393,4,5:58.0,Turnover by A. McKinnie (bad pass; steal by J. Lamb),,113,98
394,4,5:51.0,,K. Walker misses 3-pt jump shot from 28 ft,113,98
395,4,5:47.0,Defensive rebound by S. Curry,,113,98
396,4,5:41.0,Shooting foul by M. Williams (drawn by D. Cousins),,113,98
397,4,5:41.0,D. Cousins makes free throw 1 of 2,,114,98
398,4,5:41.0,D. Cousins makes free throw 2 of 2,,115,98
399,4,5:25.0,,J. Lamb makes 2-pt jump shot from 19 ft (assist by K. Walker),115,100
400,4,5:03.0,D. Cousins misses 2-pt layup from 2 ft,,115,100
401,4,5:02.0,Offensive rebound by D. Cousins,,115,100
402,4,5:02.0,D. Cousins misses 2-pt layup from 2 ft (block by C. Zeller),,115,100
403,4,5:02.0,,Defensive rebound by Team,115,100
404,4,5:02.0,,M. Bridges enters the game for M. Williams,115,100
405,4,4:51.0,Technical foul by D. Cousins,,115,100
406,4,4:51.0,,K. Walker makes technical free throw,115,101
407,4,4:43.0,,K. Walker makes 2-pt layup from 2 ft,115,103
408,4,4:43.0,,Shooting foul by K. Durant (drawn by K. Walker),115,103
409,4,4:43.0,,K. Walker makes free throw 1 of 1,115,104
410,4,4:33.0,D. Cousins misses 3-pt jump shot from 26 ft,,115,104
411,4,4:30.0,,Defensive rebound by C. Zeller,115,104
412,4,4:21.0,,Shooting foul by A. McKinnie (drawn by J. Lamb),115,104
413,4,4:21.0,,J. Lamb makes free throw 1 of 2,115,105
414,4,4:21.0,A. Iguodala enters the game for D. Cousins,,115,105
415,4,4:21.0,K. Thompson enters the game for A. McKinnie,,115,105
416,4,4:21.0,,J. Lamb makes free throw 2 of 2,115,106
417,4,4:06.0,S. Curry misses 3-pt jump shot from 28 ft,,115,106
418,4,4:03.0,,Defensive rebound by C. Zeller,115,106
419,4,3:46.0,,J. Lamb misses 3-pt jump shot from 26 ft,115,106
420,4,3:43.0,Defensive rebound by A. Iguodala,,115,106
421,4,3:29.0,K. Durant misses 3-pt jump shot from 23 ft,,115,106
422,4,3:27.0,,Defensive rebound by C. Zeller,115,106
423,4,3:24.0,,K. Walker makes 2-pt jump shot from 10 ft,115,108
424,4,3:24.0,Golden State full timeout,,115,108
425,4,3:09.0,Personal foul by C. Zeller (drawn by D. Green),,115,108
426,4,2:57.0,Turnover by D. Green (bad pass; steal by M. Bridges),,115,108
427,4,2:51.0,,Turnover by J. Lamb (bad pass; steal by S. Curry),115,108
428,4,2:46.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,117,108
429,4,2:23.0,,Turnover by K. Walker (bad pass; steal by A. Iguodala),117,108
430,4,2:07.0,Shooting foul by C. Zeller (drawn by S. Curry),,117,108
431,4,2:07.0,S. Curry misses free throw 1 of 2,,117,108
432,4,2:07.0,Offensive rebound by Team,,117,108
433,4,2:07.0,S. Curry makes free throw 2 of 2,,118,108
434,4,1:56.0,,Charlotte full timeout,118,108
435,4,1:47.0,,J. Lamb makes 2-pt layup from 1 ft (assist by K. Walker),118,110
436,4,1:27.0,S. Curry misses 3-pt jump shot from 29 ft,,118,110
437,4,1:24.0,,Defensive rebound by M. Bridges,118,110
438,4,1:19.0,,Turnover by M. Bridges (bad pass),118,110
439,4,0:58.0,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Green),,121,110
440,4,0:43.0,,K. Walker misses 2-pt layup from 2 ft,121,110
441,4,0:41.0,Defensive rebound by K. Durant,,121,110
442,4,0:35.0,Personal foul by M. Bridges (drawn by A. Iguodala),,121,110
443,4,0:24.0,S. Curry misses 3-pt jump shot from 33 ft,,121,110
444,4,0:20.0,,Defensive rebound by N. Batum,121,110
445,4,0:16.0,,Turnover by N. Batum (bad pass; steal by S. Curry),121,110
