,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
380,4,5:46.0,,P. Mills makes 2-pt jump shot from 16 ft,87,91
381,4,5:32.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Smith),,90,91
382,4,5:08.0,,D. Cunningham misses 3-pt jump shot from 23 ft,90,91
383,4,5:06.0,Defensive rebound by W. Matthews,,90,91
384,4,4:55.0,L. Dončić makes 2-pt jump shot from 17 ft,,92,91
385,4,4:55.0,,San Antonio full timeout,92,91
386,4,4:55.0,,M. Belinelli enters the game for D. Bertāns,92,91
387,4,4:55.0,,R. Gay enters the game for D. Cunningham,92,91
388,4,4:44.0,,Turnover by P. Mills (bad pass),92,91
389,4,4:32.0,H. Barnes misses 2-pt jump shot from 7 ft,,92,91
390,4,4:30.0,,Defensive rebound by R. Gay,92,91
391,4,4:11.0,,P. Mills makes 3-pt jump shot from 26 ft,92,94
392,4,3:54.0,L. Dončić misses 2-pt jump shot from 6 ft,,92,94
393,4,3:49.0,L. Dončić makes 2-pt layup from 1 ft,,94,94
394,4,3:49.0,Offensive rebound by L. Dončić,,94,94
395,4,3:33.0,,L. Aldridge misses 2-pt hook shot from 9 ft,94,94
396,4,3:31.0,Defensive rebound by D. Jordan,,94,94
397,4,3:24.0,Personal foul by M. Belinelli (drawn by W. Matthews),,94,94
398,4,3:17.0,L. Dončić makes 2-pt jump shot from 9 ft,,96,94
399,4,2:53.0,,D. DeRozan makes 2-pt jump shot from 9 ft,96,96
400,4,2:44.0,Personal foul by M. Belinelli (drawn by L. Dončić),,96,96
401,4,2:44.0,L. Dončić makes free throw 1 of 2,,97,96
402,4,2:44.0,,B. Forbes enters the game for M. Belinelli,97,96
403,4,2:44.0,L. Dončić makes free throw 2 of 2,,98,96
404,4,2:20.0,,D. DeRozan misses 2-pt jump shot from 11 ft,98,96
405,4,2:16.0,Defensive rebound by H. Barnes,,98,96
406,4,2:00.0,Turnover by L. Dončić (bad pass; steal by D. DeRozan),,98,96
407,4,1:57.0,,P. Mills makes 2-pt layup from 2 ft (assist by D. DeRozan),98,98
408,4,1:38.0,Turnover by W. Matthews (bad pass; steal by B. Forbes),,98,98
409,4,1:37.0,,Turnover by B. Forbes (out of bounds lost ball),98,98
410,4,1:30.0,D. Smith makes 3-pt jump shot from 25 ft,,101,98
411,4,1:13.0,,D. DeRozan makes 2-pt layup from 2 ft,101,100
412,4,0:55.0,D. Smith misses 2-pt jump shot from 16 ft,,101,100
413,4,0:52.0,,Defensive rebound by D. DeRozan,101,100
414,4,0:39.0,,Shooting foul by W. Matthews (drawn by D. DeRozan),101,100
415,4,0:39.0,,D. DeRozan makes free throw 1 of 2,101,101
416,4,0:39.0,,D. DeRozan makes free throw 2 of 2,101,102
417,4,0:39.0,Dallas full timeout,,101,102
418,4,0:32.0,L. Dončić misses 2-pt layup from 3 ft,,101,102
419,4,0:30.0,,Defensive rebound by P. Mills,101,102
420,4,0:09.0,,D. DeRozan misses 2-pt jump shot from 18 ft,101,102
421,4,0:08.0,Defensive rebound by D. Jordan,,101,102
422,4,0:02.0,Shooting foul by D. DeRozan (drawn by D. Smith),,101,102
423,4,0:02.0,D. Smith makes free throw 1 of 2,,102,102
424,4,0:02.0,D. Smith misses free throw 2 of 2,,102,102
425,4,0:02.0,,Defensive rebound by L. Aldridge,102,102
426,4,0:02.0,D. Finney-Smith enters the game for L. Dončić,,102,102
427,4,0:02.0,,San Antonio full timeout,102,102
428,4,0:00.0,,D. DeRozan misses 2-pt jump shot from 12 ft,102,102
429,4,0:00.0,,Offensive rebound by Team,102,102
430,1OT,4:48.0,W. Matthews misses 3-pt jump shot from 27 ft,,102,102
431,1OT,4:45.0,,Defensive rebound by D. DeRozan,102,102
432,1OT,4:28.0,,Shooting foul by W. Matthews (drawn by R. Gay),102,102
433,1OT,4:28.0,,R. Gay misses free throw 1 of 2,102,102
434,1OT,4:28.0,,Offensive rebound by Team,102,102
435,1OT,4:28.0,,R. Gay makes free throw 2 of 2,102,103
436,1OT,4:19.0,H. Barnes misses 3-pt jump shot from 25 ft,,102,103
437,1OT,4:16.0,,Defensive rebound by D. DeRozan,102,103
438,1OT,3:51.0,,P. Mills misses 2-pt jump shot from 19 ft,102,103
439,1OT,3:49.0,Defensive rebound by D. Jordan,,102,103
440,1OT,3:43.0,L. Dončić misses 3-pt jump shot from 26 ft,,102,103
441,1OT,3:40.0,,Defensive rebound by D. DeRozan,102,103
442,1OT,3:21.0,,L. Aldridge misses 2-pt jump shot from 11 ft,102,103
443,1OT,3:18.0,Defensive rebound by H. Barnes,,102,103
444,1OT,3:03.0,Turnover by D. Smith (lost ball; steal by L. Aldridge),,102,103
445,1OT,2:54.0,,R. Gay makes 2-pt jump shot from 12 ft (assist by P. Mills),102,105
446,1OT,2:54.0,Dallas full timeout,,102,105
447,1OT,2:37.0,D. Smith misses 3-pt jump shot from 26 ft,,102,105
448,1OT,2:35.0,,Defensive rebound by R. Gay,102,105
449,1OT,2:24.0,,R. Gay misses 2-pt jump shot from 12 ft,102,105
450,1OT,2:22.0,Defensive rebound by D. Smith,,102,105
451,1OT,1:58.0,D. Smith misses 3-pt jump shot from 27 ft,,102,105
452,1OT,1:56.0,,Defensive rebound by L. Aldridge,102,105
453,1OT,1:43.0,,D. DeRozan makes 2-pt jump shot from 18 ft,102,107
454,1OT,1:36.0,Shooting foul by R. Gay (drawn by L. Dončić),,102,107
455,1OT,1:36.0,L. Dončić makes free throw 1 of 2,,103,107
456,1OT,1:36.0,L. Dončić makes free throw 2 of 2,,104,107
457,1OT,1:21.0,,B. Forbes misses 3-pt jump shot from 25 ft,104,107
458,1OT,1:18.0,Defensive rebound by H. Barnes,,104,107
459,1OT,1:04.0,H. Barnes makes 2-pt jump shot from 4 ft (assist by L. Dončić),,106,107
460,1OT,0:45.0,,D. DeRozan makes 2-pt layup from 3 ft,106,109
461,1OT,0:30.0,Turnover by H. Barnes (bad pass; steal by R. Gay),,106,109
462,1OT,0:30.0,Loose ball foul by D. Smith (drawn by R. Gay),,106,109
463,1OT,0:10.0,,D. DeRozan makes 2-pt jump shot from 20 ft,106,111
464,1OT,0:10.0,Dallas full timeout,,106,111
465,1OT,0:07.0,D. Smith makes 2-pt dunk from 2 ft (assist by L. Dončić),,108,111
466,1OT,0:07.0,,San Antonio full timeout,108,111
467,1OT,0:07.0,D. Finney-Smith enters the game for L. Dončić,,108,111
468,1OT,0:07.0,M. Kleber enters the game for D. Jordan,,108,111
469,1OT,0:07.0,,Personal foul by M. Kleber (drawn by L. Aldridge),108,111
470,1OT,0:07.0,L. Dončić enters the game for D. Finney-Smith,,108,111
471,1OT,0:07.0,,L. Aldridge makes free throw 1 of 2,108,112
472,1OT,0:07.0,,L. Aldridge makes free throw 2 of 2,108,113
473,1OT,0:00.0,L. Dončić misses 3-pt jump shot from 29 ft,,108,113
474,1OT,0:00.0,Offensive rebound by Team,,108,113
