,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MINNESOTA_ACTION,HOUSTON_SCORE,MINNESOTA_SCORE
393,4,6:10.0,,D. Rose enters the game for I. Canaan,97,100
394,4,6:10.0,,D. Šarić enters the game for T. Gibson,97,100
395,4,6:01.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Teague),97,103
396,4,5:35.0,G. Green makes 3-pt jump shot from 24 ft (assist by J. Harden),,100,103
397,4,5:13.0,,Personal foul by P. Tucker (drawn by K. Towns),100,103
398,4,5:13.0,,J. Okogie enters the game for L. Deng,100,103
399,4,5:02.0,,J. Teague makes 2-pt jump shot from 9 ft,100,105
400,4,5:02.0,Violation by Team (def goaltending),,100,105
401,4,4:46.0,K. Faried makes 2-pt dunk from 1 ft (assist by J. Harden),,102,105
402,4,4:36.0,,Minnesota full timeout,102,105
403,4,4:29.0,,J. Okogie makes 3-pt jump shot from 24 ft (assist by J. Teague),102,108
404,4,4:10.0,Houston full timeout,,102,108
405,4,4:10.0,C. Paul enters the game for E. Gordon,,102,108
406,4,4:01.0,Turnover by J. Harden (lost ball; steal by D. Šarić),,102,108
407,4,3:47.0,,J. Teague makes 2-pt jump shot from 17 ft,102,110
408,4,3:29.0,Turnover by G. Green (traveling),,102,110
409,4,3:16.0,,D. Šarić misses 2-pt jump shot from 17 ft,102,110
410,4,3:11.0,Defensive rebound by P. Tucker,,102,110
411,4,3:00.0,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Paul),,105,110
412,4,2:38.0,,J. Teague makes 2-pt jump shot from 11 ft,105,112
413,4,2:23.0,J. Harden makes 3-pt jump shot from 25 ft,,108,112
414,4,2:01.0,,J. Teague makes 3-pt jump shot from 25 ft,108,115
415,4,1:52.0,J. Harden makes 3-pt jump shot from 25 ft,,111,115
416,4,1:52.0,E. Gordon enters the game for K. Faried,,111,115
417,4,1:52.0,I. Shumpert enters the game for G. Green,,111,115
418,4,1:52.0,,L. Deng enters the game for D. Šarić,111,115
419,4,1:30.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by K. Towns),111,117
420,4,1:21.0,J. Harden misses 3-pt jump shot from 27 ft,,111,117
421,4,1:20.0,,Defensive rebound by Team,111,117
422,4,1:08.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),111,119
423,4,1:08.0,Houston full timeout,,111,119
424,4,0:55.0,J. Harden misses 3-pt jump shot from 27 ft,,111,119
425,4,0:53.0,Offensive rebound by Team,,111,119
426,4,0:48.0,C. Paul misses 3-pt jump shot from 23 ft,,111,119
427,4,0:45.0,,Defensive rebound by J. Teague,111,119
428,4,0:37.0,,Turnover by L. Deng (bad pass),111,119
429,4,0:33.0,Turnover by J. Harden (out of bounds lost ball),,111,119
430,4,0:22.0,,J. Okogie misses 3-pt jump shot from 24 ft,111,119
431,4,0:19.0,,Offensive rebound by L. Deng,111,119
432,4,0:07.0,,J. Teague makes 2-pt jump shot from 8 ft,111,121
433,4,0:00.0,J. Harden misses 3-pt jump shot from 27 ft,,111,121
434,4,0:00.0,Offensive rebound by Team,,111,121
