,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
375,4,6:16.0,,J. Harris enters the game for D. Russell,99,107
376,4,6:09.0,,Shooting foul by M. Morris (drawn by R. Hollis-Jefferson),99,107
377,4,6:09.0,,R. Hollis-Jefferson misses free throw 1 of 2,99,107
378,4,6:09.0,,Offensive rebound by Team,99,107
379,4,6:09.0,,R. Hollis-Jefferson makes free throw 2 of 2,99,108
380,4,5:59.0,B. Beal makes 3-pt jump shot from 23 ft (assist by J. Wall),,102,108
381,4,5:58.0,,Brooklyn full timeout,102,108
382,4,5:46.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,102,108
383,4,5:46.0,Defensive rebound by Team,,102,108
384,4,5:46.0,,Loose ball foul by R. Hollis-Jefferson (drawn by A. Rivers),102,108
385,4,5:33.0,B. Beal makes 2-pt jump shot from 13 ft,,104,108
386,4,5:13.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),104,111
387,4,4:56.0,J. Wall makes 2-pt layup from 1 ft,,106,111
388,4,4:56.0,Shooting foul by D. Carroll (drawn by J. Wall),,106,111
389,4,4:56.0,,J. Allen enters the game for D. Carroll,106,111
390,4,4:56.0,J. Wall makes free throw 1 of 1,,107,111
391,4,4:38.0,,S. Dinwiddie makes 2-pt jump shot from 4 ft,107,113
392,4,4:31.0,B. Beal makes 2-pt layup from 1 ft,,109,113
393,4,4:18.0,,Shooting foul by M. Morris (drawn by S. Dinwiddie),109,113
394,4,4:18.0,J. Green enters the game for M. Morris,,109,113
395,4,4:18.0,,S. Dinwiddie misses free throw 1 of 2,109,113
396,4,4:18.0,,Offensive rebound by Team,109,113
397,4,4:18.0,,S. Dinwiddie makes free throw 2 of 2,109,114
398,4,4:07.0,J. Wall misses 2-pt layup from 1 ft,,109,114
399,4,4:05.0,,Defensive rebound by J. Allen,109,114
400,4,4:01.0,,Shooting foul by K. Oubre (drawn by S. Dinwiddie),109,114
401,4,4:01.0,,S. Dinwiddie makes free throw 1 of 2,109,115
402,4,4:01.0,,S. Dinwiddie makes free throw 2 of 2,109,116
403,4,3:46.0,K. Oubre misses 3-pt jump shot from 25 ft,,109,116
404,4,3:42.0,,Defensive rebound by S. Dinwiddie,109,116
405,4,3:34.0,,Shooting foul by J. Wall (drawn by R. Hollis-Jefferson),109,116
406,4,3:34.0,,R. Hollis-Jefferson makes free throw 1 of 2,109,117
407,4,3:34.0,Washington full timeout,,109,117
408,4,3:34.0,,R. Hollis-Jefferson misses free throw 2 of 2,109,117
409,4,3:32.0,Defensive rebound by J. Green,,109,117
410,4,3:15.0,K. Oubre misses 2-pt layup from 3 ft (block by J. Allen),,109,117
411,4,3:12.0,,Defensive rebound by J. Allen,109,117
412,4,2:52.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by J. Allen),109,120
413,4,2:42.0,J. Wall misses 3-pt jump shot from 25 ft,,109,120
414,4,2:35.0,,Defensive rebound by J. Allen,109,120
415,4,2:21.0,,J. Harris makes 2-pt layup from 3 ft (assist by S. Dinwiddie),109,122
416,4,2:21.0,Violation by Team (def goaltending),,109,122
417,4,2:11.0,J. Wall makes 2-pt dunk from 3 ft,,111,122
418,4,1:41.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,111,122
419,4,1:40.0,Defensive rebound by Team,,111,122
420,4,1:32.0,Shooting foul by S. Dinwiddie (drawn by J. Wall),,111,122
421,4,1:32.0,J. Wall misses free throw 1 of 2,,111,122
422,4,1:32.0,Offensive rebound by Team,,111,122
423,4,1:32.0,J. Wall makes free throw 2 of 2,,112,122
424,4,1:08.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),112,125
425,4,1:01.0,B. Beal makes 2-pt layup from 1 ft,,114,125
426,4,0:37.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,114,125
427,4,0:34.0,Defensive rebound by K. Oubre,,114,125
428,4,0:28.0,K. Oubre makes 2-pt dunk from 1 ft,,116,125
429,4,0:04.0,,Turnover by Team (shot clock),116,125
430,4,0:01.0,K. Oubre makes 2-pt dunk from 1 ft (assist by J. Wall),,118,125
