,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
370,4,7:40.0,S. Harrison misses 2-pt layup from 3 ft,,88,104
371,4,7:38.0,,Defensive rebound by P. Connaughton,88,104
372,4,7:28.0,,B. Lopez misses 3-pt jump shot from 26 ft,88,104
373,4,7:25.0,Defensive rebound by J. Holiday,,88,104
374,4,7:15.0,A. Blakeney makes 2-pt jump shot from 20 ft (assist by R. Lopez),,90,104
375,4,7:01.0,,Turnover by T. Snell (out of bounds lost ball),90,104
376,4,7:01.0,R. Arcidiacono enters the game for S. Harrison,,90,104
377,4,7:01.0,Z. LaVine enters the game for J. Holiday,,90,104
378,4,6:41.0,R. Lopez makes 2-pt hook shot from 8 ft (assist by Z. LaVine),,92,104
379,4,6:19.0,,M. Brogdon makes 2-pt layup from 2 ft (assist by K. Middleton),92,106
380,4,6:08.0,A. Blakeney makes 2-pt jump shot from 12 ft,,94,106
381,4,5:55.0,,P. Connaughton makes 2-pt layup from 2 ft (assist by M. Brogdon),94,108
382,4,5:44.0,R. Lopez misses 2-pt jump shot from 20 ft,,94,108
383,4,5:41.0,,Defensive rebound by K. Middleton,94,108
384,4,5:29.0,,B. Lopez misses 3-pt jump shot from 22 ft,94,108
385,4,5:27.0,,Offensive rebound by M. Brogdon,94,108
386,4,5:25.0,,K. Middleton misses 3-pt jump shot from 26 ft,94,108
387,4,5:22.0,,Offensive rebound by M. Brogdon,94,108
388,4,5:17.0,,Milwaukee full timeout,94,108
389,4,5:17.0,W. Carter enters the game for R. Lopez,,94,108
390,4,5:17.0,,E. Bledsoe enters the game for P. Connaughton,94,108
391,4,5:11.0,,B. Lopez makes 2-pt layup from 1 ft (assist by K. Middleton),94,110
392,4,4:51.0,J. Parker makes 2-pt layup from 1 ft,,96,110
393,4,4:50.0,Technical foul by J. Parker,,96,110
394,4,4:50.0,,K. Middleton makes technical free throw,96,111
395,4,4:50.0,J. Holiday enters the game for A. Blakeney,,96,111
396,4,4:24.0,,T. Snell makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),96,113
397,4,4:12.0,Z. LaVine misses 2-pt jump shot from 13 ft,,96,113
398,4,4:09.0,,Defensive rebound by K. Middleton,96,113
399,4,4:03.0,,T. Snell makes 2-pt layup from 1 ft (assist by K. Middleton),96,115
400,4,3:46.0,Z. LaVine misses 3-pt jump shot from 27 ft,,96,115
401,4,3:43.0,,Defensive rebound by T. Snell,96,115
402,4,3:36.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,96,118
403,4,3:29.0,Chicago full timeout,,96,118
404,4,3:29.0,A. Blakeney enters the game for R. Arcidiacono,,96,118
405,4,3:29.0,C. Felício enters the game for W. Carter,,96,118
406,4,3:29.0,S. Harrison enters the game for J. Holiday,,96,118
407,4,3:29.0,C. Hutchison enters the game for Z. LaVine,,96,118
408,4,3:29.0,C. Payne enters the game for J. Parker,,96,118
409,4,3:29.0,,S. Brown enters the game for E. Bledsoe,96,118
410,4,3:29.0,,M. Dellavedova enters the game for M. Brogdon,96,118
411,4,3:29.0,,T. Maker enters the game for B. Lopez,96,118
412,4,3:29.0,,J. Morris enters the game for K. Middleton,96,118
413,4,3:29.0,,C. Wood enters the game for T. Snell,96,118
414,4,3:25.0,A. Blakeney makes 2-pt jump shot from 18 ft,,98,118
415,4,2:57.0,,C. Wood misses 2-pt layup from 3 ft,98,118
416,4,2:57.0,,Offensive rebound by C. Wood,98,118
417,4,2:57.0,,C. Wood misses 2-pt layup at rim,98,118
418,4,2:56.0,Defensive rebound by Team,,98,118
419,4,2:44.0,C. Felício misses 2-pt layup from 1 ft,,98,118
420,4,2:40.0,,Defensive rebound by C. Wood,98,118
421,4,2:35.0,,T. Maker misses 2-pt layup from 4 ft,98,118
422,4,2:32.0,,Offensive rebound by T. Maker,98,118
423,4,2:31.0,,T. Maker misses 2-pt layup from 1 ft,98,118
424,4,2:28.0,Defensive rebound by C. Hutchison,,98,118
425,4,2:11.0,C. Hutchison misses 3-pt jump shot from 27 ft,,98,118
426,4,2:07.0,,Defensive rebound by M. Dellavedova,98,118
427,4,1:58.0,,C. Wood misses 2-pt layup from 3 ft,98,118
428,4,1:58.0,,Offensive rebound by C. Wood,98,118
429,4,1:58.0,,C. Wood makes 2-pt layup at rim,98,120
430,4,1:45.0,A. Blakeney misses 2-pt jump shot from 15 ft,,98,120
431,4,1:42.0,,Defensive rebound by J. Morris,98,120
432,4,1:31.0,,S. Brown misses 3-pt jump shot from 26 ft,98,120
433,4,1:29.0,Defensive rebound by A. Blakeney,,98,120
434,4,1:29.0,A. Blakeney makes 2-pt jump shot from 15 ft,,100,120
435,4,1:03.0,,J. Morris misses 2-pt jump shot from 9 ft,100,120
436,4,1:00.0,Defensive rebound by S. Harrison,,100,120
437,4,0:55.0,Shooting foul by S. Brown (drawn by C. Payne),,100,120
438,4,0:55.0,C. Payne makes free throw 1 of 2,,101,120
439,4,0:55.0,C. Payne makes free throw 2 of 2,,102,120
440,4,0:43.0,,T. Maker makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),102,123
441,4,0:35.0,A. Blakeney misses 2-pt jump shot from 20 ft,,102,123
442,4,0:35.0,,Defensive rebound by C. Wood,102,123
443,4,0:28.0,,Turnover by C. Wood (traveling),102,123
444,4,0:09.0,A. Blakeney makes 2-pt jump shot from 3 ft,,104,123
445,4,0:06.0,,Turnover by J. Morris (lost ball; steal by C. Payne),104,123
446,4,0:00.0,C. Felício misses 3-pt jump shot from 28 ft,,104,123
447,4,0:00.0,Offensive rebound by Team,,104,123
