,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
384,4,11:52.0,,K. Bazemore makes 2-pt jump shot from 20 ft,103,96
385,4,11:38.0,Personal foul by K. Bazemore (drawn by K. Oubre),,103,96
386,4,11:28.0,M. Morris misses 3-pt jump shot from 26 ft,,103,96
387,4,11:24.0,,Defensive rebound by J. Collins,103,96
388,4,11:11.0,,D. Dedmon misses 3-pt jump shot from 23 ft,103,96
389,4,11:07.0,Defensive rebound by O. Porter,,103,96
390,4,10:58.0,O. Porter misses 3-pt jump shot from 26 ft,,103,96
391,4,10:55.0,,Defensive rebound by T. Dorsey,103,96
392,4,10:50.0,,Turnover by T. Dorsey (bad pass; steal by K. Oubre),103,96
393,4,10:45.0,K. Oubre misses 2-pt layup from 1 ft,,103,96
394,4,10:42.0,Offensive rebound by T. Satoranský,,103,96
395,4,10:42.0,T. Satoranský misses 2-pt layup from 1 ft,,103,96
396,4,10:41.0,,Defensive rebound by D. Dedmon,103,96
397,4,10:36.0,,Shooting foul by K. Oubre (drawn by T. Dorsey),103,96
398,4,10:36.0,,T. Dorsey misses free throw 1 of 2,103,96
399,4,10:36.0,,Offensive rebound by Team,103,96
400,4,10:36.0,B. Beal enters the game for K. Oubre,,103,96
401,4,10:36.0,,T. Dorsey makes free throw 2 of 2,103,97
402,4,10:19.0,A. Rivers makes 2-pt layup from 2 ft,,105,97
403,4,10:08.0,,T. Dorsey makes 2-pt layup from 1 ft (assist by D. Dedmon),105,99
404,4,10:08.0,,Shooting foul by T. Satoranský (drawn by T. Dorsey),105,99
405,4,10:08.0,,T. Dorsey makes free throw 1 of 1,105,100
406,4,9:57.0,A. Rivers misses 3-pt jump shot from 26 ft,,105,100
407,4,9:53.0,,Defensive rebound by D. Dedmon,105,100
408,4,9:48.0,,T. Young misses 2-pt layup from 1 ft,105,100
409,4,9:45.0,Defensive rebound by T. Satoranský,,105,100
410,4,9:41.0,T. Satoranský makes 3-pt jump shot from 25 ft (assist by O. Porter),,108,100
411,4,9:23.0,,Personal foul by B. Beal (drawn by K. Bazemore),108,100
412,4,9:23.0,,D. Bembry enters the game for T. Dorsey,108,100
413,4,9:18.0,,Personal foul by B. Beal (drawn by T. Young),108,100
414,4,9:16.0,,Shooting foul by A. Rivers (drawn by T. Young),108,100
415,4,9:16.0,,T. Young makes free throw 1 of 3,108,101
416,4,9:16.0,,T. Young misses free throw 2 of 3,108,101
417,4,9:16.0,,Offensive rebound by Team,108,101
418,4,9:16.0,,T. Young misses free throw 3 of 3,108,101
419,4,9:13.0,Defensive rebound by B. Beal,,108,101
420,4,9:05.0,B. Beal makes 2-pt jump shot from 3 ft (assist by A. Rivers),,110,101
421,4,8:58.0,,Turnover by T. Young (back court),110,101
422,4,8:44.0,Shooting foul by J. Collins (drawn by B. Beal),,110,101
423,4,8:44.0,B. Beal makes free throw 1 of 2,,111,101
424,4,8:44.0,B. Beal makes free throw 2 of 2,,112,101
425,4,8:34.0,,D. Bembry misses 3-pt jump shot from 25 ft,112,101
426,4,8:31.0,Defensive rebound by M. Morris,,112,101
427,4,8:20.0,M. Morris makes 2-pt layup from 2 ft (assist by O. Porter),,114,101
428,4,8:08.0,,Personal foul by A. Rivers (drawn by T. Young),114,101
429,4,8:08.0,,T. Young misses free throw 1 of 2,114,101
430,4,8:08.0,,Offensive rebound by Team,114,101
431,4,8:08.0,,T. Young misses free throw 2 of 2,114,101
432,4,8:04.0,Defensive rebound by B. Beal,,114,101
433,4,7:54.0,M. Morris misses 3-pt jump shot from 25 ft,,114,101
434,4,7:51.0,,Defensive rebound by K. Bazemore,114,101
435,4,7:42.0,,J. Collins makes 2-pt dunk from 1 ft,114,103
436,4,7:20.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by M. Morris),,117,103
437,4,7:17.0,,Atlanta full timeout,117,103
438,4,7:17.0,,V. Carter enters the game for J. Collins,117,103
439,4,7:17.0,,T. Dorsey enters the game for T. Young,117,103
440,4,7:05.0,,D. Bembry misses 2-pt dunk from 1 ft,117,103
441,4,7:02.0,Defensive rebound by B. Beal,,117,103
442,4,6:45.0,A. Rivers misses 2-pt layup from 1 ft (block by V. Carter),,117,103
443,4,6:43.0,Offensive rebound by O. Porter,,117,103
444,4,6:32.0,Turnover by B. Beal (lost ball; steal by D. Bembry),,117,103
445,4,6:17.0,,T. Dorsey misses 2-pt layup from 4 ft (block by M. Morris),117,103
446,4,6:14.0,Defensive rebound by B. Beal,,117,103
447,4,6:04.0,O. Porter misses 3-pt jump shot from 26 ft,,117,103
448,4,5:58.0,,Defensive rebound by D. Bembry,117,103
449,4,5:54.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by D. Bembry),117,106
450,4,5:31.0,A. Rivers misses 3-pt jump shot from 26 ft,,117,106
451,4,5:29.0,Offensive rebound by Team,,117,106
452,4,5:29.0,,J. Collins enters the game for D. Dedmon,117,106
453,4,5:29.0,Washington full timeout,,117,106
454,4,5:22.0,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,120,106
455,4,5:02.0,,Personal foul by A. Rivers (drawn by T. Dorsey),120,106
456,4,5:02.0,,T. Dorsey makes free throw 1 of 2,120,107
457,4,5:02.0,K. Oubre enters the game for A. Rivers,,120,107
458,4,5:02.0,,T. Dorsey makes free throw 2 of 2,120,108
459,4,4:46.0,O. Porter makes 2-pt layup from 1 ft (assist by T. Satoranský),,122,108
460,4,4:19.0,,K. Bazemore misses 2-pt jump shot from 13 ft,122,108
461,4,4:16.0,,Offensive rebound by V. Carter,122,108
462,4,4:09.0,,Turnover by K. Bazemore (bad pass; steal by T. Satoranský),122,108
463,4,4:03.0,K. Oubre misses 3-pt jump shot from 25 ft,,122,108
464,4,4:00.0,,Defensive rebound by V. Carter,122,108
465,4,3:54.0,,K. Bazemore misses 3-pt jump shot from 23 ft,122,108
466,4,3:50.0,Defensive rebound by O. Porter,,122,108
467,4,3:37.0,B. Beal makes 2-pt layup from 1 ft (assist by T. Satoranský),,124,108
468,4,3:18.0,,T. Dorsey misses 3-pt jump shot from 25 ft,124,108
469,4,3:18.0,Defensive rebound by Team,,124,108
470,4,3:18.0,,Loose ball foul by J. Collins (drawn by B. Beal),124,108
471,4,3:18.0,,T. Young enters the game for D. Bembry,124,108
472,4,2:58.0,M. Morris misses 3-pt jump shot from 26 ft,,124,108
473,4,2:54.0,Offensive rebound by B. Beal,,124,108
474,4,2:52.0,K. Oubre misses 3-pt jump shot from 25 ft,,124,108
475,4,2:48.0,,Defensive rebound by V. Carter,124,108
476,4,2:35.0,,J. Collins makes 2-pt hook shot from 7 ft (assist by K. Bazemore),124,110
477,4,2:11.0,Personal foul by K. Bazemore (drawn by B. Beal),,124,110
478,4,2:10.0,Turnover by O. Porter (traveling),,124,110
479,4,2:04.0,,Turnover by T. Young (bad pass; steal by K. Oubre),124,110
480,4,2:01.0,Shooting foul by V. Carter (drawn by K. Oubre),,124,110
481,4,2:01.0,K. Oubre makes free throw 1 of 2,,125,110
482,4,2:01.0,K. Oubre misses free throw 2 of 2,,125,110
483,4,1:59.0,,Defensive rebound by J. Collins,125,110
484,4,1:53.0,,V. Carter misses 3-pt jump shot from 25 ft,125,110
485,4,1:50.0,Defensive rebound by K. Oubre,,125,110
486,4,1:33.0,Washington full timeout,,125,110
487,4,1:33.0,,D. Bembry enters the game for V. Carter,125,110
488,4,1:28.0,M. Morris makes 3-pt jump shot from 26 ft,,128,110
489,4,1:21.0,,J. Collins makes 2-pt dunk from 1 ft,128,112
490,4,1:16.0,Personal foul by K. Bazemore (drawn by B. Beal),,128,112
491,4,1:16.0,,K. Huerter enters the game for K. Bazemore,128,112
492,4,1:16.0,B. Beal misses free throw 1 of 2,,128,112
493,4,1:16.0,Offensive rebound by Team,,128,112
494,4,1:16.0,T. Brown enters the game for M. Morris,,128,112
495,4,1:16.0,T. Bryant enters the game for O. Porter,,128,112
496,4,1:16.0,B. Beal misses free throw 2 of 2,,128,112
497,4,1:12.0,,Defensive rebound by J. Collins,128,112
498,4,1:08.0,,T. Young makes 2-pt layup from 1 ft,128,114
499,4,0:56.0,K. Oubre makes 2-pt layup from 1 ft (assist by B. Beal),,130,114
500,4,0:56.0,Shooting foul by T. Dorsey (drawn by K. Oubre),,130,114
501,4,0:56.0,O. White enters the game for B. Beal,,130,114
502,4,0:56.0,K. Oubre makes free throw 1 of 1,,131,114
503,4,0:44.0,,Turnover by T. Young (bad pass; steal by T. Bryant),131,114
504,4,0:37.0,T. Brown misses 2-pt layup from 1 ft,,131,114
505,4,0:32.0,,Defensive rebound by J. Collins,131,114
506,4,0:29.0,,D. Bembry misses 2-pt jump shot from 20 ft,131,114
507,4,0:26.0,Defensive rebound by T. Bryant,,131,114
508,4,0:03.0,Turnover by Team (shot clock),,131,114
509,4,0:02.0,,J. Collins makes 3-pt jump shot from 26 ft (assist by D. Bembry),131,117
