,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
377,4,6:30.0,,S. Milton misses free throw 1 of 2,95,113
378,4,6:30.0,,Offensive rebound by Team,95,113
379,4,6:30.0,,S. Milton makes free throw 2 of 2,95,114
380,4,6:11.0,Shooting foul by J. Bolden (drawn by D. Robinson),,95,114
381,4,6:11.0,D. Robinson misses free throw 1 of 2,,95,114
382,4,6:11.0,Offensive rebound by Team,,95,114
383,4,6:11.0,D. Robinson misses free throw 2 of 2,,95,114
384,4,6:09.0,,Defensive rebound by J. Bolden,95,114
385,4,5:55.0,,Offensive foul by M. Muscala (drawn by D. Robinson),95,114
386,4,5:55.0,,Turnover by M. Muscala (offensive foul),95,114
387,4,5:55.0,,A. Johnson enters the game for M. Muscala,95,114
388,4,5:44.0,T. Brown misses 2-pt jump shot from 15 ft,,95,114
389,4,5:42.0,,Defensive rebound by A. Johnson,95,114
390,4,5:32.0,,S. Milton makes 3-pt jump shot from 24 ft (assist by T. McConnell),95,117
391,4,5:15.0,S. Dekker makes 3-pt jump shot from 25 ft (assist by I. Mahinmi),,98,117
392,4,5:14.0,,Philadelphia full timeout,98,117
393,4,5:14.0,T. Bryant enters the game for I. Mahinmi,,98,117
394,4,5:14.0,,H. Highsmith enters the game for T. McConnell,98,117
395,4,4:58.0,,A. Johnson misses 3-pt jump shot from 26 ft,98,117
396,4,4:55.0,Defensive rebound by T. Bryant,,98,117
397,4,4:49.0,C. Randle makes 3-pt jump shot from 27 ft,,101,117
398,4,4:29.0,,Turnover by J. Bolden (bad pass; steal by T. Brown),101,117
399,4,4:25.0,D. Robinson makes 2-pt dunk from 1 ft (assist by T. Brown),,103,117
400,4,4:06.0,,Shooting foul by T. Bryant (drawn by J. Bolden),103,117
401,4,4:06.0,,J. Bolden misses free throw 1 of 2,103,117
402,4,4:06.0,,Offensive rebound by Team,103,117
403,4,4:06.0,,J. Bolden misses free throw 2 of 2,103,117
404,4,4:04.0,Defensive rebound by T. Bryant,,103,117
405,4,3:56.0,S. Dekker misses 3-pt jump shot from 26 ft,,103,117
406,4,3:52.0,,Defensive rebound by A. Johnson,103,117
407,4,3:40.0,,H. Highsmith makes 3-pt jump shot from 27 ft (assist by S. Milton),103,120
408,4,3:28.0,D. Robinson makes 2-pt jump shot from 20 ft,,105,120
409,4,3:13.0,,Turnover by F. Korkmaz (bad pass; steal by T. Bryant),105,120
410,4,3:09.0,,Violation by Team (kicked ball),105,120
411,4,3:04.0,Personal foul by S. Milton (drawn by T. Bryant),,105,120
412,4,3:04.0,T. Bryant makes free throw 1 of 2,,106,120
413,4,3:04.0,T. Bryant makes free throw 2 of 2,,107,120
414,4,2:47.0,,H. Highsmith misses 3-pt jump shot from 24 ft,107,120
415,4,2:44.0,,Offensive rebound by J. Bolden,107,120
416,4,2:43.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by J. Bolden),107,123
417,4,2:33.0,Turnover by C. Randle (bad pass; steal by A. Johnson),,107,123
418,4,2:29.0,,J. Bolden makes 2-pt dunk from 1 ft (assist by H. Highsmith),107,125
419,4,2:19.0,C. Randle misses 3-pt jump shot from 26 ft,,107,125
420,4,2:16.0,,Defensive rebound by F. Korkmaz,107,125
421,4,2:03.0,,F. Korkmaz makes 2-pt jump shot from 12 ft (assist by A. Johnson),107,127
422,4,1:56.0,Shooting foul by S. Milton (drawn by S. Dekker),,107,127
423,4,1:56.0,S. Dekker makes free throw 1 of 2,,108,127
424,4,1:56.0,S. Dekker makes free throw 2 of 2,,109,127
425,4,1:36.0,,A. Johnson misses 2-pt hook shot from 10 ft,109,127
426,4,1:36.0,Defensive rebound by Team,,109,127
427,4,1:18.0,Shooting foul by F. Korkmaz (drawn by T. Brown),,109,127
428,4,1:18.0,T. Brown makes free throw 1 of 2,,110,127
429,4,1:18.0,T. Brown makes free throw 2 of 2,,111,127
430,4,1:08.0,,S. Milton misses 2-pt jump shot from 7 ft,111,127
431,4,1:05.0,,Offensive rebound by S. Milton,111,127
432,4,1:05.0,,S. Milton misses 2-pt layup from 3 ft,111,127
433,4,1:05.0,,Offensive rebound by A. Johnson,111,127
434,4,1:04.0,,A. Johnson makes 2-pt layup from 2 ft,111,129
435,4,0:55.0,T. Bryant makes 2-pt layup from 5 ft (assist by S. Dekker),,113,129
436,4,0:37.0,,A. Johnson makes 3-pt jump shot from 27 ft (assist by S. Milton),113,132
437,4,0:27.0,C. Randle makes 2-pt layup from 2 ft,,115,132
438,4,0:03.0,,Turnover by Team (shot clock),115,132
