,QUARTER,TIME_REMAINING,MIAMI_ACTION,HOUSTON_ACTION,MIAMI_SCORE,HOUSTON_SCORE
385,4,3:43.0,Offensive foul by K. Olynyk (drawn by J. Harden),,113,113
386,4,3:43.0,Turnover by K. Olynyk (offensive foul),,113,113
387,4,3:43.0,,Houston full timeout,113,113
388,4,3:43.0,B. Adebayo enters the game for G. Dragić,,113,113
389,4,3:43.0,D. Wade enters the game for K. Olynyk,,113,113
390,4,3:43.0,,C. Paul enters the game for G. Clark,113,113
391,4,3:27.0,,Personal foul by J. Winslow (drawn by C. Paul),113,113
392,4,3:27.0,,C. Paul makes free throw 1 of 2,113,114
393,4,3:27.0,,C. Paul makes free throw 2 of 2,113,115
394,4,3:16.0,J. Richardson misses 2-pt jump shot from 23 ft,,113,115
395,4,3:15.0,Offensive rebound by B. Adebayo,,113,115
396,4,2:59.0,D. Wade misses 2-pt jump shot from 18 ft,,113,115
397,4,2:58.0,,Defensive rebound by C. Capela,113,115
398,4,2:46.0,,J. Harden makes 2-pt layup from 2 ft,113,117
399,4,2:29.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Wade),,115,117
400,4,2:29.0,Shooting foul by C. Capela (drawn by B. Adebayo),,115,117
401,4,2:29.0,B. Adebayo makes free throw 1 of 1,,116,117
402,4,2:20.0,,Personal foul by J. Richardson (drawn by C. Paul),116,117
403,4,2:20.0,,C. Paul makes free throw 1 of 2,116,118
404,4,2:20.0,,C. Paul makes free throw 2 of 2,116,119
405,4,2:03.0,D. Wade makes 2-pt jump shot from 15 ft,,118,119
406,4,1:38.0,,C. Paul misses 3-pt jump shot from 25 ft,118,119
407,4,1:37.0,Defensive rebound by D. Waiters,,118,119
408,4,1:25.0,D. Wade misses 2-pt jump shot from 13 ft,,118,119
409,4,1:24.0,Offensive rebound by B. Adebayo,,118,119
410,4,1:21.0,J. Richardson misses 3-pt jump shot from 25 ft,,118,119
411,4,1:19.0,,Defensive rebound by Team,118,119
412,4,0:56.0,,J. Harden misses 3-pt jump shot from 32 ft,118,119
413,4,0:55.0,,Offensive rebound by C. Paul,118,119
414,4,0:46.0,,C. Paul makes 2-pt jump shot from 15 ft,118,121
415,4,0:46.0,Miami full timeout,,118,121
416,4,0:42.0,Shooting foul by A. Rivers (drawn by J. Winslow),,118,121
417,4,0:42.0,J. Winslow misses free throw 1 of 2,,118,121
418,4,0:42.0,Offensive rebound by Team,,118,121
419,4,0:42.0,J. Winslow misses free throw 2 of 2,,118,121
420,4,0:42.0,,Defensive rebound by C. Paul,118,121
421,4,0:20.0,,J. Harden misses 3-pt jump shot from 29 ft,118,121
422,4,0:18.0,Defensive rebound by Team,,118,121
423,4,0:18.0,K. Olynyk enters the game for B. Adebayo,,118,121
424,4,0:08.0,D. Waiters misses 3-pt jump shot from 26 ft,,118,121
425,4,0:04.0,,Defensive rebound by J. Harden,118,121
