,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
382,4,6:51.0,,J. Richardson makes 2-pt jump shot from 11 ft,86,81
383,4,6:21.0,D. Collison misses 2-pt jump shot from 12 ft,,86,81
384,4,6:17.0,,Defensive rebound by J. Winslow,86,81
385,4,6:14.0,,Offensive foul by H. Whiteside (drawn by C. Joseph),86,81
386,4,6:14.0,,Turnover by H. Whiteside (offensive foul),86,81
387,4,6:04.0,B. Bogdanović misses 2-pt layup from 2 ft,,86,81
388,4,6:01.0,,Defensive rebound by J. Winslow,86,81
389,4,5:56.0,,K. Olynyk misses 3-pt jump shot from 25 ft,86,81
390,4,5:54.0,Defensive rebound by M. Turner,,86,81
391,4,5:33.0,Turnover by D. Collison (lost ball; steal by H. Whiteside),,86,81
392,4,5:18.0,,Personal foul by D. Collison (drawn by J. Winslow),86,81
393,4,5:06.0,,H. Whiteside misses 2-pt jump shot from 5 ft (block by M. Turner),86,81
394,4,5:05.0,,Offensive rebound by Team,86,81
395,4,5:04.0,,Turnover by Team (shot clock),86,81
396,4,4:45.0,T. Young misses 2-pt layup from 1 ft,,86,81
397,4,4:40.0,Offensive rebound by T. Young,,86,81
398,4,4:40.0,T. Young makes 2-pt layup at rim,,88,81
399,4,4:29.0,,Turnover by J. Winslow (bad pass; steal by M. Turner),88,81
400,4,4:10.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by M. Turner),,91,81
401,4,3:52.0,,K. Olynyk misses 3-pt jump shot from 25 ft,91,81
402,4,3:51.0,Defensive rebound by B. Bogdanović,,91,81
403,4,3:51.0,Indiana full timeout,,91,81
404,4,3:51.0,,B. Adebayo enters the game for D. Waiters,91,81
405,4,3:51.0,,D. Wade enters the game for H. Whiteside,91,81
406,4,3:28.0,D. Collison makes 2-pt jump shot from 21 ft,,93,81
407,4,3:14.0,,Shooting foul by T. Young (drawn by J. Richardson),93,81
408,4,3:14.0,,J. Richardson misses free throw 1 of 2,93,81
409,4,3:14.0,,Offensive rebound by Team,93,81
410,4,3:14.0,,J. Richardson makes free throw 2 of 2,93,82
411,4,3:02.0,T. Young misses 2-pt jump shot from 7 ft,,93,82
412,4,2:59.0,,Defensive rebound by K. Olynyk,93,82
413,4,2:51.0,,Shooting foul by C. Joseph (drawn by J. Richardson),93,82
414,4,2:51.0,,J. Richardson makes free throw 1 of 2,93,83
415,4,2:51.0,,J. Richardson makes free throw 2 of 2,93,84
416,4,2:36.0,Turnover by B. Bogdanović (step out of bounds),,93,84
417,4,2:27.0,,K. Olynyk misses 2-pt layup from 2 ft,93,84
418,4,2:25.0,Defensive rebound by M. Turner,,93,84
419,4,2:17.0,Shooting foul by B. Adebayo (drawn by D. Collison),,93,84
420,4,2:17.0,D. Collison makes free throw 1 of 2,,94,84
421,4,2:17.0,,D. Waiters enters the game for K. Olynyk,94,84
422,4,2:17.0,D. Collison makes free throw 2 of 2,,95,84
423,4,2:07.0,,D. Wade misses 2-pt layup from 1 ft,95,84
424,4,2:03.0,Defensive rebound by B. Bogdanović,,95,84
425,4,1:50.0,M. Turner misses 2-pt jump shot from 9 ft,,95,84
426,4,1:49.0,,Defensive rebound by J. Winslow,95,84
427,4,1:44.0,,Shooting foul by T. Young (drawn by J. Winslow),95,84
428,4,1:44.0,,J. Winslow makes free throw 1 of 2,95,85
429,4,1:44.0,,J. Winslow makes free throw 2 of 2,95,86
430,4,1:35.0,Personal foul by J. Winslow (drawn by D. Collison),,95,86
431,4,1:22.0,C. Joseph misses 3-pt jump shot from 25 ft,,95,86
432,4,1:19.0,,Defensive rebound by B. Adebayo,95,86
433,4,1:08.0,,D. Wade misses 3-pt jump shot from 24 ft,95,86
434,4,1:04.0,Defensive rebound by C. Joseph,,95,86
435,4,0:50.0,Turnover by D. Collison (lost ball; steal by D. Waiters),,95,86
436,4,0:47.0,,Miami full timeout,95,86
437,4,0:47.0,,K. Olynyk enters the game for B. Adebayo,95,86
438,4,0:44.0,,Turnover by K. Olynyk (step out of bounds),95,86
439,4,0:44.0,,B. Adebayo enters the game for K. Olynyk,95,86
440,4,0:19.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,95,86
441,4,0:17.0,,Defensive rebound by B. Adebayo,95,86
442,4,0:13.0,,B. Adebayo makes 2-pt dunk from 1 ft,95,88
