,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
386,3,0:18.0,,S. Dinwiddie makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),97,88
387,3,0:18.0,Technical foul by B. Simmons,,97,88
388,3,0:18.0,,Technical foul by R. Hollis-Jefferson,97,88
389,3,0:13.0,Turnover by B. Simmons (lost ball; steal by C. LeVert),,97,88
390,3,0:10.0,,C. LeVert makes 2-pt layup from 1 ft,97,90
391,3,0:02.0,Turnover by J. Redick (step out of bounds),,97,90
392,3,0:00.0,,Turnover by J. Dudley (bad pass; steal by M. Scott),97,90
393,4,11:42.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Butler),97,90
394,4,11:39.0,B. Simmons makes 2-pt dunk at rim (assist by J. Redick),,99,90
395,4,11:31.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,99,90
396,4,11:31.0,Defensive rebound by T. Harris,,99,90
397,4,11:11.0,Turnover by B. Simmons (traveling),,99,90
398,4,11:00.0,,Shooting foul by J. Butler (drawn by R. Hollis-Jefferson),99,90
399,4,11:00.0,,R. Hollis-Jefferson makes free throw 1 of 2,99,91
400,4,11:00.0,,R. Hollis-Jefferson makes free throw 2 of 2,99,92
401,4,10:43.0,G. Monroe misses 2-pt jump shot from 3 ft,,99,92
402,4,10:41.0,,Defensive rebound by C. LeVert,99,92
403,4,10:36.0,,D. Carroll misses 2-pt jump shot from 23 ft,99,92
404,4,10:33.0,Defensive rebound by T. Harris,,99,92
405,4,10:16.0,T. Harris misses 2-pt jump shot from 14 ft,,99,92
406,4,10:15.0,Offensive rebound by Team,,99,92
407,4,10:15.0,Turnover by T. Harris (traveling),,99,92
408,4,10:00.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,99,92
409,4,10:00.0,,Offensive rebound by Team,99,92
410,4,10:00.0,,D. Russell enters the game for S. Dinwiddie,99,92
411,4,9:55.0,,C. LeVert misses 3-pt jump shot from 25 ft,99,92
412,4,9:52.0,Defensive rebound by T. Harris,,99,92
413,4,9:40.0,B. Simmons makes 2-pt jump shot from 3 ft (assist by T. Harris),,101,92
414,4,9:30.0,,D. Russell makes 2-pt layup from 2 ft,101,94
415,4,9:18.0,T. Harris makes 2-pt jump shot from 16 ft (assist by B. Simmons),,103,94
416,4,9:02.0,,D. Russell makes 2-pt jump shot from 10 ft,103,96
417,4,8:47.0,J. Butler makes 2-pt jump shot from 9 ft,,105,96
418,4,8:37.0,,D. Russell makes 3-pt jump shot from 26 ft,105,99
419,4,8:36.0,Philadelphia full timeout,,105,99
420,4,8:36.0,J. Ennis enters the game for G. Monroe,,105,99
421,4,8:36.0,B. Marjanović enters the game for J. Redick,,105,99
422,4,8:36.0,,T. Graham enters the game for D. Carroll,105,99
423,4,8:36.0,,J. Harris enters the game for J. Dudley,105,99
424,4,8:26.0,Shooting foul by C. LeVert (drawn by J. Butler),,105,99
425,4,8:26.0,J. Butler makes free throw 1 of 2,,106,99
426,4,8:26.0,J. Butler makes free throw 2 of 2,,107,99
427,4,8:15.0,,D. Russell makes 2-pt layup from 4 ft (assist by R. Hollis-Jefferson),107,101
428,4,7:54.0,T. Harris makes 3-pt jump shot from 25 ft (assist by J. Butler),,110,101
429,4,7:35.0,,C. LeVert misses 2-pt jump shot from 14 ft,110,101
430,4,7:32.0,,Offensive rebound by T. Graham,110,101
431,4,7:23.0,,D. Russell misses 3-pt jump shot from 26 ft,110,101
432,4,7:19.0,Defensive rebound by T. Harris,,110,101
433,4,7:05.0,Offensive foul by B. Marjanović (drawn by R. Hollis-Jefferson),,110,101
434,4,7:05.0,Turnover by B. Marjanović (offensive foul),,110,101
435,4,7:05.0,M. Scott enters the game for B. Marjanović,,110,101
436,4,6:53.0,,D. Russell makes 2-pt jump shot from 10 ft,110,103
437,4,6:39.0,Shooting foul by T. Graham (drawn by B. Simmons),,110,103
438,4,6:39.0,B. Simmons makes free throw 1 of 2,,111,103
439,4,6:39.0,B. Simmons makes free throw 2 of 2,,112,103
440,4,6:28.0,,Personal foul by M. Scott (drawn by R. Hollis-Jefferson),112,103
441,4,6:28.0,,D. Carroll enters the game for T. Graham,112,103
442,4,6:24.0,,D. Russell misses 3-pt jump shot from 26 ft,112,103
443,4,6:19.0,Defensive rebound by T. Harris,,112,103
444,4,6:04.0,Shooting foul by C. LeVert (drawn by J. Butler),,112,103
445,4,6:04.0,J. Butler makes free throw 1 of 2,,113,103
446,4,6:04.0,J. Butler makes free throw 2 of 2,,114,103
447,4,5:50.0,,Personal foul by M. Scott (drawn by C. LeVert),114,103
448,4,5:43.0,,R. Hollis-Jefferson misses 2-pt jump shot from 4 ft,114,103
449,4,5:39.0,Defensive rebound by T. Harris,,114,103
450,4,5:38.0,Turnover by J. Ennis (bad pass; steal by D. Russell),,114,103
451,4,5:34.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,114,103
452,4,5:34.0,,Offensive rebound by J. Harris,114,103
453,4,5:34.0,,Shooting foul by B. Simmons (drawn by J. Harris),114,103
454,4,5:34.0,,J. Harris makes free throw 1 of 2,114,104
455,4,5:34.0,J. Redick enters the game for J. Ennis,,114,104
456,4,5:34.0,,S. Dinwiddie enters the game for D. Carroll,114,104
457,4,5:34.0,,J. Harris makes free throw 2 of 2,114,105
458,4,5:17.0,B. Simmons makes 2-pt layup from 1 ft (assist by M. Scott),,116,105
459,4,5:17.0,Shooting foul by J. Harris (drawn by B. Simmons),,116,105
460,4,5:17.0,,Brooklyn full timeout,116,105
461,4,5:17.0,B. Simmons makes free throw 1 of 1,,117,105
462,4,5:01.0,,J. Harris misses 3-pt jump shot from 26 ft,117,105
463,4,4:58.0,Defensive rebound by J. Butler,,117,105
464,4,4:43.0,T. Harris makes 2-pt dunk from 1 ft (assist by B. Simmons),,119,105
465,4,4:33.0,,Shooting foul by M. Scott (drawn by R. Hollis-Jefferson),119,105
466,4,4:33.0,,R. Hollis-Jefferson misses free throw 1 of 2,119,105
467,4,4:33.0,,Offensive rebound by Team,119,105
468,4,4:33.0,,R. Hollis-Jefferson makes free throw 2 of 2,119,106
469,4,4:21.0,B. Simmons makes 2-pt dunk from 1 ft,,121,106
470,4,4:10.0,,D. Russell misses 2-pt layup from 1 ft,121,106
471,4,4:07.0,,Offensive rebound by R. Hollis-Jefferson,121,106
472,4,4:07.0,,R. Hollis-Jefferson misses 2-pt layup at rim,121,106
473,4,4:05.0,Defensive rebound by M. Scott,,121,106
474,4,3:54.0,B. Simmons misses 2-pt layup from 1 ft,,121,106
475,4,3:50.0,,Defensive rebound by J. Harris,121,106
476,4,3:40.0,,Shooting foul by B. Simmons (drawn by C. LeVert),121,106
477,4,3:40.0,,C. LeVert makes free throw 1 of 2,121,107
478,4,3:40.0,,J. Allen enters the game for R. Hollis-Jefferson,121,107
479,4,3:40.0,Philadelphia full timeout,,121,107
480,4,3:40.0,,C. LeVert makes free throw 2 of 2,121,108
481,4,3:38.0,Personal take foul by D. Russell (drawn by B. Simmons),,121,108
482,4,3:38.0,B. Simmons misses free throw 1 of 2,,121,108
483,4,3:38.0,Offensive rebound by Team,,121,108
484,4,3:38.0,,R. Kurucs enters the game for J. Allen,121,108
485,4,3:38.0,B. Simmons misses free throw 2 of 2,,121,108
486,4,3:36.0,,Defensive rebound by S. Dinwiddie,121,108
487,4,3:26.0,,R. Kurucs misses 2-pt layup from 2 ft (block by B. Simmons),121,108
488,4,3:24.0,Defensive rebound by T. Harris,,121,108
489,4,3:17.0,Personal take foul by J. Harris (drawn by B. Simmons),,121,108
490,4,3:17.0,B. Simmons makes free throw 1 of 2,,122,108
491,4,3:17.0,B. Simmons makes free throw 2 of 2,,123,108
492,4,3:07.0,,D. Russell makes 2-pt dunk from 1 ft,123,110
493,4,3:03.0,Personal take foul by D. Russell (drawn by B. Simmons),,123,110
494,4,3:03.0,B. Simmons makes free throw 1 of 2,,124,110
495,4,3:03.0,B. Simmons makes free throw 2 of 2,,125,110
496,4,2:55.0,,D. Russell misses 3-pt jump shot from 27 ft,125,110
497,4,2:53.0,,Offensive rebound by Team,125,110
498,4,2:51.0,,Turnover by J. Harris (bad pass; steal by B. Simmons),125,110
499,4,2:47.0,J. Butler makes 2-pt dunk from 1 ft (assist by B. Simmons),,127,110
500,4,2:28.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,127,110
501,4,2:25.0,,Offensive rebound by C. LeVert,127,110
502,4,2:25.0,,Brooklyn full timeout,127,110
503,4,2:25.0,,T. Graham enters the game for S. Dinwiddie,127,110
504,4,2:25.0,,R. Hollis-Jefferson enters the game for J. Harris,127,110
505,4,2:25.0,,S. Napier enters the game for C. LeVert,127,110
506,4,2:25.0,,T. Pinson enters the game for D. Russell,127,110
507,4,2:19.0,,T. Pinson misses 3-pt jump shot from 26 ft (block by B. Simmons),127,110
508,4,2:15.0,Defensive rebound by T. Harris,,127,110
509,4,1:57.0,T. Harris misses 2-pt layup from 4 ft,,127,110
510,4,1:55.0,,Defensive rebound by T. Graham,127,110
511,4,1:53.0,,Shooting foul by J. Butler (drawn by R. Hollis-Jefferson),127,110
512,4,1:53.0,,R. Hollis-Jefferson makes free throw 1 of 2,127,111
513,4,1:53.0,J. Bolden enters the game for J. Butler,,127,111
514,4,1:53.0,F. Korkmaz enters the game for T. Harris,,127,111
515,4,1:53.0,T. McConnell enters the game for J. Redick,,127,111
516,4,1:53.0,G. Monroe enters the game for M. Scott,,127,111
517,4,1:53.0,J. Simmons enters the game for B. Simmons,,127,111
518,4,1:53.0,Philadelphia full timeout,,127,111
519,4,1:53.0,,R. Hollis-Jefferson misses free throw 2 of 2,127,111
520,4,1:48.0,Defensive rebound by J. Bolden,,127,111
521,4,1:36.0,J. Simmons makes 2-pt jump shot from 18 ft,,129,111
522,4,1:30.0,,Shooting foul by G. Monroe (drawn by R. Hollis-Jefferson),129,111
523,4,1:30.0,,R. Hollis-Jefferson makes free throw 1 of 2,129,112
524,4,1:30.0,,R. Hollis-Jefferson makes free throw 2 of 2,129,113
525,4,1:17.0,G. Monroe makes 2-pt jump shot from 17 ft (assist by T. McConnell),,131,113
526,4,1:09.0,,T. Pinson misses 3-pt jump shot from 25 ft,131,113
527,4,1:06.0,Defensive rebound by J. Bolden,,131,113
528,4,0:54.0,T. McConnell misses 2-pt jump shot from 17 ft,,131,113
529,4,0:52.0,,Defensive rebound by T. Graham,131,113
530,4,0:48.0,,R. Kurucs misses 3-pt jump shot from 23 ft,131,113
531,4,0:44.0,Defensive rebound by F. Korkmaz,,131,113
532,4,0:36.0,F. Korkmaz misses 2-pt jump shot from 11 ft,,131,113
533,4,0:33.0,Offensive rebound by G. Monroe,,131,113
534,4,0:31.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,131,113
535,4,0:28.0,,Defensive rebound by R. Hollis-Jefferson,131,113
536,4,0:23.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,131,115
