,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,SAN ANTONIO_ACTION,MILWAUKEE_SCORE,SAN ANTONIO_SCORE
374,4,8:28.0,M. Brogdon misses 2-pt layup from 2 ft,,84,95
375,4,8:26.0,,Defensive rebound by L. Aldridge,84,95
376,4,8:12.0,,L. Aldridge makes 2-pt hook shot from 5 ft,84,97
377,4,7:50.0,K. Middleton makes 2-pt jump shot from 10 ft,,86,97
378,4,7:29.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by J. Poeltl),86,100
379,4,7:29.0,Milwaukee full timeout,,86,100
380,4,7:29.0,E. Bledsoe enters the game for M. Brogdon,,86,100
381,4,7:29.0,P. Connaughton enters the game for D. DiVincenzo,,86,100
382,4,7:18.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,88,100
383,4,7:02.0,,D. White makes 2-pt jump shot from 18 ft,88,102
384,4,6:42.0,K. Middleton misses 3-pt jump shot from 27 ft,,88,102
385,4,6:40.0,,Defensive rebound by L. Aldridge,88,102
386,4,6:28.0,,D. White misses 2-pt jump shot from 15 ft,88,102
387,4,6:26.0,Defensive rebound by G. Antetokounmpo,,88,102
388,4,6:22.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,90,102
389,4,6:22.0,Shooting foul by M. Belinelli (drawn by E. Bledsoe),,90,102
390,4,6:22.0,E. Bledsoe makes free throw 1 of 1,,91,102
391,4,5:58.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by L. Aldridge),91,105
392,4,5:48.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,91,105
393,4,5:44.0,Offensive rebound by K. Middleton,,91,105
394,4,5:41.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,94,105
395,4,5:31.0,,San Antonio full timeout,94,105
396,4,5:31.0,,D. Bertāns enters the game for M. Belinelli,94,105
397,4,5:31.0,,D. DeRozan enters the game for J. Poeltl,94,105
398,4,5:19.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. White),94,107
399,4,5:09.0,E. Bledsoe misses 2-pt layup from 3 ft,,94,107
400,4,5:07.0,,Defensive rebound by D. Bertāns,94,107
401,4,4:51.0,,B. Forbes makes 2-pt jump shot from 3 ft,94,109
402,4,4:51.0,,Shooting foul by P. Connaughton (drawn by B. Forbes),94,109
403,4,4:51.0,,B. Forbes misses free throw 1 of 1,94,109
404,4,4:48.0,Defensive rebound by K. Middleton,,94,109
405,4,4:41.0,K. Middleton makes 2-pt layup from 1 ft,,96,109
406,4,4:16.0,,D. DeRozan makes 2-pt jump shot from 9 ft,96,111
407,4,4:04.0,K. Middleton makes 2-pt jump shot from 15 ft,,98,111
408,4,3:46.0,,Turnover by D. White (bad pass; steal by P. Connaughton),98,111
409,4,3:41.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,100,111
410,4,3:41.0,,San Antonio full timeout,100,111
411,4,3:34.0,,Offensive foul by D. DeRozan (drawn by K. Middleton),100,111
412,4,3:34.0,,Turnover by D. DeRozan (offensive foul),100,111
413,4,3:34.0,,M. Belinelli enters the game for B. Forbes,100,111
414,4,3:27.0,Shooting foul by D. Bertāns (drawn by B. Lopez),,100,111
415,4,3:27.0,B. Lopez makes free throw 1 of 2,,101,111
416,4,3:27.0,,P. Mills enters the game for D. White,101,111
417,4,3:27.0,B. Lopez makes free throw 2 of 2,,102,111
418,4,3:11.0,,P. Mills misses 3-pt jump shot from 23 ft,102,111
419,4,3:09.0,Defensive rebound by P. Connaughton,,102,111
420,4,2:49.0,K. Middleton misses 3-pt jump shot from 26 ft,,102,111
421,4,2:44.0,,Defensive rebound by D. DeRozan,102,111
422,4,2:34.0,,D. DeRozan makes 2-pt layup from 1 ft,102,113
423,4,2:26.0,K. Middleton misses 2-pt layup from 1 ft,,102,113
424,4,2:26.0,,Defensive rebound by M. Belinelli,102,113
425,4,2:18.0,,Personal foul by E. Bledsoe (drawn by D. DeRozan),102,113
426,4,2:05.0,,P. Mills makes 3-pt jump shot from 25 ft,102,116
427,4,1:56.0,Shooting foul by L. Aldridge (drawn by G. Antetokounmpo),,102,116
428,4,1:56.0,G. Antetokounmpo misses free throw 1 of 2,,102,116
429,4,1:56.0,Offensive rebound by Team,,102,116
430,4,1:56.0,G. Antetokounmpo makes free throw 2 of 2,,103,116
431,4,1:38.0,,Personal foul by K. Middleton (drawn by L. Aldridge),103,116
432,4,1:28.0,,D. Bertāns misses 2-pt jump shot from 11 ft,103,116
433,4,1:26.0,Defensive rebound by B. Lopez,,103,116
434,4,1:22.0,G. Antetokounmpo makes 3-pt jump shot from 24 ft,,106,116
435,4,1:08.0,,Personal foul by K. Middleton (drawn by D. DeRozan),106,116
436,4,1:08.0,,D. DeRozan makes free throw 1 of 2,106,117
437,4,1:08.0,Milwaukee full timeout,,106,117
438,4,1:08.0,D. DiVincenzo enters the game for G. Antetokounmpo,,106,117
439,4,1:08.0,P. Gasol enters the game for E. Bledsoe,,106,117
440,4,1:08.0,N. Mirotić enters the game for B. Lopez,,106,117
441,4,1:08.0,T. Snell enters the game for K. Middleton,,106,117
442,4,1:08.0,,D. DeRozan makes free throw 2 of 2,106,118
443,4,0:57.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),,109,118
444,4,0:56.0,,San Antonio full timeout,109,118
445,4,0:39.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by D. DeRozan),109,121
446,4,0:33.0,D. DiVincenzo makes 2-pt layup from 2 ft,,111,121
447,4,0:07.0,,D. Bertāns misses 3-pt jump shot from 23 ft,111,121
448,4,0:04.0,Defensive rebound by P. Gasol,,111,121
449,4,0:00.0,T. Snell makes 3-pt jump shot from 25 ft (assist by D. DiVincenzo),,114,121
