,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
386,4,5:38.0,A. Len makes 3-pt jump shot from 23 ft (assist by T. Young),,102,99
387,4,5:17.0,,K. Knox misses 3-pt jump shot from 23 ft,102,99
388,4,5:15.0,Defensive rebound by T. Young,,102,99
389,4,5:06.0,A. Len misses 2-pt layup from 2 ft,,102,99
390,4,5:04.0,,Defensive rebound by N. Vonleh,102,99
391,4,4:55.0,,N. Vonleh misses 2-pt layup from 2 ft,102,99
392,4,4:54.0,Defensive rebound by A. Len,,102,99
393,4,4:34.0,Turnover by D. Bembry (bad pass; steal by D. Dotson),,102,99
394,4,4:32.0,,Personal take foul by T. Young (drawn by E. Mudiay),102,99
395,4,4:32.0,,E. Freedom enters the game for D. Dotson,102,99
396,4,4:30.0,,E. Mudiay misses 2-pt layup from 1 ft,102,99
397,4,4:28.0,Defensive rebound by J. Collins,,102,99
398,4,4:14.0,K. Huerter misses 3-pt jump shot from 28 ft,,102,99
399,4,4:12.0,,Defensive rebound by T. Hardaway,102,99
400,4,4:00.0,,N. Vonleh misses 2-pt layup from 4 ft,102,99
401,4,3:58.0,Defensive rebound by J. Collins,,102,99
402,4,3:47.0,T. Young makes 2-pt layup from 1 ft,,104,99
403,4,3:46.0,,New York full timeout,104,99
404,4,3:46.0,K. Bazemore enters the game for K. Huerter,,104,99
405,4,3:30.0,,T. Hardaway misses 3-pt jump shot from 26 ft,104,99
406,4,3:28.0,,Offensive rebound by N. Vonleh,104,99
407,4,3:20.0,,E. Mudiay makes 2-pt jump shot from 10 ft,104,101
408,4,3:04.0,T. Young makes 2-pt layup from 1 ft,,106,101
409,4,3:04.0,Shooting foul by T. Hardaway (drawn by T. Young),,106,101
410,4,3:04.0,D. Dedmon enters the game for J. Collins,,106,101
411,4,3:04.0,,L. Thomas enters the game for N. Vonleh,106,101
412,4,3:04.0,T. Young makes free throw 1 of 1,,107,101
413,4,2:55.0,,Shooting foul by K. Bazemore (drawn by K. Knox),107,101
414,4,2:55.0,J. Collins enters the game for A. Len,,107,101
415,4,2:55.0,,F. Ntilikina enters the game for E. Freedom,107,101
416,4,2:55.0,,N. Vonleh enters the game for E. Mudiay,107,101
417,4,2:55.0,,K. Knox makes free throw 1 of 2,107,102
418,4,2:55.0,,K. Knox makes free throw 2 of 2,107,103
419,4,2:38.0,D. Bembry makes 2-pt layup at rim (assist by J. Collins),,109,103
420,4,2:29.0,,K. Knox misses 3-pt jump shot from 25 ft,109,103
421,4,2:27.0,Defensive rebound by J. Collins,,109,103
422,4,2:13.0,Turnover by T. Young (bad pass; steal by L. Thomas),,109,103
423,4,2:09.0,,T. Hardaway misses 3-pt jump shot from 25 ft,109,103
424,4,2:07.0,Defensive rebound by J. Collins,,109,103
425,4,2:07.0,Atlanta full timeout,,109,103
426,4,2:07.0,,E. Freedom enters the game for F. Ntilikina,109,103
427,4,2:07.0,,E. Mudiay enters the game for N. Vonleh,109,103
428,4,1:51.0,T. Young misses 2-pt layup from 2 ft,,109,103
429,4,1:49.0,,Defensive rebound by E. Mudiay,109,103
430,4,1:47.0,,Shooting foul by D. Dedmon (drawn by E. Mudiay),109,103
431,4,1:47.0,,E. Mudiay misses free throw 1 of 2,109,103
432,4,1:47.0,,Offensive rebound by Team,109,103
433,4,1:47.0,,E. Mudiay makes free throw 2 of 2,109,104
434,4,1:27.0,Turnover by D. Dedmon (traveling),,109,104
435,4,1:27.0,K. Huerter enters the game for D. Bembry,,109,104
436,4,1:16.0,,E. Mudiay misses 3-pt jump shot from 25 ft,109,104
437,4,1:14.0,Defensive rebound by J. Collins,,109,104
438,4,0:57.0,Personal foul by L. Thomas (drawn by K. Bazemore),,109,104
439,4,0:57.0,D. Bembry enters the game for T. Young,,109,104
440,4,0:57.0,K. Bazemore misses free throw 1 of 2,,109,104
441,4,0:57.0,Offensive rebound by Team,,109,104
442,4,0:57.0,K. Bazemore makes free throw 2 of 2,,110,104
443,4,0:57.0,,New York full timeout,110,104
444,4,0:50.0,,Personal foul by D. Dedmon (drawn by T. Hardaway),110,104
445,4,0:50.0,T. Young enters the game for D. Dedmon,,110,104
446,4,0:50.0,,N. Vonleh enters the game for E. Freedom,110,104
447,4,0:50.0,,T. Hardaway makes free throw 1 of 2,110,105
448,4,0:50.0,,T. Hardaway misses free throw 2 of 2,110,105
449,4,0:48.0,Defensive rebound by K. Bazemore,,110,105
450,4,0:48.0,Personal take foul by N. Vonleh (drawn by K. Bazemore),,110,105
451,4,0:48.0,,L. Kornet enters the game for N. Vonleh,110,105
452,4,0:48.0,K. Bazemore makes free throw 1 of 2,,111,105
453,4,0:48.0,K. Bazemore makes free throw 2 of 2,,112,105
454,4,0:41.0,,E. Mudiay makes 2-pt layup from 1 ft,112,107
455,4,0:19.0,K. Bazemore misses 2-pt jump shot from 22 ft,,112,107
456,4,0:17.0,Offensive rebound by T. Young,,112,107
457,4,0:15.0,Personal take foul by E. Mudiay (drawn by T. Young),,112,107
458,4,0:15.0,T. Young makes free throw 1 of 2,,113,107
459,4,0:15.0,T. Young makes free throw 2 of 2,,114,107
460,4,0:11.0,,E. Mudiay misses 3-pt jump shot from 25 ft,114,107
461,4,0:09.0,Defensive rebound by J. Collins,,114,107
