,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
391,4,6:27.0,,J. Williams makes 2-pt hook shot from 3 ft (assist by A. Caruso),95,91
392,4,6:01.0,J. Murray misses 2-pt jump shot from 13 ft,,95,91
393,4,5:59.0,Offensive rebound by N. Jokić,,95,91
394,4,5:49.0,G. Harris makes 2-pt layup from 2 ft,,97,91
395,4,5:49.0,Shooting foul by A. Caruso (drawn by G. Harris),,97,91
396,4,5:49.0,,R. Rondo enters the game for J. Hart,97,91
397,4,5:49.0,G. Harris makes free throw 1 of 1,,98,91
398,4,5:28.0,,M. Wagner misses 3-pt jump shot from 27 ft,98,91
399,4,5:23.0,Defensive rebound by G. Harris,,98,91
400,4,5:06.0,G. Harris makes 2-pt layup from 2 ft (assist by W. Barton),,100,91
401,4,5:06.0,,LA Lakers full timeout,100,91
402,4,5:06.0,,J. Hart enters the game for L. James,100,91
403,4,4:46.0,,M. Wagner misses 2-pt hook shot from 8 ft,100,91
404,4,4:44.0,Defensive rebound by N. Jokić,,100,91
405,4,4:28.0,N. Jokić makes 2-pt hook shot from 2 ft (assist by G. Harris),,102,91
406,4,4:12.0,,A. Caruso misses 2-pt jump shot from 16 ft,102,91
407,4,4:08.0,Defensive rebound by N. Jokić,,102,91
408,4,3:59.0,Turnover by W. Barton (bad pass; steal by R. Rondo),,102,91
409,4,3:55.0,,J. Hart misses 2-pt layup from 2 ft (block by W. Barton),102,91
410,4,3:51.0,Defensive rebound by W. Barton,,102,91
411,4,3:48.0,Personal foul by J. Hart (drawn by W. Barton),,102,91
412,4,3:48.0,W. Barton makes free throw 1 of 2,,103,91
413,4,3:48.0,,L. James enters the game for J. Williams,103,91
414,4,3:48.0,W. Barton makes free throw 2 of 2,,104,91
415,4,3:25.0,,L. James makes 2-pt dunk from 2 ft,104,93
416,4,3:07.0,Turnover by J. Murray (bad pass; steal by M. Wagner),,104,93
417,4,3:05.0,,Turnover by M. Wagner (bad pass; steal by N. Jokić),104,93
418,4,2:58.0,J. Murray makes 2-pt dunk from 1 ft (assist by W. Barton),,106,93
419,4,2:35.0,,L. James makes 2-pt layup from 2 ft,106,95
420,4,2:22.0,Personal foul by M. Wagner (drawn by N. Jokić),,106,95
421,4,2:22.0,N. Jokić makes free throw 1 of 2,,107,95
422,4,2:22.0,N. Jokić makes free throw 2 of 2,,108,95
423,4,2:21.0,,Turnover by L. James (out of bounds lost ball),108,95
424,4,2:19.0,W. Barton makes 2-pt jump shot from 2 ft (assist by N. Jokić),,110,95
425,4,2:19.0,Shooting foul by L. James (drawn by W. Barton),,110,95
426,4,2:19.0,W. Barton misses free throw 1 of 1,,110,95
427,4,2:16.0,,Defensive rebound by L. James,110,95
428,4,2:13.0,,Turnover by L. James (traveling),110,95
429,4,2:13.0,,I. Bonga enters the game for L. James,110,95
430,4,2:13.0,,J. Williams enters the game for R. Rondo,110,95
431,4,2:00.0,W. Barton misses 3-pt jump shot from 25 ft,,110,95
432,4,1:56.0,Offensive rebound by P. Millsap,,110,95
433,4,1:47.0,J. Murray misses 2-pt jump shot from 9 ft,,110,95
434,4,1:44.0,,Defensive rebound by I. Bonga,110,95
435,4,1:38.0,,A. Caruso makes 2-pt layup from 3 ft (assist by I. Bonga),110,97
436,4,1:26.0,J. Murray makes 3-pt jump shot from 27 ft,,113,97
437,4,1:11.0,,M. Wagner misses 3-pt jump shot from 27 ft,113,97
438,4,1:08.0,Defensive rebound by N. Jokić,,113,97
439,4,0:50.0,J. Murray makes 2-pt layup from 2 ft (assist by P. Millsap),,115,97
440,4,0:48.0,,Personal take foul by G. Harris (drawn by A. Caruso),115,97
441,4,0:48.0,T. Craig enters the game for W. Barton,,115,97
442,4,0:48.0,J. Hernangómez enters the game for G. Harris,,115,97
443,4,0:48.0,M. Morris enters the game for N. Jokić,,115,97
444,4,0:48.0,J. Vanderbilt enters the game for P. Millsap,,115,97
445,4,0:48.0,T. Welsh enters the game for J. Murray,,115,97
446,4,0:39.0,,Turnover by I. Bonga (lost ball; steal by T. Craig),115,97
447,4,0:19.0,T. Welsh misses 2-pt hook shot from 16 ft,,115,97
448,4,0:15.0,,Defensive rebound by J. Williams,115,97
449,4,0:05.0,,Shooting foul by J. Hernangómez (drawn by I. Bonga),115,97
450,4,0:05.0,,I. Bonga makes free throw 1 of 2,115,98
451,4,0:05.0,,I. Bonga makes free throw 2 of 2,115,99
