,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
378,4,7:56.0,C. Felício makes free throw 1 of 1,,94,95
379,4,7:44.0,,C. Randle makes 2-pt layup from 2 ft,94,97
380,4,7:44.0,,Shooting foul by R. Arcidiacono (drawn by C. Randle),94,97
381,4,7:44.0,,C. Randle misses free throw 1 of 1,94,97
382,4,7:42.0,Defensive rebound by J. Sampson,,94,97
383,4,7:32.0,R. Arcidiacono makes 2-pt jump shot from 15 ft,,96,97
384,4,7:22.0,,Personal foul by B. Sampson (drawn by C. Randle),96,97
385,4,7:15.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by C. Randle),96,99
386,4,6:57.0,R. Alkins misses 2-pt jump shot from 14 ft,,96,99
387,4,6:54.0,Offensive rebound by R. Arcidiacono,,96,99
388,4,6:43.0,J. Sampson makes 2-pt hook shot from 4 ft (assist by R. Alkins),,98,99
389,4,6:30.0,,C. Randle misses 3-pt jump shot from 26 ft,98,99
390,4,6:26.0,Defensive rebound by R. Alkins,,98,99
391,4,6:12.0,B. Sampson misses 2-pt layup from 8 ft,,98,99
392,4,6:10.0,,Defensive rebound by T. Bryant,98,99
393,4,6:04.0,,T. Bryant makes 2-pt layup from 1 ft (assist by J. McRae),98,101
394,4,6:04.0,,Shooting foul by C. Felício (drawn by T. Bryant),98,101
395,4,6:04.0,S. Harrison enters the game for R. Arcidiacono,,98,101
396,4,6:04.0,W. Lemon enters the game for B. Sampson,,98,101
397,4,6:04.0,,T. Bryant makes free throw 1 of 1,98,102
398,4,5:40.0,W. Lemon makes 2-pt layup from 2 ft (assist by C. Felício),,100,102
399,4,5:39.0,,Washington full timeout,100,102
400,4,5:18.0,,J. McRae misses 3-pt jump shot from 31 ft,100,102
401,4,5:14.0,Defensive rebound by C. Felício,,100,102
402,4,5:02.0,J. Sampson misses 2-pt layup from 4 ft,,100,102
403,4,5:00.0,,Defensive rebound by T. Bryant,100,102
404,4,4:44.0,,T. Brown misses 3-pt jump shot from 26 ft,100,102
405,4,4:42.0,,Offensive rebound by Team,100,102
406,4,4:35.0,,C. Randle makes 2-pt layup from 3 ft (assist by T. Bryant),100,104
407,4,4:21.0,R. Alkins misses 3-pt jump shot from 23 ft,,100,104
408,4,4:15.0,,Defensive rebound by T. Bryant,100,104
409,4,4:02.0,,S. Dekker misses 3-pt jump shot from 27 ft,100,104
410,4,3:57.0,Defensive rebound by R. Alkins,,100,104
411,4,3:37.0,J. Sampson makes 2-pt hook shot from 11 ft (assist by W. Lemon),,102,104
412,4,3:24.0,,T. Bryant makes 2-pt layup from 2 ft (assist by J. McRae),102,106
413,4,3:14.0,W. Lemon makes 2-pt layup from 1 ft,,104,106
414,4,3:14.0,,Washington full timeout,104,106
415,4,2:54.0,,T. Bryant makes 2-pt layup from 1 ft (assist by J. McRae),104,108
416,4,2:54.0,,Shooting foul by R. Alkins (drawn by T. Bryant),104,108
417,4,2:54.0,,T. Bryant makes free throw 1 of 1,104,109
418,4,2:32.0,W. Lemon misses 2-pt jump shot from 11 ft,,104,109
419,4,2:30.0,Offensive rebound by C. Felício,,104,109
420,4,2:30.0,Personal foul by S. Dekker (drawn by C. Felício),,104,109
421,4,2:23.0,S. Harrison makes 3-pt jump shot from 26 ft (assist by W. Lemon),,107,109
422,4,2:02.0,,T. Brown misses 2-pt jump shot from 8 ft,107,109
423,4,2:00.0,Defensive rebound by C. Felício,,107,109
424,4,1:45.0,S. Harrison makes 2-pt layup from 7 ft (assist by W. Lemon),,109,109
425,4,1:32.0,,S. Dekker makes 3-pt jump shot from 26 ft (assist by T. Bryant),109,112
426,4,1:22.0,W. Lemon misses 2-pt layup from 4 ft (block by T. Bryant),,109,112
427,4,1:22.0,,Defensive rebound by Team,109,112
428,4,1:02.0,,Turnover by J. McRae (step out of bounds),109,112
429,4,0:55.0,S. Harrison makes 2-pt layup from 2 ft,,111,112
430,4,0:41.0,,T. Bryant misses 2-pt layup from 7 ft,111,112
431,4,0:38.0,Defensive rebound by W. Lemon,,111,112
432,4,0:36.0,Chicago full timeout,,111,112
433,4,0:30.0,W. Lemon makes 2-pt layup from 2 ft,,113,112
434,4,0:14.0,,J. McRae misses 2-pt jump shot from 6 ft (block by S. Harrison),113,112
435,4,0:14.0,,Offensive rebound by Team,113,112
436,4,0:14.0,,Washington full timeout,113,112
437,4,0:12.0,,Shooting foul by S. Harrison (drawn by C. Randle),113,112
438,4,0:12.0,,C. Randle makes free throw 1 of 2,113,113
439,4,0:12.0,,C. Randle makes free throw 2 of 2,113,114
440,4,0:12.0,Chicago full timeout,,113,114
441,4,0:06.0,Personal take foul by J. McRae (drawn by S. Harrison),,113,114
442,4,0:01.0,Shooting foul by C. Randle (drawn by W. Lemon),,113,114
443,4,0:01.0,W. Lemon makes free throw 1 of 2,,114,114
444,4,0:01.0,W. Lemon makes free throw 2 of 2,,115,114
445,4,0:01.0,,Washington full timeout,115,114
446,4,0:00.0,,J. McRae misses 3-pt jump shot from 27 ft,115,114
447,4,0:00.0,,Offensive rebound by Team,115,114
