,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHOENIX_ACTION,ORLANDO_SCORE,PHOENIX_SCORE
387,4,3:06.0,Shooting foul by J. Crawford (drawn by D. Augustin),,93,81
388,4,3:06.0,E. Fournier enters the game for J. Isaac,,93,81
389,4,3:06.0,D. Augustin makes free throw 1 of 1,,94,81
390,4,2:48.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by J. Crawford),94,83
391,4,2:27.0,D. Augustin makes 2-pt layup at rim (assist by N. Vučević),,96,83
392,4,2:16.0,,J. Crawford misses 2-pt jump shot from 15 ft,96,83
393,4,2:14.0,Defensive rebound by N. Vučević,,96,83
394,4,2:00.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by E. Fournier),,98,83
395,4,2:00.0,,Phoenix full timeout,98,83
396,4,2:00.0,,T. Daniels enters the game for E. Okobo,98,83
397,4,1:53.0,,Turnover by T. Daniels (bad pass; steal by E. Fournier),98,83
398,4,1:37.0,Shooting foul by D. Ayton (drawn by N. Vučević),,98,83
399,4,1:37.0,N. Vučević misses free throw 1 of 2,,98,83
400,4,1:37.0,Offensive rebound by Team,,98,83
401,4,1:37.0,N. Vučević makes free throw 2 of 2,,99,83
402,4,1:22.0,,J. Jackson makes 2-pt layup at rim (assist by T. Ariza),99,85
403,4,1:07.0,N. Vučević misses 2-pt hook shot from 5 ft,,99,85
404,4,1:05.0,,Defensive rebound by D. Ayton,99,85
405,4,0:51.0,,J. Jackson misses 2-pt jump shot from 22 ft,99,85
406,4,0:48.0,Defensive rebound by N. Vučević,,99,85
407,4,0:31.0,N. Vučević misses 3-pt jump shot from 26 ft,,99,85
408,4,0:28.0,,Defensive rebound by D. Ayton,99,85
409,4,0:23.0,,T. Daniels misses 3-pt jump shot from 24 ft,99,85
410,4,0:21.0,Defensive rebound by D. Augustin,,99,85
