,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
385,4,6:24.0,,G. Green misses 3-pt jump shot from 26 ft,98,133
386,4,6:21.0,Defensive rebound by D. Melton,,98,133
387,4,6:16.0,D. Melton makes 2-pt layup from 1 ft,,100,133
388,4,5:58.0,,K. Faried misses 3-pt jump shot from 25 ft,100,133
389,4,5:56.0,Defensive rebound by D. Melton,,100,133
390,4,5:51.0,J. Crawford misses 3-pt jump shot from 26 ft,,100,133
391,4,5:48.0,Offensive rebound by M. Bridges,,100,133
392,4,5:46.0,D. Bender misses 3-pt jump shot from 25 ft,,100,133
393,4,5:43.0,,Defensive rebound by G. Clark,100,133
394,4,5:31.0,,I. Shumpert makes 2-pt jump shot from 20 ft,100,135
395,4,5:19.0,D. Melton misses 2-pt layup from 2 ft,,100,135
396,4,5:18.0,,Defensive rebound by I. Shumpert,100,135
397,4,5:18.0,J. Fredette enters the game for T. Daniels,,100,135
398,4,5:18.0,,C. Chiozza enters the game for I. Shumpert,100,135
399,4,4:59.0,,C. Chiozza misses 3-pt jump shot from 25 ft,100,135
400,4,4:53.0,,Offensive rebound by K. Faried,100,135
401,4,4:53.0,,K. Faried makes 2-pt layup at rim,100,137
402,4,4:42.0,Turnover by J. Crawford (bad pass; steal by A. Rivers),,100,137
403,4,4:34.0,,G. Clark misses 3-pt jump shot from 27 ft,100,137
404,4,4:32.0,Defensive rebound by Team,,100,137
405,4,4:32.0,Phoenix full timeout,,100,137
406,4,4:32.0,E. Okobo enters the game for D. Bender,,100,137
407,4,4:32.0,R. Spalding enters the game for J. Crawford,,100,137
408,4,4:08.0,E. Okobo misses 3-pt jump shot from 25 ft,,100,137
409,4,4:05.0,Offensive rebound by J. Fredette,,100,137
410,4,3:59.0,E. Okobo makes 2-pt jump shot from 3 ft (assist by D. Melton),,102,137
411,4,3:43.0,,G. Green makes 2-pt layup from 1 ft (assist by C. Chiozza),102,139
412,4,3:32.0,J. Fredette misses 3-pt jump shot from 23 ft (block by C. Chiozza),,102,139
413,4,3:32.0,Offensive rebound by Team,,102,139
414,4,3:25.0,E. Okobo makes 2-pt layup from 3 ft,,104,139
415,4,3:04.0,,G. Clark makes 3-pt jump shot from 25 ft,104,142
416,4,2:53.0,D. Melton makes 2-pt dunk from 1 ft (assist by E. Okobo),,106,142
417,4,2:38.0,,A. Rivers makes 2-pt layup from 2 ft,106,144
418,4,2:38.0,,Shooting foul by R. Spalding (drawn by A. Rivers),106,144
419,4,2:38.0,,A. Rivers misses free throw 1 of 1,106,144
420,4,2:38.0,Defensive rebound by D. Melton,,106,144
421,4,2:14.0,D. Melton makes 2-pt layup from 3 ft (assist by J. Fredette),,108,144
422,4,2:00.0,,G. Green misses 3-pt jump shot from 25 ft,108,144
423,4,1:59.0,,Offensive rebound by K. Faried,108,144
424,4,1:59.0,,K. Faried makes 2-pt layup from 1 ft,108,146
425,4,1:52.0,E. Okobo misses 2-pt layup from 2 ft (block by K. Faried),,108,146
426,4,1:49.0,,Defensive rebound by C. Chiozza,108,146
427,4,1:44.0,,A. Rivers misses 3-pt jump shot from 23 ft,108,146
428,4,1:42.0,,Offensive rebound by G. Clark,108,146
429,4,1:39.0,,G. Green misses 3-pt jump shot from 26 ft,108,146
430,4,1:39.0,,Offensive rebound by G. Clark,108,146
431,4,1:34.0,,G. Clark misses 3-pt jump shot from 25 ft,108,146
432,4,1:31.0,Defensive rebound by R. Spalding,,108,146
433,4,1:27.0,D. Melton makes 2-pt layup from 2 ft,,110,146
434,4,1:27.0,Shooting foul by G. Green (drawn by D. Melton),,110,146
435,4,1:27.0,D. Melton makes free throw 1 of 1,,111,146
436,4,1:16.0,,Personal foul by R. Spalding (drawn by A. Rivers),111,146
437,4,1:09.0,,A. Rivers makes 3-pt jump shot from 25 ft,111,149
438,4,0:56.0,E. Okobo makes 2-pt dunk from 1 ft (assist by D. Melton),,113,149
439,4,0:39.0,,A. Rivers misses 3-pt jump shot from 25 ft,113,149
440,4,0:37.0,Defensive rebound by Team,,113,149
441,4,0:21.0,R. Spalding misses 3-pt jump shot from 27 ft,,113,149
442,4,0:18.0,,Defensive rebound by G. Green,113,149
