,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
393,4,3:42.0,M. Harkless misses 2-pt jump shot from 7 ft,,95,102
394,4,3:42.0,Offensive rebound by Team,,95,102
395,4,3:32.0,D. Lillard misses 2-pt layup from 2 ft,,95,102
396,4,3:31.0,,Defensive rebound by C. Paul,95,102
397,4,3:30.0,,Personal foul by J. Nurkić (drawn by C. Paul),95,102
398,4,3:07.0,,J. Harden misses 3-pt jump shot from 24 ft,95,102
399,4,3:06.0,Defensive rebound by Team,,95,102
400,4,2:56.0,C. McCollum misses 3-pt jump shot from 26 ft,,95,102
401,4,2:56.0,Offensive rebound by Team,,95,102
402,4,2:56.0,,Loose ball foul by N. Hilário (drawn by J. Nurkić),95,102
403,4,2:56.0,J. Nurkić makes free throw 1 of 2,,96,102
404,4,2:56.0,J. Nurkić makes free throw 2 of 2,,97,102
405,4,2:32.0,,E. Gordon makes 2-pt layup from 1 ft (assist by C. Paul),97,104
406,4,2:21.0,C. McCollum makes 2-pt jump shot from 8 ft,,99,104
407,4,2:06.0,,Shooting foul by M. Harkless (drawn by J. Harden),99,104
408,4,2:06.0,,J. Harden misses free throw 1 of 2,99,104
409,4,2:06.0,,Offensive rebound by Team,99,104
410,4,2:06.0,,J. Harden makes free throw 2 of 2,99,105
411,4,1:56.0,M. Harkless misses 3-pt jump shot from 22 ft,,99,105
412,4,1:55.0,,Defensive rebound by C. Paul,99,105
413,4,1:52.0,,Personal foul by D. Lillard (drawn by C. Paul),99,105
414,4,1:52.0,,C. Paul makes free throw 1 of 2,99,106
415,4,1:52.0,,C. Paul makes free throw 2 of 2,99,107
416,4,1:41.0,D. Lillard misses 2-pt layup from 1 ft,,99,107
417,4,1:38.0,,Defensive rebound by C. Paul,99,107
418,4,1:38.0,,Personal take foul by J. Nurkić (drawn by C. Paul),99,107
419,4,1:38.0,,C. Paul makes free throw 1 of 2,99,108
420,4,1:38.0,M. Leonard enters the game for J. Nurkić,,99,108
421,4,1:38.0,,C. Paul makes free throw 2 of 2,99,109
422,4,1:29.0,D. Lillard misses 2-pt layup from 1 ft,,99,109
423,4,1:28.0,Offensive rebound by A. Aminu,,99,109
424,4,1:27.0,A. Aminu makes 2-pt dunk at rim,,101,109
425,4,1:12.0,,Shooting foul by D. Lillard (drawn by C. Paul),101,109
426,4,1:12.0,,C. Paul makes free throw 1 of 2,101,110
427,4,1:12.0,,C. Paul makes free throw 2 of 2,101,111
428,4,1:10.0,,Violation by Team (kicked ball),101,111
429,4,1:08.0,Personal foul by C. Paul (drawn by C. McCollum),,101,111
430,4,1:08.0,C. McCollum makes free throw 1 of 2,,102,111
431,4,1:08.0,C. McCollum misses free throw 2 of 2,,102,111
432,4,1:08.0,,Defensive rebound by J. Harden,102,111
433,4,0:47.0,,E. Gordon misses 3-pt jump shot from 23 ft,102,111
434,4,0:46.0,,Offensive rebound by E. Gordon,102,111
435,4,0:34.0,,C. Paul misses 2-pt jump shot from 5 ft,102,111
436,4,0:33.0,,Offensive rebound by C. Paul,102,111
437,4,0:31.0,,C. Paul misses 2-pt layup from 3 ft (block by M. Harkless),102,111
438,4,0:29.0,Defensive rebound by A. Aminu,,102,111
439,4,0:24.0,M. Harkless makes 2-pt dunk from 2 ft (assist by M. Leonard),,104,111
