,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
380,4,3:50.0,,Defensive rebound by M. Bridges,86,115
381,4,3:37.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Bacon),86,118
382,4,3:20.0,J. Smith makes 3-pt jump shot from 27 ft,,89,118
383,4,3:07.0,,Turnover by M. Monk (bad pass; steal by J. Smith),89,118
384,4,3:07.0,Personal foul by M. Bridges (drawn by D. Nwaba),,89,118
385,4,3:07.0,,Charlotte full timeout,89,118
386,4,3:07.0,D. Nwaba misses free throw 1 of 2,,89,118
387,4,3:07.0,Offensive rebound by Team,,89,118
388,4,3:07.0,D. Nwaba makes free throw 2 of 2,,90,118
389,4,2:50.0,,Shooting foul by A. Žižić (drawn by D. Bacon),90,118
390,4,2:50.0,,D. Bacon makes free throw 1 of 2,90,119
391,4,2:50.0,,D. Bacon makes free throw 2 of 2,90,120
392,4,2:35.0,A. Žižić misses 2-pt hook shot from 5 ft,,90,120
393,4,2:32.0,,Defensive rebound by F. Kaminsky,90,120
394,4,2:27.0,,M. Monk makes 2-pt jump shot from 20 ft,90,122
395,4,2:04.0,A. Žižić makes 2-pt hook shot from 5 ft,,92,122
396,4,1:49.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by M. Monk),92,124
397,4,1:30.0,J. Smith misses 2-pt jump shot from 13 ft,,92,124
398,4,1:28.0,,Defensive rebound by D. Bacon,92,124
399,4,1:15.0,,M. Monk misses 2-pt jump shot from 7 ft,92,124
400,4,1:13.0,Defensive rebound by A. Žižić,,92,124
401,4,1:08.0,D. Nwaba misses 2-pt layup from 5 ft (block by B. Biyombo),,92,124
402,4,1:05.0,,Defensive rebound by M. Bridges,92,124
403,4,0:59.0,,M. Bridges misses 3-pt jump shot from 26 ft,92,124
404,4,0:56.0,Defensive rebound by D. Nwaba,,92,124
405,4,0:47.0,Shooting foul by M. Monk (drawn by C. Sexton),,92,124
406,4,0:47.0,C. Sexton makes free throw 1 of 2,,93,124
407,4,0:47.0,C. Sexton makes free throw 2 of 2,,94,124
408,4,0:26.0,,M. Monk makes 2-pt jump shot from 17 ft,94,126
409,4,0:09.0,K. Korver misses 3-pt jump shot from 24 ft,,94,126
410,4,0:07.0,,Defensive rebound by M. Monk,94,126
