,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
379,4,11:22.0,,Turnover by L. Stephenson (bad pass; steal by T. Wallace),84,80
380,4,11:16.0,T. Wallace makes 2-pt hook shot from 10 ft (assist by P. Beverley),,86,80
381,4,11:15.0,,LA Lakers full timeout,86,80
382,4,11:15.0,,L. Ball enters the game for L. Stephenson,86,80
383,4,11:06.0,,Personal foul by P. Beverley (drawn by L. Ball),86,80
384,4,10:56.0,,I. Zubac misses 2-pt hook shot from 9 ft,86,80
385,4,10:52.0,Defensive rebound by L. Williams,,86,80
386,4,10:47.0,L. Williams makes 2-pt layup from 2 ft,,88,80
387,4,10:41.0,,Offensive foul by I. Zubac (drawn by P. Beverley),88,80
388,4,10:41.0,,Turnover by I. Zubac (offensive foul),88,80
389,4,10:34.0,Shooting foul by J. Hart (drawn by L. Williams),,88,80
390,4,10:34.0,L. Williams makes free throw 1 of 3,,89,80
391,4,10:34.0,L. Williams makes free throw 2 of 3,,90,80
392,4,10:34.0,L. Williams makes free throw 3 of 3,,91,80
393,4,10:25.0,,J. Hart misses 3-pt jump shot from 25 ft,91,80
394,4,10:21.0,Defensive rebound by T. Wallace,,91,80
395,4,10:06.0,M. Harrell makes 2-pt hook shot from 9 ft,,93,80
396,4,9:48.0,,Turnover by J. Hart (lost ball; steal by T. Wallace),93,80
397,4,9:45.0,Shooting foul by K. Caldwell-Pope (drawn by S. Thornwell),,93,80
398,4,9:45.0,S. Thornwell makes free throw 1 of 2,,94,80
399,4,9:45.0,,LA Lakers full timeout,94,80
400,4,9:45.0,,T. Chandler enters the game for K. Caldwell-Pope,94,80
401,4,9:45.0,,K. Kuzma enters the game for I. Zubac,94,80
402,4,9:45.0,S. Thornwell makes free throw 2 of 2,,95,80
403,4,9:36.0,,Shooting foul by M. Harrell (drawn by T. Chandler),95,80
404,4,9:36.0,,T. Chandler makes free throw 1 of 2,95,81
405,4,9:36.0,,T. Chandler misses free throw 2 of 2,95,81
406,4,9:33.0,Defensive rebound by M. Harrell,,95,81
407,4,9:14.0,S. Thornwell makes 2-pt hook shot from 5 ft,,97,81
408,4,9:05.0,,J. Hart misses 3-pt jump shot from 23 ft,97,81
409,4,8:59.0,Defensive rebound by S. Thornwell,,97,81
410,4,8:55.0,P. Beverley misses 3-pt jump shot from 23 ft,,97,81
411,4,8:53.0,,Defensive rebound by J. Hart,97,81
412,4,8:45.0,,K. Kuzma misses 3-pt jump shot from 25 ft,97,81
413,4,8:41.0,Defensive rebound by T. Wallace,,97,81
414,4,8:34.0,T. Wallace misses 2-pt jump shot from 12 ft,,97,81
415,4,8:28.0,Offensive rebound by M. Harrell,,97,81
416,4,8:28.0,M. Harrell misses 2-pt layup from 1 ft,,97,81
417,4,8:28.0,,Defensive rebound by B. Ingram,97,81
418,4,8:22.0,,Personal foul by T. Wallace (drawn by B. Ingram),97,81
419,4,8:22.0,,B. Ingram misses free throw 1 of 2,97,81
420,4,8:22.0,,Offensive rebound by Team,97,81
421,4,8:22.0,,B. Ingram misses free throw 2 of 2,97,81
422,4,8:20.0,Defensive rebound by T. Wallace,,97,81
423,4,8:09.0,L. Williams misses 2-pt jump shot from 6 ft,,97,81
424,4,8:07.0,,Defensive rebound by K. Kuzma,97,81
425,4,8:04.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by K. Kuzma),97,84
426,4,8:02.0,LA Clippers full timeout,,97,84
427,4,8:02.0,D. Gallinari enters the game for T. Wallace,,97,84
428,4,7:41.0,M. Harrell misses 2-pt jump shot from 4 ft,,97,84
429,4,7:38.0,,Defensive rebound by B. Ingram,97,84
430,4,7:34.0,,Turnover by L. Ball (bad pass; steal by S. Thornwell),97,84
431,4,7:29.0,P. Beverley misses 3-pt jump shot from 23 ft,,97,84
432,4,7:25.0,,Defensive rebound by T. Chandler,97,84
433,4,7:21.0,,L. Ball makes 3-pt jump shot from 26 ft (assist by K. Kuzma),97,87
434,4,7:02.0,M. Harrell makes 2-pt hook shot from 5 ft,,99,87
435,4,6:49.0,,L. Ball misses 3-pt jump shot from 26 ft,99,87
436,4,6:46.0,Defensive rebound by S. Thornwell,,99,87
437,4,6:40.0,L. Williams makes 2-pt jump shot from 13 ft,,101,87
438,4,6:27.0,,B. Ingram misses 3-pt jump shot from 27 ft,101,87
439,4,6:27.0,,Offensive rebound by T. Chandler,101,87
440,4,6:21.0,,K. Kuzma makes 2-pt jump shot from 10 ft,101,89
441,4,5:59.0,S. Thornwell misses 2-pt layup from 4 ft,,101,89
442,4,5:57.0,,Defensive rebound by T. Chandler,101,89
443,4,5:54.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by L. Ball),101,91
444,4,5:37.0,Offensive foul by M. Harrell (drawn by K. Kuzma),,101,91
445,4,5:37.0,Turnover by M. Harrell (offensive foul),,101,91
446,4,5:37.0,A. Bradley enters the game for P. Beverley,,101,91
447,4,5:37.0,T. Harris enters the game for S. Thornwell,,101,91
448,4,5:24.0,,Turnover by L. Ball (bad pass),101,91
449,4,5:10.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by T. Harris),,104,91
450,4,5:09.0,,LA Lakers full timeout,104,91
451,4,5:09.0,S. Gilgeous-Alexander enters the game for M. Harrell,,104,91
452,4,5:09.0,,K. Caldwell-Pope enters the game for T. Chandler,104,91
453,4,5:00.0,,Shooting foul by A. Bradley (drawn by B. Ingram),104,91
454,4,5:00.0,,B. Ingram makes free throw 1 of 2,104,92
455,4,5:00.0,,B. Ingram makes free throw 2 of 2,104,93
456,4,4:42.0,T. Harris makes 2-pt jump shot from 16 ft,,106,93
457,4,4:41.0,Technical foul by L. Walton,,106,93
458,4,4:41.0,D. Gallinari makes technical free throw,,107,93
459,4,4:41.0,,Technical foul by J. Hart,107,93
460,4,4:41.0,D. Gallinari makes technical free throw,,108,93
461,4,4:41.0,,Technical foul by J. Hart,108,93
462,4,4:41.0,D. Gallinari makes technical free throw,,109,93
463,4,4:41.0,,J. Hart ejected from game,109,93
464,4,4:41.0,,L. Stephenson enters the game for J. Hart,109,93
465,4,4:25.0,,K. Kuzma makes 2-pt dunk from 1 ft (assist by L. Ball),109,95
466,4,3:59.0,T. Harris misses 2-pt jump shot from 13 ft,,109,95
467,4,3:57.0,,Defensive rebound by B. Ingram,109,95
468,4,3:54.0,,B. Ingram makes 2-pt layup from 2 ft,109,97
469,4,3:54.0,,Shooting foul by T. Harris (drawn by B. Ingram),109,97
470,4,3:54.0,,B. Ingram makes free throw 1 of 1,109,98
471,4,3:33.0,A. Bradley misses 3-pt jump shot from 23 ft,,109,98
472,4,3:30.0,,Defensive rebound by K. Caldwell-Pope,109,98
473,4,3:21.0,,K. Kuzma misses 3-pt jump shot from 26 ft,109,98
474,4,3:18.0,Defensive rebound by L. Williams,,109,98
475,4,3:04.0,L. Williams misses 2-pt jump shot from 21 ft,,109,98
476,4,3:02.0,,Defensive rebound by Team,109,98
477,4,3:02.0,M. Harrell enters the game for S. Gilgeous-Alexander,,109,98
478,4,3:02.0,LA Clippers full timeout,,109,98
479,4,2:44.0,,L. Stephenson makes 2-pt layup from 2 ft,109,100
480,4,2:23.0,L. Williams makes 3-pt jump shot from 26 ft (assist by A. Bradley),,112,100
481,4,2:08.0,,L. Stephenson misses 3-pt jump shot from 23 ft,112,100
482,4,2:07.0,Defensive rebound by Team,,112,100
483,4,2:07.0,,Loose ball foul by B. Ingram (drawn by D. Gallinari),112,100
484,4,1:54.0,Shooting foul by K. Kuzma (drawn by T. Harris),,112,100
485,4,1:54.0,T. Harris makes free throw 1 of 2,,113,100
486,4,1:54.0,T. Harris makes free throw 2 of 2,,114,100
487,4,1:45.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by L. Stephenson),114,103
488,4,1:29.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,116,103
489,4,1:18.0,,L. Stephenson misses 2-pt jump shot from 19 ft,116,103
490,4,1:14.0,,Offensive rebound by L. Stephenson,116,103
491,4,1:08.0,,Turnover by L. Stephenson (lost ball; steal by A. Bradley),116,103
492,4,0:50.0,Shooting foul by L. Stephenson (drawn by L. Williams),,116,103
493,4,0:50.0,L. Williams makes free throw 1 of 2,,117,103
494,4,0:50.0,L. Williams makes free throw 2 of 2,,118,103
495,4,0:43.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Ball),118,106
496,4,0:43.0,,Shooting foul by L. Williams (drawn by K. Caldwell-Pope),118,106
497,4,0:43.0,,K. Caldwell-Pope makes free throw 1 of 1,118,107
498,4,0:21.0,D. Gallinari misses 2-pt layup from 2 ft,,118,107
499,4,0:18.0,Offensive rebound by T. Harris,,118,107
500,4,0:07.0,Turnover by Team (shot clock),,118,107
501,4,0:02.0,,L. Stephenson misses 3-pt jump shot from 28 ft,118,107
502,4,0:02.0,Defensive rebound by L. Williams,,118,107
