,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
384,4,5:16.0,E. Mudiay misses 2-pt jump shot from 8 ft,,86,99
385,4,5:13.0,,Defensive rebound by B. Bogdanović,86,99
386,4,5:03.0,,Offensive foul by T. Young (drawn by D. Jordan),86,99
387,4,5:03.0,,Turnover by T. Young (offensive foul),86,99
388,4,5:03.0,N. Vonleh enters the game for K. Knox,,86,99
389,4,4:46.0,Shooting foul by M. Turner (drawn by E. Mudiay),,86,99
390,4,4:46.0,E. Mudiay makes free throw 1 of 2,,87,99
391,4,4:46.0,E. Mudiay makes free throw 2 of 2,,88,99
392,4,4:38.0,,Turnover by C. Joseph (bad pass; steal by N. Vonleh),88,99
393,4,4:27.0,D. Dotson misses 2-pt layup from 2 ft,,88,99
394,4,4:26.0,,Defensive rebound by M. Turner,88,99
395,4,4:21.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,88,99
396,4,4:18.0,Defensive rebound by D. Dotson,,88,99
397,4,4:10.0,D. Dotson misses 2-pt jump shot from 6 ft,,88,99
398,4,4:09.0,,Defensive rebound by M. Turner,88,99
399,4,4:00.0,,M. Turner misses 3-pt jump shot from 27 ft,88,99
400,4,3:57.0,Defensive rebound by D. Smith,,88,99
401,4,3:48.0,Offensive foul by N. Vonleh (drawn by C. Joseph),,88,99
402,4,3:48.0,Turnover by N. Vonleh (offensive foul),,88,99
403,4,3:48.0,,Indiana full timeout,88,99
404,4,3:48.0,,D. Collison enters the game for C. Joseph,88,99
405,4,3:32.0,,W. Matthews misses 2-pt jump shot from 12 ft,88,99
406,4,3:29.0,Defensive rebound by D. Jordan,,88,99
407,4,3:12.0,Offensive foul by D. Smith (drawn by T. Young),,88,99
408,4,3:12.0,Turnover by D. Smith (offensive foul),,88,99
409,4,2:54.0,,B. Bogdanović misses 2-pt layup from 2 ft (block by E. Mudiay),88,99
410,4,2:54.0,,Offensive rebound by Team,88,99
411,4,2:53.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,88,99
412,4,2:50.0,Defensive rebound by D. Jordan,,88,99
413,4,2:46.0,D. Dotson makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,91,99
414,4,2:31.0,,M. Turner misses 2-pt jump shot from 20 ft,91,99
415,4,2:28.0,Defensive rebound by D. Smith,,91,99
416,4,2:17.0,Shooting foul by B. Bogdanović (drawn by E. Mudiay),,91,99
417,4,2:17.0,E. Mudiay makes free throw 1 of 2,,92,99
418,4,2:17.0,E. Mudiay makes free throw 2 of 2,,93,99
419,4,2:02.0,,M. Turner misses 2-pt jump shot from 20 ft,93,99
420,4,1:56.0,Defensive rebound by E. Mudiay,,93,99
421,4,1:43.0,D. Dotson misses 3-pt jump shot from 27 ft,,93,99
422,4,1:40.0,,Defensive rebound by B. Bogdanović,93,99
423,4,1:21.0,,D. Collison misses 2-pt jump shot from 3 ft,93,99
424,4,1:20.0,,Offensive rebound by D. Collison,93,99
425,4,1:19.0,,W. Matthews misses 3-pt jump shot from 23 ft,93,99
426,4,1:16.0,Defensive rebound by D. Jordan,,93,99
427,4,1:10.0,New York full timeout,,93,99
428,4,1:02.0,N. Vonleh misses 3-pt jump shot from 27 ft,,93,99
429,4,0:59.0,,Defensive rebound by D. Collison,93,99
430,4,0:46.0,,D. Collison misses 2-pt layup from 1 ft,93,99
431,4,0:44.0,Defensive rebound by D. Dotson,,93,99
432,4,0:41.0,Shooting foul by W. Matthews (drawn by D. Dotson),,93,99
433,4,0:41.0,D. Dotson makes free throw 1 of 2,,94,99
434,4,0:41.0,D. Dotson makes free throw 2 of 2,,95,99
435,4,0:41.0,,Indiana full timeout,95,99
436,4,0:24.0,,D. Collison makes 2-pt jump shot from 16 ft,95,101
437,4,0:24.0,New York full timeout,,95,101
438,4,0:19.0,E. Mudiay makes 3-pt jump shot from 28 ft (assist by N. Vonleh),,98,101
439,4,0:19.0,,Indiana full timeout,98,101
440,4,0:19.0,,D. McDermott enters the game for T. Young,98,101
441,4,0:16.0,,Personal take foul by N. Vonleh (drawn by D. Collison),98,101
442,4,0:16.0,,D. Collison makes free throw 1 of 2,98,102
443,4,0:16.0,,T. Young enters the game for D. McDermott,98,102
444,4,0:16.0,,D. Collison makes free throw 2 of 2,98,103
445,4,0:09.0,D. Dotson misses 3-pt jump shot from 30 ft,,98,103
446,4,0:06.0,,Defensive rebound by D. Collison,98,103
