,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MIAMI_ACTION,SAN ANTONIO_SCORE,MIAMI_SCORE
379,4,9:13.0,Shooting foul by J. Richardson (drawn by D. DeRozan),,69,85
380,4,9:13.0,D. DeRozan makes free throw 1 of 2,,70,85
381,4,9:13.0,D. DeRozan makes free throw 2 of 2,,71,85
382,4,9:03.0,,Miami full timeout,71,85
383,4,8:54.0,,B. Adebayo misses 2-pt layup from 3 ft,71,85
384,4,8:52.0,Defensive rebound by D. Cunningham,,71,85
385,4,8:44.0,D. DeRozan misses 3-pt jump shot from 26 ft,,71,85
386,4,8:44.0,,Defensive rebound by B. Adebayo,71,85
387,4,8:30.0,,T. Johnson makes 2-pt jump shot from 20 ft (assist by K. Olynyk),71,87
388,4,8:15.0,M. Belinelli misses 3-pt jump shot from 26 ft,,71,87
389,4,8:13.0,Offensive rebound by L. Aldridge,,71,87
390,4,8:07.0,L. Aldridge misses 2-pt jump shot from 10 ft (block by B. Adebayo),,71,87
391,4,8:02.0,,Defensive rebound by W. Ellington,71,87
392,4,7:57.0,,W. Ellington misses 3-pt jump shot from 26 ft,71,87
393,4,7:55.0,Defensive rebound by D. Cunningham,,71,87
394,4,7:40.0,P. Mills misses 3-pt jump shot from 23 ft,,71,87
395,4,7:37.0,Offensive rebound by L. Aldridge,,71,87
396,4,7:34.0,L. Aldridge misses 2-pt jump shot from 2 ft,,71,87
397,4,7:31.0,,Defensive rebound by K. Olynyk,71,87
398,4,7:24.0,,J. Richardson misses 3-pt jump shot from 25 ft,71,87
399,4,7:22.0,Defensive rebound by L. Aldridge,,71,87
400,4,7:17.0,Turnover by D. DeRozan (bad pass),,71,87
401,4,7:17.0,,R. McGruder enters the game for B. Adebayo,71,87
402,4,7:17.0,,H. Whiteside enters the game for W. Ellington,71,87
403,4,7:00.0,,J. Richardson makes 2-pt layup from 3 ft,71,89
404,4,6:42.0,P. Mills misses 2-pt layup from 3 ft (block by H. Whiteside),,71,89
405,4,6:39.0,,Defensive rebound by J. Richardson,71,89
406,4,6:35.0,,T. Johnson misses 3-pt jump shot from 25 ft,71,89
407,4,6:33.0,Defensive rebound by Team,,71,89
408,4,6:33.0,D. Bertāns enters the game for M. Belinelli,,71,89
409,4,6:33.0,B. Forbes enters the game for D. Cunningham,,71,89
410,4,6:33.0,,J. Winslow enters the game for K. Olynyk,71,89
411,4,6:19.0,L. Aldridge misses 2-pt hook shot from 3 ft,,71,89
412,4,6:17.0,,Defensive rebound by H. Whiteside,71,89
413,4,5:59.0,,J. Winslow misses 3-pt jump shot from 23 ft,71,89
414,4,5:56.0,Defensive rebound by D. DeRozan,,71,89
415,4,5:53.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,74,89
416,4,5:32.0,,H. Whiteside misses 3-pt jump shot from 26 ft,74,89
417,4,5:29.0,Defensive rebound by D. DeRozan,,74,89
418,4,5:20.0,D. Bertāns makes 3-pt jump shot from 28 ft (assist by B. Forbes),,77,89
419,4,5:00.0,,H. Whiteside misses 2-pt hook shot from 6 ft,77,89
420,4,5:00.0,,Offensive rebound by Team,77,89
421,4,5:00.0,Loose ball foul by D. Bertāns (drawn by J. Winslow),,77,89
422,4,5:00.0,D. White enters the game for P. Mills,,77,89
423,4,4:50.0,,J. Winslow misses 3-pt jump shot from 29 ft,77,89
424,4,4:46.0,Defensive rebound by L. Aldridge,,77,89
425,4,4:39.0,Turnover by D. White (lost ball; steal by J. Richardson),,77,89
426,4,4:39.0,,Personal foul by D. Bertāns (drawn by J. Richardson),77,89
427,4,4:39.0,M. Belinelli enters the game for D. White,,77,89
428,4,4:13.0,,R. McGruder makes 2-pt jump shot from 11 ft,77,91
429,4,4:06.0,Shooting foul by H. Whiteside (drawn by D. DeRozan),,77,91
430,4,4:06.0,D. DeRozan makes free throw 1 of 2,,78,91
431,4,4:06.0,,W. Ellington enters the game for T. Johnson,78,91
432,4,4:06.0,D. DeRozan makes free throw 2 of 2,,79,91
433,4,3:50.0,,J. Winslow misses 2-pt jump shot from 13 ft,79,91
434,4,3:45.0,,Offensive rebound by H. Whiteside,79,91
435,4,3:39.0,,R. McGruder misses 3-pt jump shot from 25 ft,79,91
436,4,3:36.0,Defensive rebound by Team,,79,91
437,4,3:25.0,D. DeRozan makes 2-pt jump shot from 21 ft (assist by M. Belinelli),,81,91
438,4,3:03.0,,Turnover by J. Winslow (lost ball; steal by B. Forbes),81,91
439,4,2:51.0,M. Belinelli misses 3-pt jump shot from 25 ft,,81,91
440,4,2:48.0,,Defensive rebound by R. McGruder,81,91
441,4,2:39.0,,Turnover by J. Richardson (bad pass; steal by D. Bertāns),81,91
442,4,2:33.0,D. Bertāns misses 3-pt jump shot from 26 ft,,81,91
443,4,2:30.0,,Defensive rebound by W. Ellington,81,91
444,4,2:07.0,,J. Winslow misses 2-pt jump shot from 10 ft,81,91
445,4,2:07.0,Defensive rebound by L. Aldridge,,81,91
446,4,1:57.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,84,91
447,4,1:43.0,,J. Richardson makes 2-pt jump shot from 8 ft,84,93
448,4,1:35.0,M. Belinelli misses 3-pt jump shot from 23 ft,,84,93
449,4,1:33.0,,Defensive rebound by W. Ellington,84,93
450,4,1:14.0,,Turnover by W. Ellington (lost ball; steal by D. DeRozan),84,93
451,4,1:11.0,B. Forbes makes 2-pt dunk from 1 ft (assist by D. DeRozan),,86,93
452,4,0:55.0,,Turnover by J. Winslow (bad pass; steal by D. DeRozan),86,93
453,4,0:51.0,B. Forbes makes 2-pt layup from 2 ft (assist by D. DeRozan),,88,93
454,4,0:41.0,,Turnover by J. Richardson (back court),88,93
455,4,0:41.0,,T. Johnson enters the game for W. Ellington,88,93
456,4,0:29.0,B. Forbes misses 3-pt jump shot from 25 ft,,88,93
457,4,0:28.0,,Defensive rebound by H. Whiteside,88,93
458,4,0:24.0,,Personal foul by B. Forbes (drawn by J. Winslow),88,93
459,4,0:23.0,,Personal foul by L. Aldridge (drawn by H. Whiteside),88,93
460,4,0:23.0,,H. Whiteside makes free throw 1 of 2,88,94
461,4,0:23.0,P. Mills enters the game for B. Forbes,,88,94
462,4,0:23.0,,H. Whiteside makes free throw 2 of 2,88,95
463,4,0:17.0,P. Mills misses 3-pt jump shot from 25 ft,,88,95
464,4,0:14.0,,Defensive rebound by R. McGruder,88,95
