,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
384,4,5:02.0,R. Gobert makes free throw 2 of 2,,101,94
385,4,4:49.0,,Turnover by M. Bridges (bad pass; steal by G. Niang),101,94
386,4,4:41.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Neto),,104,94
387,4,4:40.0,,Phoenix full timeout,104,94
388,4,4:25.0,,R. Holmes misses 2-pt jump shot from 12 ft,104,94
389,4,4:22.0,Defensive rebound by D. Mitchell,,104,94
390,4,4:05.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Gobert),,107,94
391,4,3:48.0,,R. Holmes makes 2-pt layup from 1 ft (assist by D. Melton),107,96
392,4,3:28.0,R. Neto misses 3-pt jump shot from 25 ft,,107,96
393,4,3:26.0,,Defensive rebound by D. Melton,107,96
394,4,3:06.0,,M. Bridges misses 2-pt jump shot from 10 ft,107,96
395,4,3:04.0,Defensive rebound by R. Gobert,,107,96
396,4,2:54.0,J. Ingles makes 2-pt jump shot from 21 ft,,109,96
397,4,2:54.0,,Phoenix full timeout,109,96
398,4,2:54.0,R. O'Neale enters the game for R. Neto,,109,96
399,4,2:54.0,,J. Fredette enters the game for D. Melton,109,96
400,4,2:42.0,,Shooting foul by G. Niang (drawn by J. Jackson),109,96
401,4,2:42.0,,J. Jackson misses free throw 1 of 2,109,96
402,4,2:42.0,,Offensive rebound by Team,109,96
403,4,2:42.0,,J. Jackson makes free throw 2 of 2,109,97
404,4,2:28.0,J. Ingles misses 3-pt jump shot from 26 ft,,109,97
405,4,2:26.0,,Defensive rebound by T. Daniels,109,97
406,4,2:15.0,,T. Daniels misses 2-pt jump shot from 9 ft,109,97
407,4,2:13.0,Defensive rebound by R. O'Neale,,109,97
408,4,2:00.0,D. Mitchell makes 2-pt layup from 1 ft,,111,97
409,4,1:41.0,,J. Fredette misses 3-pt jump shot from 26 ft,111,97
410,4,1:38.0,Defensive rebound by J. Ingles,,111,97
411,4,1:20.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,114,97
412,4,0:59.0,,J. Fredette misses 2-pt jump shot from 22 ft,114,97
413,4,0:56.0,Defensive rebound by R. Gobert,,114,97
414,4,0:41.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,116,97
415,4,0:29.0,,Turnover by J. Jackson (bad pass),116,97
416,4,0:21.0,Personal foul by M. Bridges (drawn by D. Mitchell),,116,97
417,4,0:21.0,D. Mitchell makes free throw 1 of 2,,117,97
418,4,0:21.0,G. Allen enters the game for R. Gobert,,117,97
419,4,0:21.0,E. Udoh enters the game for J. Ingles,,117,97
420,4,0:21.0,D. Mitchell makes free throw 2 of 2,,118,97
