,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
385,4,4:45.0,,W. Barton enters the game for T. Craig,93,87
386,4,4:45.0,,P. Millsap enters the game for M. Morris,93,87
387,4,4:45.0,,J. Murray enters the game for M. Plumlee,93,87
388,4,4:30.0,,G. Harris makes 2-pt jump shot from 23 ft,93,89
389,4,4:07.0,L. Aldridge misses 2-pt hook shot from 6 ft,,93,89
390,4,4:03.0,,Defensive rebound by N. Jokić,93,89
391,4,3:40.0,,G. Harris misses 2-pt layup from 3 ft,93,89
392,4,3:40.0,Defensive rebound by Team,,93,89
393,4,3:40.0,R. Gay enters the game for D. Bertāns,,93,89
394,4,3:23.0,P. Mills makes 2-pt jump shot from 18 ft (assist by D. DeRozan),,95,89
395,4,3:21.0,,Denver full timeout,95,89
396,4,3:21.0,D. White enters the game for P. Mills,,95,89
397,4,3:06.0,,J. Murray misses 2-pt jump shot from 9 ft,95,89
398,4,3:04.0,Defensive rebound by R. Gay,,95,89
399,4,3:04.0,Turnover by R. Gay (lost ball; steal by J. Murray),,95,89
400,4,3:04.0,,J. Murray makes 2-pt layup from 2 ft,95,91
401,4,3:04.0,,Shooting foul by R. Gay (drawn by J. Murray),95,91
402,4,3:04.0,,J. Murray makes free throw 1 of 1,95,92
403,4,2:51.0,Turnover by D. DeRozan (bad pass),,95,92
404,4,2:39.0,,J. Murray misses 3-pt jump shot from 24 ft,95,92
405,4,2:35.0,Defensive rebound by D. DeRozan,,95,92
406,4,2:24.0,D. DeRozan makes 2-pt jump shot from 12 ft,,97,92
407,4,2:09.0,,Personal foul by B. Forbes (drawn by G. Harris),97,92
408,4,2:09.0,,G. Harris makes free throw 1 of 2,97,93
409,4,2:09.0,,G. Harris makes free throw 2 of 2,97,94
410,4,2:00.0,D. DeRozan misses 2-pt jump shot from 17 ft,,97,94
411,4,1:57.0,,Defensive rebound by W. Barton,97,94
412,4,1:39.0,,J. Murray misses 2-pt jump shot from 12 ft,97,94
413,4,1:36.0,,Offensive rebound by N. Jokić,97,94
414,4,1:32.0,,J. Murray makes 2-pt jump shot from 17 ft (assist by N. Jokić),97,96
415,4,1:09.0,Turnover by D. White (lost ball; steal by J. Murray),,97,96
416,4,0:57.0,,J. Murray misses 3-pt jump shot from 25 ft,97,96
417,4,0:55.0,,Offensive rebound by Team,97,96
418,4,0:55.0,,Denver full timeout,97,96
419,4,0:55.0,P. Mills enters the game for B. Forbes,,97,96
420,4,0:50.0,,Turnover by N. Jokić (lost ball; steal by L. Aldridge),97,96
421,4,0:29.0,D. White misses 2-pt jump shot from 12 ft,,97,96
422,4,0:26.0,Offensive rebound by D. DeRozan,,97,96
423,4,0:16.0,D. DeRozan misses 2-pt jump shot from 14 ft,,97,96
424,4,0:13.0,,Defensive rebound by W. Barton,97,96
425,4,0:13.0,,Denver full timeout,97,96
426,4,0:09.0,,J. Murray misses 2-pt jump shot from 17 ft,97,96
427,4,0:06.0,Defensive rebound by L. Aldridge,,97,96
428,4,0:06.0,Personal take foul by N. Jokić (drawn by L. Aldridge),,97,96
429,4,0:06.0,L. Aldridge makes free throw 1 of 2,,98,96
430,4,0:06.0,L. Aldridge makes free throw 2 of 2,,99,96
431,4,0:02.0,,Turnover by J. Murray (lost ball; steal by D. White),99,96
432,4,0:01.0,Personal take foul by J. Murray (drawn by D. White),,99,96
433,4,0:01.0,D. White makes free throw 1 of 2,,100,96
434,4,0:01.0,D. White makes free throw 2 of 2,,101,96
