,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BOSTON_ACTION,GOLDEN STATE_SCORE,BOSTON_SCORE
389,4,6:11.0,K. Looney enters the game for K. Thompson,,98,98
390,4,6:11.0,,J. Tatum enters the game for T. Rozier,98,98
391,4,6:11.0,K. Durant makes free throw 1 of 1,,99,98
392,4,6:03.0,,K. Irving misses 2-pt layup from 3 ft (block by D. Cousins),99,98
393,4,6:02.0,,Offensive rebound by Team,99,98
394,4,6:02.0,,Boston full timeout,99,98
395,4,6:01.0,,Personal foul by S. Livingston (drawn by K. Irving),99,98
396,4,5:51.0,,J. Tatum misses 2-pt jump shot from 12 ft,99,98
397,4,5:49.0,Defensive rebound by D. Cousins,,99,98
398,4,5:37.0,Shooting foul by A. Horford (drawn by D. Cousins),,99,98
399,4,5:37.0,D. Cousins makes free throw 1 of 2,,100,98
400,4,5:37.0,,M. Smart enters the game for J. Brown,100,98
401,4,5:37.0,D. Cousins makes free throw 2 of 2,,101,98
402,4,5:25.0,,Turnover by K. Irving (bad pass; steal by D. Cousins),101,98
403,4,5:19.0,S. Livingston makes 2-pt jump shot from 13 ft,,103,98
404,4,5:05.0,,Turnover by K. Irving (lost ball; steal by D. Cousins),103,98
405,4,5:00.0,S. Curry misses 3-pt jump shot from 28 ft,,103,98
406,4,4:56.0,,Defensive rebound by A. Horford,103,98
407,4,4:49.0,,A. Horford misses 3-pt jump shot from 26 ft,103,98
408,4,4:46.0,Defensive rebound by D. Cousins,,103,98
409,4,4:25.0,D. Cousins misses 2-pt layup from 4 ft,,103,98
410,4,4:23.0,,Defensive rebound by J. Tatum,103,98
411,4,4:11.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by A. Horford),103,101
412,4,4:10.0,Golden State full timeout,,103,101
413,4,4:10.0,D. Green enters the game for D. Cousins,,103,101
414,4,4:10.0,K. Thompson enters the game for S. Livingston,,103,101
415,4,3:51.0,D. Green misses 2-pt jump shot from 11 ft,,103,101
416,4,3:49.0,,Defensive rebound by A. Horford,103,101
417,4,3:45.0,,K. Irving makes 2-pt layup from 3 ft,103,103
418,4,3:45.0,,Shooting foul by K. Thompson (drawn by K. Irving),103,103
419,4,3:45.0,,K. Irving makes free throw 1 of 1,103,104
420,4,3:25.0,Shooting foul by M. Morris (drawn by K. Durant),,103,104
421,4,3:25.0,K. Durant makes free throw 1 of 2,,104,104
422,4,3:25.0,A. Iguodala enters the game for K. Looney,,104,104
423,4,3:25.0,K. Durant makes free throw 2 of 2,,105,104
424,4,3:09.0,,A. Horford makes 2-pt hook shot from 6 ft (assist by K. Irving),105,106
425,4,2:58.0,Shooting foul by A. Horford (drawn by K. Durant),,105,106
426,4,2:58.0,K. Durant makes free throw 1 of 3,,106,106
427,4,2:58.0,K. Durant makes free throw 2 of 3,,107,106
428,4,2:58.0,K. Durant makes free throw 3 of 3,,108,106
429,4,2:43.0,,K. Irving makes 2-pt layup from 2 ft,108,108
430,4,2:27.0,K. Durant misses 3-pt jump shot from 26 ft,,108,108
431,4,2:25.0,,Defensive rebound by J. Tatum,108,108
432,4,2:17.0,,Turnover by K. Irving (lost ball; steal by A. Iguodala),108,108
433,4,2:12.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,111,108
434,4,1:54.0,,Personal foul by K. Durant (drawn by J. Tatum),111,108
435,4,1:46.0,,Turnover by A. Horford (bad pass; steal by D. Green),111,108
436,4,1:29.0,K. Durant misses 2-pt jump shot from 14 ft,,111,108
437,4,1:27.0,,Defensive rebound by A. Horford,111,108
438,4,1:08.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by M. Morris),111,111
439,4,0:46.0,Shooting foul by M. Smart (drawn by K. Thompson),,111,111
440,4,0:46.0,K. Thompson makes free throw 1 of 2,,112,111
441,4,0:46.0,K. Thompson makes free throw 2 of 2,,113,111
442,4,0:46.0,,Boston full timeout,113,111
443,4,0:39.0,,M. Smart misses 3-pt jump shot from 26 ft,113,111
444,4,0:37.0,Defensive rebound by D. Green,,113,111
445,4,0:32.0,Turnover by K. Durant (bad pass),,113,111
446,4,0:22.0,,K. Irving misses 2-pt jump shot from 9 ft,113,111
447,4,0:20.0,Defensive rebound by D. Green,,113,111
448,4,0:19.0,Turnover by D. Green (out of bounds lost ball),,113,111
449,4,0:10.0,,M. Morris misses 3-pt jump shot from 25 ft,113,111
450,4,0:08.0,Defensive rebound by D. Green,,113,111
451,4,0:08.0,Personal take foul by A. Horford (drawn by D. Green),,113,111
452,4,0:08.0,D. Green misses free throw 1 of 2,,113,111
453,4,0:08.0,Offensive rebound by Team,,113,111
454,4,0:08.0,D. Green misses free throw 2 of 2,,113,111
455,4,0:08.0,Offensive rebound by D. Green,,113,111
456,4,0:06.0,Personal take foul by K. Irving (drawn by S. Curry),,113,111
457,4,0:06.0,S. Curry makes free throw 1 of 2,,114,111
458,4,0:06.0,S. Curry makes free throw 2 of 2,,115,111
459,4,0:06.0,,Boston full timeout,115,111
460,4,0:06.0,K. Looney enters the game for S. Curry,,115,111
461,4,0:03.0,,K. Irving misses 3-pt jump shot from 27 ft,115,111
462,4,0:01.0,Defensive rebound by A. Iguodala,,115,111
