,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
380,4,7:54.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,104,92
381,4,7:52.0,Defensive rebound by B. Caboclo,,104,92
382,4,7:41.0,I. Rabb makes 2-pt jump shot from 4 ft,,106,92
383,4,7:28.0,,D. Macon misses 2-pt jump shot from 10 ft,106,92
384,4,7:25.0,,Offensive rebound by R. Broekhoff,106,92
385,4,7:24.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by R. Broekhoff),106,95
386,4,7:11.0,T. Dorsey makes 2-pt layup from 4 ft,,108,95
387,4,7:06.0,,Personal foul by C. Parsons (drawn by D. Harris),108,95
388,4,7:06.0,J. Carter enters the game for C. Parsons,,108,95
389,4,7:06.0,Y. Watanabe enters the game for D. Wright,,108,95
390,4,6:56.0,,D. Macon makes 2-pt jump shot from 24 ft,108,97
391,4,6:43.0,T. Dorsey makes 3-pt jump shot from 25 ft (assist by I. Rabb),,111,97
392,4,6:24.0,,C. Lee misses 2-pt jump shot from 16 ft,111,97
393,4,6:24.0,Defensive rebound by T. Dorsey,,111,97
394,4,6:14.0,B. Caboclo misses 3-pt jump shot from 25 ft,,111,97
395,4,6:11.0,,Defensive rebound by D. Nowitzki,111,97
396,4,5:57.0,,R. Broekhoff misses 3-pt jump shot from 24 ft,111,97
397,4,5:54.0,Defensive rebound by Y. Watanabe,,111,97
398,4,5:43.0,J. Carter misses 3-pt jump shot from 25 ft,,111,97
399,4,5:40.0,,Defensive rebound by C. Lee,111,97
400,4,5:31.0,,D. Harris misses 2-pt hook shot from 3 ft,111,97
401,4,5:31.0,Defensive rebound by T. Dorsey,,111,97
402,4,5:20.0,J. Carter makes 3-pt jump shot from 24 ft,,114,97
403,4,5:18.0,,Dallas full timeout,114,97
404,4,5:18.0,,J. Jackson enters the game for C. Lee,114,97
405,4,5:00.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,114,97
406,4,4:58.0,Defensive rebound by T. Dorsey,,114,97
407,4,4:42.0,T. Dorsey misses 2-pt layup from 6 ft (block by D. Harris),,114,97
408,4,4:42.0,Offensive rebound by Team,,114,97
409,4,4:42.0,D. Wright enters the game for T. Dorsey,,114,97
410,4,4:37.0,D. Wright misses 2-pt jump shot from 15 ft,,114,97
411,4,4:32.0,,Defensive rebound by R. Broekhoff,114,97
412,4,4:20.0,,R. Broekhoff makes 2-pt layup from 2 ft,114,99
413,4,4:20.0,,Shooting foul by I. Rabb (drawn by R. Broekhoff),114,99
414,4,4:20.0,J. Holiday enters the game for Y. Watanabe,,114,99
415,4,4:20.0,,M. Kleber enters the game for D. Nowitzki,114,99
416,4,4:20.0,,R. Broekhoff misses free throw 1 of 1,114,99
417,4,4:18.0,,Offensive rebound by Team,114,99
418,4,4:04.0,,D. Macon misses 3-pt jump shot from 26 ft,114,99
419,4,4:00.0,Defensive rebound by J. Carter,,114,99
420,4,3:53.0,J. Holiday misses 3-pt jump shot from 25 ft,,114,99
421,4,3:50.0,,Defensive rebound by D. Macon,114,99
422,4,3:34.0,,R. Broekhoff makes 2-pt layup from 1 ft (assist by M. Kleber),114,101
423,4,3:15.0,B. Caboclo makes 3-pt jump shot from 23 ft (assist by D. Wright),,117,101
424,4,2:57.0,,D. Macon misses 3-pt jump shot from 25 ft,117,101
425,4,2:55.0,,Offensive rebound by D. Macon,117,101
426,4,2:49.0,,J. Jackson misses 3-pt jump shot from 23 ft,117,101
427,4,2:46.0,,Offensive rebound by M. Kleber,117,101
428,4,2:44.0,,D. Harris misses 3-pt jump shot from 26 ft,117,101
429,4,2:41.0,,Offensive rebound by J. Jackson,117,101
430,4,2:38.0,,J. Jackson makes 2-pt layup from 1 ft,117,103
431,4,2:23.0,J. Carter misses 3-pt jump shot from 23 ft,,117,103
432,4,2:22.0,,Defensive rebound by Team,117,103
433,4,2:22.0,Memphis full timeout,,117,103
434,4,2:22.0,,T. Burke enters the game for D. Harris,117,103
435,4,2:08.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by T. Burke),117,106
436,4,1:46.0,J. Carter misses 2-pt jump shot from 10 ft,,117,106
437,4,1:44.0,Offensive rebound by Team,,117,106
438,4,1:44.0,Turnover by J. Carter (traveling),,117,106
439,4,1:33.0,,T. Burke misses 3-pt jump shot from 24 ft,117,106
440,4,1:28.0,Defensive rebound by J. Carter,,117,106
441,4,1:14.0,J. Carter makes 3-pt jump shot from 25 ft (assist by B. Caboclo),,120,106
442,4,1:04.0,,D. Macon makes 3-pt jump shot from 25 ft,120,109
443,4,0:51.0,Offensive foul by B. Caboclo (drawn by J. Jackson),,120,109
444,4,0:51.0,Turnover by B. Caboclo (offensive foul),,120,109
445,4,0:41.0,,M. Kleber misses 3-pt jump shot from 25 ft,120,109
446,4,0:38.0,Defensive rebound by D. Wright,,120,109
447,4,0:33.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Wright),,122,109
448,4,0:14.0,,D. Macon makes 3-pt jump shot from 25 ft,122,112
