,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
385,4,8:00.0,T. Young misses 2-pt jump shot from 19 ft,,88,81
386,4,7:55.0,,Defensive rebound by P. Siakam,88,81
387,4,7:47.0,,D. Green makes 2-pt jump shot from 9 ft (assist by K. Leonard),88,83
388,4,7:36.0,V. Oladipo makes 2-pt jump shot from 22 ft,,90,83
389,4,7:08.0,,F. VanVleet misses 3-pt jump shot from 27 ft,90,83
390,4,7:04.0,Defensive rebound by D. McDermott,,90,83
391,4,6:44.0,C. Joseph misses 2-pt jump shot from 22 ft,,90,83
392,4,6:43.0,Offensive rebound by Team,,90,83
393,4,6:43.0,Turnover by Team (shot clock),,90,83
394,4,6:43.0,,Toronto full timeout,90,83
395,4,6:43.0,D. Collison enters the game for D. McDermott,,90,83
396,4,6:43.0,,C. Miles enters the game for D. Green,90,83
397,4,6:28.0,,Turnover by K. Leonard (lost ball; steal by T. Young),90,83
398,4,6:23.0,V. Oladipo misses 2-pt layup from 1 ft,,90,83
399,4,6:20.0,,Defensive rebound by K. Leonard,90,83
400,4,6:18.0,,F. VanVleet misses 3-pt jump shot from 26 ft,90,83
401,4,6:14.0,,Offensive rebound by P. Siakam,90,83
402,4,6:11.0,,C. Miles misses 3-pt jump shot from 24 ft,90,83
403,4,6:08.0,,Offensive rebound by L. Brown,90,83
404,4,5:54.0,,K. Leonard makes 2-pt dunk from 1 ft,90,85
405,4,5:43.0,V. Oladipo misses 2-pt layup from 1 ft,,90,85
406,4,5:41.0,,Defensive rebound by L. Brown,90,85
407,4,5:23.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by L. Brown),90,88
408,4,5:21.0,,Toronto full timeout,90,88
409,4,5:21.0,B. Bogdanović enters the game for C. Joseph,,90,88
410,4,5:21.0,M. Turner enters the game for D. Sabonis,,90,88
411,4,5:21.0,,D. Green enters the game for C. Miles,90,88
412,4,4:54.0,D. Collison makes 2-pt layup from 3 ft,,92,88
413,4,4:40.0,,K. Leonard makes 2-pt layup from 2 ft,92,90
414,4,4:20.0,V. Oladipo misses 3-pt jump shot from 28 ft,,92,90
415,4,4:14.0,,Defensive rebound by P. Siakam,92,90
416,4,4:11.0,,P. Siakam makes 2-pt layup from 1 ft,92,92
417,4,3:48.0,Personal foul by L. Brown (drawn by M. Turner),,92,92
418,4,3:35.0,D. Collison makes 2-pt jump shot from 20 ft (assist by M. Turner),,94,92
419,4,3:06.0,,K. Leonard makes 2-pt jump shot from 13 ft,94,94
420,4,2:38.0,T. Young misses 3-pt jump shot from 23 ft,,94,94
421,4,2:35.0,Offensive rebound by D. Collison,,94,94
422,4,2:21.0,Turnover by D. Collison (bad pass; steal by P. Siakam),,94,94
423,4,2:13.0,,P. Siakam misses 2-pt layup from 2 ft (block by M. Turner),94,94
424,4,2:09.0,Defensive rebound by D. Collison,,94,94
425,4,2:02.0,Turnover by M. Turner (bad pass; steal by F. VanVleet),,94,94
426,4,1:51.0,,L. Brown misses 2-pt dunk from 1 ft (block by M. Turner),94,94
427,4,1:46.0,Defensive rebound by M. Turner,,94,94
428,4,1:37.0,V. Oladipo makes 2-pt jump shot from 20 ft,,96,94
429,4,1:36.0,,Toronto full timeout,96,94
430,4,1:36.0,,O. Anunoby enters the game for L. Brown,96,94
431,4,1:24.0,,K. Leonard misses 2-pt jump shot from 9 ft,96,94
432,4,1:23.0,Defensive rebound by Team,,96,94
433,4,1:04.0,V. Oladipo misses 2-pt jump shot from 20 ft,,96,94
434,4,1:02.0,,Defensive rebound by K. Leonard,96,94
435,4,0:56.0,,O. Anunoby misses 2-pt layup from 2 ft,96,94
436,4,0:54.0,Defensive rebound by M. Turner,,96,94
437,4,0:48.0,Turnover by (8 sec),,96,94
438,4,0:48.0,,C. Miles enters the game for O. Anunoby,96,94
439,4,0:31.0,,D. Green misses 3-pt jump shot from 26 ft,96,94
440,4,0:27.0,,Offensive rebound by D. Green,96,94
441,4,0:26.0,,F. VanVleet makes 3-pt jump shot from 27 ft (assist by D. Green),96,97
442,4,0:25.0,Indiana full timeout,,96,97
443,4,0:25.0,D. McDermott enters the game for T. Young,,96,97
444,4,0:25.0,,O. Anunoby enters the game for C. Miles,96,97
445,4,0:16.0,Personal foul by D. Green (drawn by V. Oladipo),,96,97
446,4,0:02.0,Turnover by V. Oladipo (lost ball; steal by D. Green),,96,97
447,4,0:02.0,,Personal foul by D. McDermott (drawn by P. Siakam),96,97
448,4,0:02.0,,C. Miles enters the game for O. Anunoby,96,97
449,4,0:02.0,,Toronto full timeout,96,97
450,4,0:02.0,C. Joseph enters the game for D. McDermott,,96,97
451,4,0:02.0,,Personal foul by C. Joseph (drawn by D. Green),96,97
452,4,0:02.0,,D. Green makes free throw 1 of 2,96,98
453,4,0:02.0,D. Sabonis enters the game for D. Collison,,96,98
454,4,0:02.0,,O. Anunoby enters the game for C. Miles,96,98
455,4,0:02.0,,D. Green makes free throw 2 of 2,96,99
456,4,0:02.0,Indiana full timeout,,96,99
457,4,0:02.0,D. Collison enters the game for C. Joseph,,96,99
458,4,0:02.0,T. Evans enters the game for D. Sabonis,,96,99
459,4,0:01.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,96,99
460,4,0:01.0,,Defensive rebound by F. VanVleet,96,99
