,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
384,4,5:26.0,T. Pinson misses 3-pt jump shot from 26 ft,,84,104
385,4,5:25.0,Offensive rebound by K. Faried,,84,104
386,4,5:24.0,K. Faried misses 2-pt layup from 2 ft (block by S. Ojeleye),,84,104
387,4,5:22.0,Offensive rebound by K. Faried,,84,104
388,4,5:21.0,Brooklyn full timeout,,84,104
389,4,5:10.0,Turnover by R. Kurucs (lost ball; steal by M. Smart),,84,104
390,4,5:07.0,,S. Ojeleye makes 2-pt dunk from 1 ft (assist by J. Brown),84,106
391,4,4:51.0,S. Napier misses 3-pt jump shot from 26 ft,,84,106
392,4,4:49.0,,Defensive rebound by A. Horford,84,106
393,4,4:37.0,,A. Horford makes 2-pt jump shot from 20 ft (assist by S. Ojeleye),84,108
394,4,4:26.0,Shooting foul by S. Ojeleye (drawn by R. Kurucs),,84,108
395,4,4:26.0,R. Kurucs makes free throw 1 of 3,,85,108
396,4,4:26.0,R. Kurucs makes free throw 2 of 3,,86,108
397,4,4:26.0,,B. Wanamaker enters the game for J. Brown,86,108
398,4,4:26.0,,R. Williams enters the game for A. Horford,86,108
399,4,4:26.0,,G. Yabusele enters the game for T. Rozier,86,108
400,4,4:26.0,R. Kurucs makes free throw 3 of 3,,87,108
401,4,4:15.0,,M. Smart misses 2-pt layup from 5 ft,87,108
402,4,4:13.0,Defensive rebound by T. Pinson,,87,108
403,4,4:05.0,T. Graham makes 2-pt layup from 3 ft,,89,108
404,4,3:41.0,,G. Yabusele misses 2-pt hook shot from 10 ft,89,108
405,4,3:38.0,Defensive rebound by K. Faried,,89,108
406,4,3:27.0,R. Kurucs misses 2-pt layup from 2 ft,,89,108
407,4,3:26.0,Offensive rebound by K. Faried,,89,108
408,4,3:26.0,K. Faried makes 2-pt layup at rim,,91,108
409,4,3:15.0,,Boston full timeout,91,108
410,4,3:06.0,,M. Smart misses 3-pt jump shot from 23 ft,91,108
411,4,3:04.0,Defensive rebound by T. Graham,,91,108
412,4,2:47.0,T. Graham makes 2-pt jump shot from 12 ft,,93,108
413,4,2:29.0,,B. Wanamaker makes 2-pt jump shot from 20 ft (assist by S. Ojeleye),93,110
414,4,2:17.0,R. Kurucs misses 3-pt jump shot from 25 ft,,93,110
415,4,2:15.0,,Defensive rebound by R. Williams,93,110
416,4,2:04.0,,B. Wanamaker misses 2-pt layup from 1 ft,93,110
417,4,2:02.0,Defensive rebound by S. Napier,,93,110
418,4,2:02.0,Brooklyn full timeout,,93,110
419,4,2:02.0,J. Allen enters the game for K. Faried,,93,110
420,4,2:02.0,,D. Theis enters the game for M. Smart,93,110
421,4,1:55.0,T. Pinson misses 3-pt jump shot from 27 ft,,93,110
422,4,1:52.0,,Defensive rebound by S. Ojeleye,93,110
423,4,1:49.0,,S. Ojeleye makes 2-pt layup at rim,93,112
424,4,1:30.0,S. Napier misses 3-pt jump shot from 25 ft,,93,112
425,4,1:28.0,Offensive rebound by Team,,93,112
426,4,1:25.0,Personal foul by B. Wanamaker (drawn by J. Allen),,93,112
427,4,1:17.0,T. Graham misses 3-pt jump shot from 26 ft,,93,112
428,4,1:16.0,,Defensive rebound by D. Theis,93,112
429,4,0:56.0,,Shooting foul by S. Napier (drawn by B. Wanamaker),93,112
430,4,0:56.0,,B. Wanamaker makes free throw 1 of 2,93,113
431,4,0:56.0,,B. Wanamaker makes free throw 2 of 2,93,114
432,4,0:42.0,Turnover by T. Pinson (bad pass; steal by R. Williams),,93,114
433,4,0:38.0,,R. Williams makes 2-pt dunk from 1 ft (assist by D. Theis),93,116
434,4,0:31.0,S. Napier makes 2-pt layup from 2 ft,,95,116
435,4,0:07.0,,Turnover by Team (shot clock),95,116
