,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
383,4,3:44.0,Offensive rebound by J. Butler,,101,104
384,4,3:37.0,D. Rose makes 3-pt jump shot from 27 ft (assist by A. Wiggins),,104,104
385,4,3:20.0,,K. Kuzma makes 2-pt dunk from 1 ft (assist by B. Ingram),104,106
386,4,3:04.0,A. Wiggins misses 3-pt jump shot from 26 ft,,104,106
387,4,3:01.0,,Defensive rebound by L. James,104,106
388,4,2:42.0,,L. James makes 2-pt jump shot from 8 ft,104,108
389,4,2:39.0,Minnesota full timeout,,104,108
390,4,2:17.0,J. Butler misses 3-pt jump shot from 25 ft,,104,108
391,4,2:14.0,Offensive rebound by Team,,104,108
392,4,1:57.0,J. Butler misses 3-pt jump shot from 23 ft,,104,108
393,4,1:55.0,,Defensive rebound by R. Rondo,104,108
394,4,1:51.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by R. Rondo),104,111
395,4,1:35.0,D. Rose makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,107,111
396,4,1:16.0,,K. Kuzma misses 2-pt hook shot from 4 ft,107,111
397,4,1:15.0,Defensive rebound by K. Towns,,107,111
398,4,1:07.0,D. Rose makes 3-pt jump shot from 25 ft,,110,111
399,4,1:06.0,,LA Lakers full timeout,110,111
400,4,0:46.0,,L. James misses 3-pt jump shot from 26 ft,110,111
401,4,0:42.0,,Offensive rebound by L. James,110,111
402,4,0:30.0,,K. Kuzma misses 3-pt jump shot from 23 ft,110,111
403,4,0:28.0,,Offensive rebound by Team,110,111
404,4,0:15.0,,L. James misses 3-pt jump shot from 29 ft,110,111
405,4,0:12.0,,Offensive rebound by T. Chandler,110,111
406,4,0:09.0,,Personal take foul by T. Gibson (drawn by K. Kuzma),110,111
407,4,0:09.0,,K. Kuzma makes free throw 1 of 2,110,112
408,4,0:09.0,,K. Kuzma misses free throw 2 of 2,110,112
409,4,0:09.0,Defensive rebound by T. Gibson,,110,112
410,4,0:09.0,Minnesota full timeout,,110,112
411,4,0:09.0,A. Tolliver enters the game for T. Gibson,,110,112
412,4,0:09.0,,J. Hart enters the game for R. Rondo,110,112
413,4,0:04.0,D. Rose misses 3-pt jump shot from 29 ft,,110,112
414,4,0:01.0,,Defensive rebound by J. Hart,110,112
415,4,0:01.0,,Personal foul by J. Butler (drawn by J. Hart),110,112
416,4,0:01.0,,J. Hart makes free throw 1 of 2,110,113
417,4,0:01.0,,J. Hart makes free throw 2 of 2,110,114
