,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
386,4,10:29.0,,Defensive rebound by K. Oubre,94,82
387,4,10:17.0,,A. Rivers makes 2-pt layup from 5 ft,94,84
388,4,9:53.0,N. Powell misses 2-pt jump shot from 20 ft,,94,84
389,4,9:49.0,,Defensive rebound by J. Green,94,84
390,4,9:40.0,,A. Rivers misses 3-pt jump shot from 23 ft,94,84
391,4,9:37.0,Defensive rebound by O. Anunoby,,94,84
392,4,9:25.0,P. Siakam makes 2-pt dunk from 1 ft,,96,84
393,4,9:25.0,Shooting foul by J. Green (drawn by P. Siakam),,96,84
394,4,9:25.0,,B. Beal enters the game for T. Satoranský,96,84
395,4,9:25.0,,J. Wall enters the game for J. Smith,96,84
396,4,9:25.0,P. Siakam misses free throw 1 of 1,,96,84
397,4,9:25.0,,Defensive rebound by B. Beal,96,84
398,4,9:25.0,D. Green enters the game for N. Powell,,96,84
399,4,9:12.0,,Turnover by K. Oubre (out of bounds lost ball),96,84
400,4,8:51.0,F. VanVleet misses 2-pt jump shot from 21 ft,,96,84
401,4,8:51.0,Offensive rebound by Team,,96,84
402,4,8:51.0,,Loose ball foul by K. Oubre (drawn by S. Ibaka),96,84
403,4,8:39.0,O. Anunoby misses 3-pt jump shot from 26 ft,,96,84
404,4,8:38.0,,Defensive rebound by Team,96,84
405,4,8:24.0,,J. Wall misses 2-pt layup from 4 ft (block by S. Ibaka),96,84
406,4,8:22.0,Defensive rebound by S. Ibaka,,96,84
407,4,8:10.0,Turnover by P. Siakam (lost ball; steal by J. Wall),,96,84
408,4,8:05.0,,J. Wall misses 2-pt dunk from 3 ft,96,84
409,4,8:05.0,,Offensive rebound by K. Oubre,96,84
410,4,8:05.0,,K. Oubre makes 2-pt dunk from 1 ft,96,86
411,4,8:05.0,,Shooting foul by P. Siakam (drawn by K. Oubre),96,86
412,4,8:05.0,,K. Oubre makes free throw 1 of 1,96,87
413,4,7:51.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,99,87
414,4,7:39.0,,Personal foul by P. Siakam (drawn by B. Beal),99,87
415,4,7:39.0,K. Lowry enters the game for O. Anunoby,,99,87
416,4,7:30.0,,B. Beal makes 2-pt layup from 3 ft,99,89
417,4,7:22.0,Personal foul by B. Beal (drawn by S. Ibaka),,99,89
418,4,7:13.0,P. Siakam misses 2-pt jump shot from 5 ft,,99,89
419,4,7:11.0,Offensive rebound by S. Ibaka,,99,89
420,4,7:10.0,S. Ibaka misses 2-pt hook shot from 4 ft,,99,89
421,4,7:08.0,,Defensive rebound by K. Oubre,99,89
422,4,7:04.0,,Turnover by J. Wall (step out of bounds),99,89
423,4,7:04.0,,Technical foul by B. Beal,99,89
424,4,7:04.0,Toronto full timeout,,99,89
425,4,7:04.0,Technical foul by S. Brooks,,99,89
426,4,7:04.0,,S. Brooks ejected from game,99,89
427,4,7:04.0,K. Lowry makes technical free throw,,100,89
428,4,7:04.0,K. Lowry makes technical free throw,,101,89
429,4,6:57.0,Shooting foul by J. Wall (drawn by P. Siakam),,101,89
430,4,6:57.0,P. Siakam makes free throw 1 of 2,,102,89
431,4,6:57.0,,M. Morris enters the game for J. Green,102,89
432,4,6:57.0,,O. Porter enters the game for K. Oubre,102,89
433,4,6:57.0,P. Siakam misses free throw 2 of 2,,102,89
434,4,6:54.0,Offensive rebound by S. Ibaka,,102,89
435,4,6:42.0,K. Lowry misses 2-pt jump shot from 20 ft,,102,89
436,4,6:39.0,,Defensive rebound by B. Beal,102,89
437,4,6:32.0,,B. Beal misses 3-pt jump shot from 25 ft,102,89
438,4,6:28.0,Defensive rebound by P. Siakam,,102,89
439,4,6:23.0,Turnover by P. Siakam (lost ball; steal by B. Beal),,102,89
440,4,6:18.0,,J. Wall makes 2-pt dunk from 2 ft (assist by B. Beal),102,91
441,4,6:01.0,Personal foul by B. Beal (drawn by K. Lowry),,102,91
442,4,6:01.0,K. Lowry makes free throw 1 of 2,,103,91
443,4,6:01.0,O. Anunoby enters the game for P. Siakam,,103,91
444,4,6:01.0,K. Lowry makes free throw 2 of 2,,104,91
445,4,5:48.0,,B. Beal makes 2-pt layup from 2 ft,104,93
446,4,5:38.0,D. Green misses 3-pt jump shot from 25 ft,,104,93
447,4,5:35.0,,Defensive rebound by M. Morris,104,93
448,4,5:32.0,,Turnover by J. Wall (lost ball; steal by S. Ibaka),104,93
449,4,5:15.0,K. Lowry makes 2-pt layup from 1 ft,,106,93
450,4,5:04.0,,B. Beal makes 2-pt layup from 4 ft,106,95
451,4,4:56.0,K. Lowry misses 3-pt jump shot from 28 ft,,106,95
452,4,4:54.0,,Defensive rebound by J. Wall,106,95
453,4,4:43.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Morris),106,98
454,4,4:42.0,Toronto full timeout,,106,98
455,4,4:24.0,Turnover by S. Ibaka (3 sec),,106,98
456,4,4:15.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Morris),106,101
457,4,3:48.0,F. VanVleet misses 3-pt jump shot from 32 ft,,106,101
458,4,3:44.0,Offensive rebound by S. Ibaka,,106,101
459,4,3:40.0,Offensive foul by O. Anunoby (drawn by B. Beal),,106,101
460,4,3:40.0,Turnover by O. Anunoby (offensive foul),,106,101
461,4,3:31.0,,Personal foul by D. Green (drawn by M. Morris),106,101
462,4,3:31.0,P. Siakam enters the game for S. Ibaka,,106,101
463,4,3:24.0,,Personal foul by P. Siakam (drawn by B. Beal),106,101
464,4,3:20.0,,Offensive foul by B. Beal (drawn by K. Lowry),106,101
465,4,3:20.0,,Turnover by B. Beal (offensive foul),106,101
466,4,3:05.0,O. Anunoby misses 2-pt layup from 3 ft,,106,101
467,4,3:03.0,Offensive rebound by P. Siakam,,106,101
468,4,3:02.0,K. Lowry misses 3-pt jump shot from 28 ft,,106,101
469,4,3:00.0,Offensive rebound by P. Siakam,,106,101
470,4,2:59.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Siakam),,109,101
471,4,2:57.0,,Washington full timeout,109,101
472,4,2:57.0,,K. Oubre enters the game for A. Rivers,109,101
473,4,2:49.0,,J. Wall makes 2-pt layup from 4 ft,109,103
474,4,2:26.0,D. Green misses 3-pt jump shot from 24 ft,,109,103
475,4,2:24.0,,Defensive rebound by M. Morris,109,103
476,4,2:20.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by J. Wall),109,106
477,4,1:58.0,K. Lowry makes 2-pt layup from 2 ft,,111,106
478,4,1:50.0,,Shooting foul by P. Siakam (drawn by J. Wall),111,106
479,4,1:50.0,S. Ibaka enters the game for P. Siakam,,111,106
480,4,1:50.0,,J. Wall makes free throw 1 of 2,111,107
481,4,1:50.0,,J. Wall makes free throw 2 of 2,111,108
482,4,1:32.0,K. Lowry makes 2-pt layup from 2 ft,,113,108
483,4,1:26.0,,K. Oubre misses 3-pt jump shot from 26 ft,113,108
484,4,1:23.0,Defensive rebound by S. Ibaka,,113,108
485,4,1:05.0,K. Lowry misses 2-pt jump shot from 21 ft,,113,108
486,4,1:02.0,,Defensive rebound by J. Wall,113,108
487,4,0:58.0,,J. Wall makes 2-pt layup from 2 ft,113,110
488,4,0:58.0,,Shooting foul by K. Lowry (drawn by J. Wall),113,110
489,4,0:58.0,,J. Wall makes free throw 1 of 1,113,111
490,4,0:39.0,D. Green misses 3-pt jump shot from 22 ft (block by B. Beal),,113,111
491,4,0:38.0,Offensive rebound by K. Lowry,,113,111
492,4,0:38.0,K. Lowry misses 2-pt layup from 3 ft (block by O. Porter),,113,111
493,4,0:38.0,Offensive rebound by Team,,113,111
494,4,0:17.0,K. Lowry misses 2-pt layup from 2 ft (block by M. Morris),,113,111
495,4,0:17.0,Offensive rebound by Team,,113,111
496,4,0:17.0,Toronto full timeout,,113,111
497,4,0:14.0,F. VanVleet makes 2-pt jump shot from 20 ft,,115,111
498,4,0:13.0,,Washington full timeout,115,111
499,4,0:09.0,,Shooting foul by F. VanVleet (drawn by J. Wall),115,111
500,4,0:09.0,,J. Wall makes free throw 1 of 2,115,112
501,4,0:09.0,,A. Rivers enters the game for M. Morris,115,112
502,4,0:09.0,,J. Wall makes free throw 2 of 2,115,113
503,4,0:07.0,Personal take foul by A. Rivers (drawn by F. VanVleet),,115,113
504,4,0:07.0,F. VanVleet makes free throw 1 of 2,,116,113
505,4,0:07.0,,M. Morris enters the game for A. Rivers,116,113
506,4,0:07.0,F. VanVleet makes free throw 2 of 2,,117,113
507,4,0:01.0,,O. Porter misses 3-pt jump shot from 28 ft,117,113
508,4,0:01.0,,Offensive rebound by Team,117,113
