,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
384,4,9:16.0,J. Collins makes 3-pt jump shot from 25 ft (assist by J. Lin),,84,86
385,4,9:03.0,,P. Siakam misses 2-pt layup from 2 ft,84,86
386,4,9:01.0,Defensive rebound by J. Lin,,84,86
387,4,9:01.0,Personal foul by D. Wright (drawn by J. Lin),,84,86
388,4,8:50.0,J. Lin makes 2-pt jump shot from 15 ft,,86,86
389,4,8:24.0,,N. Powell misses 3-pt jump shot from 22 ft,86,86
390,4,8:22.0,Defensive rebound by T. Dorsey,,86,86
391,4,8:20.0,J. Collins makes 2-pt layup from 2 ft (assist by J. Lin),,88,86
392,4,8:20.0,,Toronto full timeout,88,86
393,4,8:20.0,D. Hamilton enters the game for D. Bembry,,88,86
394,4,8:20.0,A. Len enters the game for D. Dedmon,,88,86
395,4,8:20.0,,S. Ibaka enters the game for G. Monroe,88,86
396,4,8:20.0,,K. Leonard enters the game for N. Powell,88,86
397,4,8:08.0,,P. Siakam makes 2-pt layup from 2 ft (assist by K. Leonard),88,88
398,4,7:53.0,Turnover by J. Lin (bad pass; steal by K. Leonard),,88,88
399,4,7:42.0,,K. Leonard makes 2-pt jump shot from 17 ft,88,90
400,4,7:24.0,J. Collins makes 2-pt jump shot from 8 ft,,90,90
401,4,7:10.0,,K. Leonard misses 2-pt jump shot from 16 ft,90,90
402,4,7:07.0,Defensive rebound by A. Len,,90,90
403,4,6:57.0,Turnover by J. Lin (lost ball; steal by K. Leonard),,90,90
404,4,6:55.0,,Shooting foul by D. Hamilton (drawn by K. Leonard),90,90
405,4,6:55.0,,K. Leonard makes free throw 1 of 2,90,91
406,4,6:55.0,T. Young enters the game for J. Lin,,90,91
407,4,6:55.0,,K. Lowry enters the game for O. Anunoby,90,91
408,4,6:55.0,,F. VanVleet enters the game for D. Wright,90,91
409,4,6:55.0,,K. Leonard makes free throw 2 of 2,90,92
410,4,6:43.0,Personal foul by P. Siakam (drawn by J. Collins),,90,92
411,4,6:32.0,T. Young misses 2-pt jump shot from 23 ft,,90,92
412,4,6:29.0,Offensive rebound by T. Dorsey,,90,92
413,4,6:21.0,D. Hamilton misses 2-pt jump shot from 16 ft,,90,92
414,4,6:17.0,,Defensive rebound by S. Ibaka,90,92
415,4,5:59.0,,Turnover by S. Ibaka (bad pass; steal by J. Collins),90,92
416,4,5:54.0,T. Young makes 2-pt layup from 2 ft,,92,92
417,4,5:37.0,,F. VanVleet misses 2-pt jump shot from 14 ft,92,92
418,4,5:33.0,Defensive rebound by J. Collins,,92,92
419,4,5:30.0,Atlanta full timeout,,92,92
420,4,5:30.0,D. Bembry enters the game for J. Collins,,92,92
421,4,5:30.0,V. Carter enters the game for D. Hamilton,,92,92
422,4,5:15.0,Shooting foul by P. Siakam (drawn by T. Young),,92,92
423,4,5:15.0,,O. Anunoby enters the game for P. Siakam,92,92
424,4,5:14.0,T. Young makes free throw 1 of 2,,93,92
425,4,5:14.0,T. Young makes free throw 2 of 2,,94,92
426,4,5:02.0,,K. Leonard makes 2-pt jump shot from 11 ft (assist by F. VanVleet),94,94
427,4,4:35.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by D. Bembry),,97,94
428,4,4:08.0,,F. VanVleet misses 3-pt jump shot from 25 ft,97,94
429,4,4:05.0,Defensive rebound by T. Young,,97,94
430,4,3:55.0,T. Young misses 2-pt layup from 3 ft,,97,94
431,4,3:51.0,,Defensive rebound by O. Anunoby,97,94
432,4,3:49.0,,K. Lowry misses 3-pt jump shot from 25 ft,97,94
433,4,3:46.0,,Offensive rebound by S. Ibaka,97,94
434,4,3:44.0,,S. Ibaka makes 2-pt jump shot from 3 ft,97,96
435,4,3:44.0,Atlanta full timeout,,97,96
436,4,3:44.0,J. Collins enters the game for V. Carter,,97,96
437,4,3:44.0,D. Dedmon enters the game for T. Dorsey,,97,96
438,4,3:44.0,J. Lin enters the game for A. Len,,97,96
439,4,3:25.0,Turnover by D. Dedmon (bad pass; steal by K. Leonard),,97,96
440,4,3:21.0,,K. Leonard makes 2-pt layup from 1 ft,97,98
441,4,3:01.0,Personal foul by O. Anunoby (drawn by J. Lin),,97,98
442,4,2:50.0,T. Young misses 2-pt jump shot from 10 ft (block by S. Ibaka),,97,98
443,4,2:44.0,Offensive rebound by D. Dedmon,,97,98
444,4,2:44.0,D. Dedmon makes 2-pt layup from 1 ft,,99,98
445,4,2:28.0,,K. Leonard misses 3-pt jump shot from 25 ft,99,98
446,4,2:24.0,Defensive rebound by D. Dedmon,,99,98
447,4,2:15.0,Shooting foul by K. Leonard (drawn by D. Dedmon),,99,98
448,4,2:15.0,D. Dedmon makes free throw 1 of 2,,100,98
449,4,2:15.0,D. Dedmon makes free throw 2 of 2,,101,98
450,4,1:57.0,,O. Anunoby makes 2-pt layup from 2 ft (assist by K. Lowry),101,100
451,4,1:43.0,D. Dedmon misses 3-pt jump shot from 26 ft,,101,100
452,4,1:38.0,,Defensive rebound by K. Leonard,101,100
453,4,1:27.0,,K. Lowry misses 3-pt jump shot from 24 ft,101,100
454,4,1:25.0,Defensive rebound by D. Dedmon,,101,100
455,4,1:08.0,Atlanta full timeout,,101,100
456,4,1:05.0,Turnover by J. Lin (bad pass; steal by S. Ibaka),,101,100
457,4,0:49.0,,Toronto full timeout,101,100
458,4,0:47.0,,K. Leonard misses 3-pt jump shot from 24 ft,101,100
459,4,0:44.0,Defensive rebound by D. Dedmon,,101,100
460,4,0:24.0,Turnover by D. Bembry (lost ball; steal by K. Leonard),,101,100
461,4,0:17.0,,S. Ibaka makes 2-pt dunk at rim (assist by K. Lowry),101,102
462,4,0:17.0,Atlanta full timeout,,101,102
463,4,0:17.0,V. Carter enters the game for D. Dedmon,,101,102
464,4,0:05.0,T. Young misses 2-pt hook shot from 2 ft,,101,102
465,4,0:03.0,,Defensive rebound by S. Ibaka,101,102
466,4,0:01.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by K. Lowry),101,104
467,4,0:01.0,V. Carter misses 3-pt jump shot from 51 ft,,101,104
468,4,0:01.0,,Defensive rebound by Team,101,104
