,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,ORLANDO_ACTION,MEMPHIS_SCORE,ORLANDO_SCORE
376,4,6:47.0,T. Dorsey makes 2-pt jump shot from 18 ft,,99,91
377,4,6:36.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),99,94
378,4,6:15.0,D. Wright misses 2-pt jump shot from 6 ft,,99,94
379,4,6:11.0,,Defensive rebound by E. Fournier,99,94
380,4,6:02.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by A. Gordon),99,97
381,4,6:02.0,Memphis full timeout,,99,97
382,4,6:02.0,,D. Augustin enters the game for M. Carter-Williams,99,97
383,4,5:38.0,B. Caboclo makes 3-pt jump shot from 24 ft (assist by T. Dorsey),,102,97
384,4,5:21.0,,D. Augustin makes 2-pt layup from 3 ft,102,99
385,4,5:00.0,Shooting foul by N. Vučević (drawn by J. Valančiūnas),,102,99
386,4,5:00.0,J. Valančiūnas makes free throw 1 of 2,,103,99
387,4,5:00.0,J. Valančiūnas makes free throw 2 of 2,,104,99
388,4,4:46.0,,D. Augustin makes 3-pt jump shot from 23 ft (assist by E. Fournier),104,102
389,4,4:25.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,104,102
390,4,4:23.0,,Defensive rebound by T. Ross,104,102
391,4,4:18.0,,D. Augustin makes 2-pt layup from 1 ft,104,104
392,4,4:00.0,Personal foul by E. Fournier (drawn by T. Dorsey),,104,104
393,4,3:46.0,Shooting foul by E. Fournier (drawn by B. Caboclo),,104,104
394,4,3:46.0,B. Caboclo misses free throw 1 of 3,,104,104
395,4,3:46.0,Offensive rebound by Team,,104,104
396,4,3:46.0,B. Caboclo makes free throw 2 of 3,,105,104
397,4,3:46.0,B. Caboclo misses free throw 3 of 3,,105,104
398,4,3:41.0,,Defensive rebound by N. Vučević,105,104
399,4,3:26.0,,D. Augustin misses 3-pt jump shot from 26 ft,105,104
400,4,3:23.0,Defensive rebound by J. Valančiūnas,,105,104
401,4,3:17.0,Offensive foul by J. Valančiūnas (drawn by E. Fournier),,105,104
402,4,3:17.0,Turnover by J. Valančiūnas (offensive foul),,105,104
403,4,3:14.0,,Orlando full timeout,105,104
404,4,3:14.0,Memphis full timeout,,105,104
405,4,3:14.0,C. Parsons enters the game for B. Caboclo,,105,104
406,4,2:58.0,,N. Vučević misses 3-pt jump shot from 24 ft,105,104
407,4,2:55.0,Defensive rebound by J. Valančiūnas,,105,104
408,4,2:34.0,T. Dorsey misses 2-pt jump shot from 23 ft,,105,104
409,4,2:31.0,,Defensive rebound by T. Ross,105,104
410,4,2:23.0,,T. Ross misses 3-pt jump shot from 26 ft,105,104
411,4,2:22.0,,Offensive rebound by N. Vučević,105,104
412,4,2:15.0,,A. Gordon misses 2-pt jump shot from 13 ft,105,104
413,4,2:12.0,Defensive rebound by J. Valančiūnas,,105,104
414,4,1:56.0,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by C. Parsons),,107,104
415,4,1:42.0,,N. Vučević makes 2-pt hook shot from 3 ft (assist by D. Augustin),107,106
416,4,1:21.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Wright),,110,106
417,4,1:09.0,,N. Vučević makes 2-pt hook shot from 9 ft,110,108
418,4,0:52.0,T. Dorsey misses 3-pt jump shot from 25 ft,,110,108
419,4,0:50.0,,Defensive rebound by D. Augustin,110,108
420,4,0:43.0,,E. Fournier misses 3-pt jump shot from 24 ft,110,108
421,4,0:41.0,Defensive rebound by J. Valančiūnas,,110,108
422,4,0:37.0,Memphis full timeout,,110,108
423,4,0:37.0,,M. Carter-Williams enters the game for D. Augustin,110,108
424,4,0:37.0,,J. Isaac enters the game for T. Ross,110,108
425,4,0:30.0,Personal foul by E. Fournier (drawn by D. Wright),,110,108
426,4,0:30.0,,W. Iwundu enters the game for E. Fournier,110,108
427,4,0:21.0,C. Parsons misses 2-pt jump shot from 7 ft,,110,108
428,4,0:21.0,,Defensive rebound by M. Carter-Williams,110,108
429,4,0:21.0,,Orlando full timeout,110,108
430,4,0:21.0,B. Caboclo enters the game for C. Parsons,,110,108
431,4,0:21.0,,D. Augustin enters the game for M. Carter-Williams,110,108
432,4,0:21.0,,E. Fournier enters the game for J. Isaac,110,108
433,4,0:21.0,,T. Ross enters the game for W. Iwundu,110,108
434,4,0:17.0,,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),110,110
435,4,0:17.0,Memphis full timeout,,110,110
436,4,0:17.0,C. Parsons enters the game for B. Caboclo,,110,110
437,4,0:17.0,,M. Carter-Williams enters the game for D. Augustin,110,110
438,4,0:17.0,,J. Isaac enters the game for E. Fournier,110,110
439,4,0:17.0,,W. Iwundu enters the game for T. Ross,110,110
440,4,0:02.0,T. Dorsey misses 2-pt jump shot from 22 ft,,110,110
441,4,0:01.0,,Defensive rebound by M. Carter-Williams,110,110
442,4,0:01.0,,Orlando full timeout,110,110
443,4,0:01.0,B. Caboclo enters the game for T. Dorsey,,110,110
444,4,0:01.0,J. Washburn enters the game for C. Parsons,,110,110
445,4,0:01.0,,D. Augustin enters the game for M. Carter-Williams,110,110
446,4,0:01.0,,E. Fournier enters the game for J. Isaac,110,110
447,4,0:01.0,,T. Ross enters the game for W. Iwundu,110,110
448,4,0:00.0,,E. Fournier misses 3-pt jump shot from 27 ft,110,110
449,4,0:00.0,,Offensive rebound by Team,110,110
450,1OT,4:44.0,,N. Vučević misses 3-pt jump shot from 26 ft,110,110
451,1OT,4:41.0,Defensive rebound by C. Parsons,,110,110
452,1OT,4:26.0,D. Wright makes 2-pt layup from 2 ft (assist by J. Valančiūnas),,112,110
453,1OT,4:05.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),112,112
454,1OT,4:05.0,,Shooting foul by T. Dorsey (drawn by N. Vučević),112,112
455,1OT,4:05.0,,E. Fournier makes free throw 1 of 1,112,113
456,1OT,3:40.0,J. Valančiūnas makes 2-pt jump shot from 15 ft,,114,113
457,1OT,3:16.0,,D. Augustin misses 3-pt jump shot from 23 ft (block by D. Wright),114,113
458,1OT,3:16.0,,Offensive rebound by Team,114,113
459,1OT,3:14.0,,E. Fournier misses 3-pt jump shot from 24 ft,114,113
460,1OT,3:11.0,Defensive rebound by J. Valančiūnas,,114,113
461,1OT,3:05.0,Personal foul by D. Augustin (drawn by D. Wright),,114,113
462,1OT,2:55.0,J. Holiday misses 3-pt jump shot from 23 ft,,114,113
463,1OT,2:53.0,,Defensive rebound by A. Gordon,114,113
464,1OT,2:31.0,,D. Augustin makes 2-pt jump shot from 10 ft,114,115
465,1OT,2:13.0,T. Dorsey makes 2-pt jump shot from 20 ft,,116,115
466,1OT,1:49.0,,N. Vučević makes 2-pt hook shot from 2 ft,116,117
467,1OT,1:31.0,C. Parsons misses 2-pt jump shot from 5 ft,,116,117
468,1OT,1:25.0,Offensive rebound by J. Valančiūnas,,116,117
469,1OT,1:25.0,J. Valančiūnas makes 2-pt layup at rim,,118,117
470,1OT,1:14.0,,E. Fournier makes 2-pt jump shot from 16 ft,118,119
471,1OT,1:09.0,Memphis full timeout,,118,119
472,1OT,0:55.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,118,119
473,1OT,0:53.0,,Defensive rebound by E. Fournier,118,119
474,1OT,0:42.0,,Personal foul by C. Parsons (drawn by E. Fournier),118,119
475,1OT,0:35.0,,N. Vučević makes 2-pt layup from 1 ft (assist by D. Augustin),118,121
476,1OT,0:35.0,Memphis full timeout,,118,121
477,1OT,0:35.0,,M. Carter-Williams enters the game for D. Augustin,118,121
478,1OT,0:35.0,,J. Isaac enters the game for E. Fournier,118,121
479,1OT,0:35.0,,W. Iwundu enters the game for T. Ross,118,121
480,1OT,0:24.0,Shooting foul by J. Isaac (drawn by T. Dorsey),,118,121
481,1OT,0:24.0,T. Dorsey makes free throw 1 of 3,,119,121
482,1OT,0:24.0,T. Dorsey misses free throw 2 of 3,,119,121
483,1OT,0:24.0,Offensive rebound by Team,,119,121
484,1OT,0:24.0,B. Caboclo enters the game for C. Parsons,,119,121
485,1OT,0:24.0,T. Dorsey misses free throw 3 of 3,,119,121
486,1OT,0:22.0,,Defensive rebound by M. Carter-Williams,119,121
487,1OT,0:22.0,,Orlando full timeout,119,121
488,1OT,0:22.0,C. Parsons enters the game for B. Caboclo,,119,121
489,1OT,0:22.0,,D. Augustin enters the game for M. Carter-Williams,119,121
490,1OT,0:22.0,,E. Fournier enters the game for J. Isaac,119,121
491,1OT,0:22.0,,T. Ross enters the game for W. Iwundu,119,121
492,1OT,0:21.0,,Personal foul by D. Wright (drawn by E. Fournier),119,121
493,1OT,0:21.0,,E. Fournier makes free throw 1 of 2,119,122
494,1OT,0:21.0,,M. Carter-Williams enters the game for D. Augustin,119,122
495,1OT,0:21.0,,W. Iwundu enters the game for T. Ross,119,122
496,1OT,0:21.0,,E. Fournier makes free throw 2 of 2,119,123
497,1OT,0:10.0,J. Holiday misses 3-pt jump shot from 25 ft,,119,123
498,1OT,0:08.0,Offensive rebound by J. Holiday,,119,123
499,1OT,0:06.0,J. Holiday misses 3-pt jump shot from 25 ft,,119,123
500,1OT,0:04.0,,Defensive rebound by A. Gordon,119,123
