,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
378,4,10:14.0,,Shooting foul by K. Koufos (drawn by D. Finney-Smith),93,85
379,4,10:14.0,,D. Finney-Smith makes free throw 1 of 2,93,86
380,4,10:14.0,,D. Finney-Smith misses free throw 2 of 2,93,86
381,4,10:11.0,Defensive rebound by T. Williams,,93,86
382,4,9:56.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,96,86
383,4,9:38.0,,J. Brunson makes 2-pt layup from 2 ft,96,88
384,4,9:33.0,Sacramento full timeout,,96,88
385,4,9:33.0,W. Cauley-Stein enters the game for K. Koufos,,96,88
386,4,9:12.0,W. Cauley-Stein misses 2-pt hook shot from 4 ft,,96,88
387,4,9:11.0,,Defensive rebound by D. Harris,96,88
388,4,9:09.0,,Personal foul by T. Williams (drawn by D. Harris),96,88
389,4,8:57.0,,D. Harris misses 2-pt jump shot from 7 ft,96,88
390,4,8:57.0,Defensive rebound by Team,,96,88
391,4,8:44.0,Y. Ferrell makes 2-pt jump shot from 4 ft,,98,88
392,4,8:32.0,,J. Brunson misses 3-pt jump shot from 29 ft,98,88
393,4,8:29.0,Defensive rebound by J. Jackson,,98,88
394,4,8:23.0,T. Williams misses 3-pt jump shot from 24 ft,,98,88
395,4,8:21.0,,Defensive rebound by J. Brunson,98,88
396,4,8:12.0,,D. Harris misses 3-pt jump shot from 26 ft,98,88
397,4,8:08.0,Defensive rebound by T. Williams,,98,88
398,4,7:51.0,Y. Ferrell misses 2-pt layup from 5 ft (block by D. Powell),,98,88
399,4,7:51.0,Offensive rebound by Team,,98,88
400,4,7:51.0,,L. Dončić enters the game for J. Brunson,98,88
401,4,7:51.0,,W. Matthews enters the game for D. Finney-Smith,98,88
402,4,7:49.0,Personal foul by D. Powell (drawn by W. Cauley-Stein),,98,88
403,4,7:49.0,D. Fox enters the game for Y. Ferrell,,98,88
404,4,7:42.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,98,88
405,4,7:40.0,,Defensive rebound by M. Kleber,98,88
406,4,7:21.0,,L. Dončić makes 2-pt jump shot from 18 ft,98,90
407,4,7:10.0,J. Jackson misses 2-pt jump shot from 8 ft,,98,90
408,4,7:08.0,,Defensive rebound by Team,98,90
409,4,7:08.0,Loose ball foul by W. Cauley-Stein (drawn by D. Powell),,98,90
410,4,7:03.0,,Personal foul by D. Fox (drawn by L. Dončić),98,90
411,4,7:03.0,,L. Dončić misses free throw 1 of 2,98,90
412,4,7:03.0,,Offensive rebound by Team,98,90
413,4,7:03.0,,L. Dončić makes free throw 2 of 2,98,91
414,4,7:03.0,N. Bjelica enters the game for J. Jackson,,98,91
415,4,7:03.0,B. Hield enters the game for T. Williams,,98,91
416,4,7:03.0,,H. Barnes enters the game for D. Harris,98,91
417,4,7:03.0,,J. Brunson enters the game for M. Kleber,98,91
418,4,7:03.0,,D. Jordan enters the game for D. Powell,98,91
419,4,6:45.0,B. Bogdanović misses 2-pt layup from 3 ft (block by H. Barnes),,98,91
420,4,6:42.0,,Defensive rebound by D. Jordan,98,91
421,4,6:38.0,,H. Barnes misses 3-pt jump shot from 25 ft,98,91
422,4,6:34.0,Defensive rebound by D. Fox,,98,91
423,4,6:30.0,D. Fox makes 2-pt layup from 2 ft,,100,91
424,4,6:15.0,,Shooting foul by D. Fox (drawn by W. Matthews),100,91
425,4,6:15.0,,W. Matthews makes free throw 1 of 2,100,92
426,4,6:15.0,,W. Matthews makes free throw 2 of 2,100,93
427,4,6:05.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),,103,93
428,4,5:48.0,,W. Matthews misses 2-pt layup from 3 ft,103,93
429,4,5:46.0,Defensive rebound by Team,,103,93
430,4,5:33.0,D. Fox misses 2-pt jump shot from 12 ft,,103,93
431,4,5:31.0,,Defensive rebound by L. Dončić,103,93
432,4,5:25.0,,L. Dončić makes 2-pt layup from 1 ft,103,95
433,4,5:12.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,106,95
434,4,5:01.0,,J. Brunson makes 2-pt layup from 1 ft,106,97
435,4,4:54.0,Shooting foul by W. Matthews (drawn by D. Fox),,106,97
436,4,4:54.0,D. Fox makes free throw 1 of 2,,107,97
437,4,4:54.0,D. Fox makes free throw 2 of 2,,108,97
438,4,4:44.0,,H. Barnes misses 2-pt dunk from 3 ft (block by N. Bjelica),108,97
439,4,4:44.0,Defensive rebound by Team,,108,97
440,4,4:30.0,Turnover by B. Bogdanović (traveling),,108,97
441,4,4:17.0,,Turnover by L. Dončić (bad pass; steal by D. Fox),108,97
442,4,4:10.0,B. Hield misses 3-pt jump shot from 23 ft,,108,97
443,4,4:09.0,,Defensive rebound by Team,108,97
444,4,4:01.0,,J. Brunson misses 2-pt jump shot from 6 ft (block by W. Cauley-Stein),108,97
445,4,4:01.0,,Offensive rebound by J. Brunson,108,97
446,4,4:01.0,,Shooting foul by W. Cauley-Stein (drawn by J. Brunson),108,97
447,4,4:01.0,,J. Brunson makes free throw 1 of 2,108,98
448,4,4:01.0,,J. Brunson makes free throw 2 of 2,108,99
449,4,3:36.0,B. Hield makes 2-pt layup from 5 ft,,110,99
450,4,3:24.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Dončić),110,101
451,4,3:07.0,W. Cauley-Stein misses 2-pt layup from 4 ft (block by D. Jordan),,110,101
452,4,3:06.0,,Defensive rebound by Team,110,101
453,4,2:54.0,,H. Barnes misses 3-pt jump shot from 25 ft,110,101
454,4,2:51.0,,Offensive rebound by D. Jordan,110,101
455,4,2:49.0,,J. Brunson misses 3-pt jump shot from 22 ft,110,101
456,4,2:49.0,Defensive rebound by B. Hield,,110,101
457,4,2:36.0,D. Fox makes 2-pt layup from 4 ft,,112,101
458,4,2:35.0,,Dallas full timeout,112,101
459,4,2:23.0,,L. Dončić makes 2-pt jump shot from 11 ft,112,103
460,4,2:23.0,,Shooting foul by W. Cauley-Stein (drawn by L. Dončić),112,103
461,4,2:23.0,,L. Dončić makes free throw 1 of 1,112,104
462,4,2:08.0,N. Bjelica misses 2-pt hook shot from 6 ft (block by D. Jordan),,112,104
463,4,2:05.0,,Defensive rebound by H. Barnes,112,104
464,4,1:51.0,,J. Brunson misses 3-pt jump shot from 24 ft,112,104
465,4,1:48.0,,Offensive rebound by D. Jordan,112,104
466,4,1:46.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Jordan),112,107
467,4,1:21.0,D. Fox makes 2-pt jump shot from 5 ft,,114,107
468,4,1:10.0,,Turnover by L. Dončić (out of bounds lost ball),114,107
469,4,0:51.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),,116,107
470,4,0:45.0,,Shooting foul by D. Fox (drawn by L. Dončić),116,107
471,4,0:45.0,,L. Dončić misses free throw 1 of 3,116,107
472,4,0:45.0,,Offensive rebound by Team,116,107
473,4,0:45.0,,L. Dončić misses free throw 2 of 3,116,107
474,4,0:45.0,,Offensive rebound by Team,116,107
475,4,0:45.0,,L. Dončić makes free throw 3 of 3,116,108
476,4,0:37.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),,118,108
477,4,0:37.0,,Dallas full timeout,118,108
478,4,0:28.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by L. Dončić),118,111
479,4,0:22.0,Personal take foul by J. Brunson (drawn by D. Fox),,118,111
480,4,0:22.0,,D. Powell enters the game for D. Jordan,118,111
481,4,0:21.0,Personal foul by W. Matthews (drawn by B. Bogdanović),,118,111
482,4,0:21.0,B. Bogdanović makes free throw 1 of 2,,119,111
483,4,0:21.0,B. Bogdanović makes free throw 2 of 2,,120,111
484,4,0:17.0,,J. Brunson makes 2-pt layup from 1 ft,120,113
